"Gene_Name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"H2BP2","ENSG00000234571.2",6.28784103973515,1.77590938727011,0.0619792662880931,28.6532818735753,1.45901567260388e-180,6.09306795703721e-180,"Up in Cluster 7"
"ZFP3","ENSG00000180787.6",561.961648503426,1.10836299192563,0.0386897802312184,28.647435713044,1.72540217118287e-180,7.20447588972467e-180,"Up in Cluster 7"
"IQCK","ENSG00000174628.16",380.902759741201,0.922715471122706,0.0322150014129341,28.642415975566,1.99256945502074e-180,8.31881597851352e-180,"Up in Cluster 7"
"AL354751.1","ENSG00000234537.1",8.13335946772137,2.5156860302676,0.08783234343989,28.6419094805237,2.0217222424354e-180,8.43928287173087e-180,"Up in Cluster 7"
"AC015909.5","ENSG00000279792.1",21.31664503756,1.21340380571641,0.0423721761098237,28.6368064404201,2.34029101390557e-180,9.76764654021194e-180,"Up in Cluster 7"
"AC011468.5","ENSG00000275055.1",13.7641155469556,1.07771889769595,0.0376343987366729,28.636538216984,2.35835810083993e-180,9.84160308659537e-180,"Up in Cluster 7"
"KCNV1","ENSG00000164794.9",97.4841373371059,3.04260933415383,0.106252435123944,28.6356668494668,2.41801893186017e-180,1.00890860616392e-179,"Up in Cluster 7"
"CHST11","ENSG00000171310.11",1987.59095019021,1.24560237709184,0.0434990636837771,28.6351537620885,2.45385172771775e-180,1.02355820521159e-179,"Up in Cluster 7"
"IGFL2-AS1","ENSG00000268621.6",57.073328461305,-2.85970437666721,0.0998669001048781,-28.6351571307812,2.45361474518918e-180,1.02355820521159e-179,"Up in Cluster 4"
"AC138207.2","ENSG00000264107.1",30.9006367658566,1.26283135082759,0.0441061517159151,28.6316375765769,2.71410366540098e-180,1.13194863748675e-179,"Up in Cluster 7"
"AC010595.1","ENSG00000250874.1",6.5025855718181,-4.5416868426435,0.15862480082481,-28.6316314915943,2.71457714138824e-180,1.13197946706904e-179,"Up in Cluster 4"
"EMX1","ENSG00000135638.14",250.176713652037,2.40091677324555,0.0838557542561521,28.6315088874108,2.72413463968402e-180,1.13579777007929e-179,"Up in Cluster 7"
"TEAD1","ENSG00000187079.20",3683.98729400321,0.772186134181902,0.0269698404459927,28.631468388855,2.72729904663114e-180,1.1369498129798e-179,"Up in Cluster 7"
"AC009570.1","ENSG00000272986.1",8.5474507882895,1.27059338379861,0.0443801494257093,28.6297680436056,2.86352373018582e-180,1.19356320141084e-179,"Up in Cluster 7"
"AC093512.2","ENSG00000285043.2",73.216473299125,1.06714397112285,0.0372749837541098,28.6289587183306,2.93073020245963e-180,1.22139625427896e-179,"Up in Cluster 7"
"AC140912.1","ENSG00000261227.2",10.7195898032032,3.30451950241201,0.115477029603392,28.6162496018596,4.21842807326413e-180,1.75753361387715e-179,"Up in Cluster 7"
"EFNA3","ENSG00000143590.14",400.501378198525,-1.32878459862716,0.0464402117865376,-28.6128023001902,4.65632098715526e-180,1.93968872058661e-179,"Up in Cluster 4"
"NXPH1","ENSG00000122584.13",448.200234272,4.32379101857468,0.151115512706903,28.6124894865091,4.69823535504449e-180,1.95686130320149e-179,"Up in Cluster 7"
"SEC1P","ENSG00000232871.8",18.2800032852952,1.21245009794034,0.0423753436521253,28.6121596533537,4.74283839883214e-180,1.97514853266667e-179,"Up in Cluster 7"
"AC105219.1","ENSG00000254548.1",4.80517663246091,-2.42744852685329,0.0848653889820686,-28.6035161797961,6.07515964595702e-180,2.5296200459966e-179,"Up in Cluster 4"
"AC055854.1","ENSG00000253125.1",17.2723383113105,-3.27199586698271,0.114398174690613,-28.6018188299922,6.37775527900324e-180,2.65522681571552e-179,"Up in Cluster 4"
"SNORD104","ENSG00000199753.1",75.4912077614294,-1.41047469597266,0.0493331523949184,-28.5908081584088,8.74135242008994e-180,3.63871959173623e-179,"Up in Cluster 4"
"ABCC8","ENSG00000006071.15",415.01631929684,2.90903282981767,0.101765901951988,28.5855357641317,1.01652699976142e-179,4.23082509625985e-179,"Up in Cluster 7"
"AMHR2","ENSG00000135409.11",10.9885702390147,-2.67310032962289,0.0935147887686355,-28.584787121066,1.0385423301207e-179,4.32181885350316e-179,"Up in Cluster 4"
"MZB1","ENSG00000170476.16",826.92009352207,-2.28827451118246,0.0800620742468913,-28.581254391761,1.14902929432066e-179,4.78090012298407e-179,"Up in Cluster 4"
"LILRA2","ENSG00000239998.6",179.75632021445,1.5895235719923,0.055616778681204,28.579928749622,1.19345373308563e-179,4.96501287988972e-179,"Up in Cluster 7"
"AC008743.1","ENSG00000268231.1",2.4421298485624,3.30184829837221,0.115534415794518,28.5789154310926,1.22856500807226e-179,5.11033258606595e-179,"Up in Cluster 7"
"FAM53A","ENSG00000174137.13",91.3776773543833,-1.1184021142121,0.0391340199827703,-28.5787689254643,1.23372605506392e-179,5.13104710305578e-179,"Up in Cluster 4"
"TLCD1","ENSG00000160606.11",576.86730987087,-1.15204677395701,0.0403136953809015,-28.577057078791,1.29565928224388e-179,5.38783548000168e-179,"Up in Cluster 4"
"WTAPP1","ENSG00000255282.6",11.5073188871995,-2.2731896904142,0.0795468659574597,-28.5767347720508,1.30766282552792e-179,5.4369526724437e-179,"Up in Cluster 4"
"CXCL1","ENSG00000163739.5",1710.26518641303,-2.33388531684442,0.0816740120995217,-28.5756173457051,1.35014530687081e-179,5.61276106954613e-179,"Up in Cluster 4"
"AC245041.1","ENSG00000273760.1",29.4843991031435,-3.94954475509758,0.13822251525027,-28.573816269704,1.42153935179106e-179,5.90869004923601e-179,"Up in Cluster 4"
"BLOC1S3","ENSG00000189114.8",874.060557094159,-0.544637431147766,0.0190607944183636,-28.5737005076268,1.42625500888498e-179,5.92742124933554e-179,"Up in Cluster 4"
"SLC39A13","ENSG00000165915.14",2485.33373770361,0.712890793445755,0.0249538192090903,28.5684041978656,1.65956944698738e-179,6.89604898835426e-179,"Up in Cluster 7"
"AC004923.1","ENSG00000254610.3",15.4430661075921,-1.85796856344319,0.0650466314088319,-28.5636400102792,1.9018335728983e-179,7.90157603076428e-179,"Up in Cluster 4"
"LINC01833","ENSG00000259439.2",85.3299206399904,-3.06596448401842,0.107359155418726,-28.5580160542475,2.23365606037059e-179,9.27884308597643e-179,"Up in Cluster 4"
"AC023830.3","ENSG00000278434.1",7.89881276631088,1.65390584756529,0.0579243698493945,28.5528500675192,2.58916955699124e-179,1.07541068346458e-178,"Up in Cluster 7"
"PPP1R16B","ENSG00000101445.10",1170.00963000531,1.52828495259737,0.0535372549358243,28.5461956245112,3.13162136484949e-179,1.30052718979113e-178,"Up in Cluster 7"
"COG3","ENSG00000136152.15",1743.39277489363,-0.637271003934016,0.0223246129999816,-28.5456685826779,3.17915105292667e-179,1.32007223333527e-178,"Up in Cluster 4"
"NUDT9P1","ENSG00000234043.3",10.1457878228241,1.28271342274424,0.0449447813597788,28.5397633259407,3.76358759249823e-179,1.56251758621142e-178,"Up in Cluster 7"
"LRRC45","ENSG00000169683.8",1483.52680011674,-0.831422148278019,0.029132536234843,-28.5392985209309,3.81390734311175e-179,1.58317668773185e-178,"Up in Cluster 4"
"SAP30L","ENSG00000164576.12",2063.37157345889,0.546810010325869,0.0191636011601438,28.5337816079744,4.46505117983429e-179,1.85319901810555e-178,"Up in Cluster 7"
"AC112721.2","ENSG00000222032.1",4.96079561552526,-2.71766336645024,0.0952676165074298,-28.526622855504,5.47817292783888e-179,2.27335751015971e-178,"Up in Cluster 4"
"ADIPOR1","ENSG00000159346.13",6516.30631058138,-0.530512055962792,0.0185972686972206,-28.5263424753378,5.52221861611686e-179,2.29130017008211e-178,"Up in Cluster 4"
"KRT8P8","ENSG00000223940.1",14.2771395669878,-1.91297729108557,0.0670902051112985,-28.5135108457644,7.96602525913247e-179,3.3048098054837e-178,"Up in Cluster 4"
"FGF10","ENSG00000070193.5",58.1982785704639,-2.56138804920414,0.0898331517120357,-28.5127260970959,8.14650289441985e-179,3.37918848465313e-178,"Up in Cluster 4"
"ABCB4","ENSG00000005471.19",795.075873315729,-2.36545964665256,0.0829622170299284,-28.5124931726357,8.20085302142256e-179,3.40123506001936e-178,"Up in Cluster 4"
"CENPP","ENSG00000188312.14",195.002203096102,-0.78364716303097,0.0274843853746685,-28.5124499728938,8.21097290343479e-179,3.40493374307979e-178,"Up in Cluster 4"
"EGFR-AS1","ENSG00000224057.1",148.915603198617,2.90450041474909,0.101868633906365,28.5122152263161,8.26618258247863e-179,3.42732648535346e-178,"Up in Cluster 7"
"MTFR1L","ENSG00000117640.18",1665.74636424142,0.643648129878053,0.0225745595162895,28.512101395095,8.29308770023396e-179,3.43797874795622e-178,"Up in Cluster 7"
"KCNT1","ENSG00000107147.14",133.701971696995,2.21637965699424,0.0777409689118035,28.5098023348371,8.85561036377781e-179,3.6706407785836e-178,"Up in Cluster 7"
"TMSB15B-AS1","ENSG00000231728.5",21.0725165516766,1.50475916947847,0.0527825972857056,28.508623047354,9.15878034054679e-179,3.79574906126435e-178,"Up in Cluster 7"
"FAM156A","ENSG00000268350.7",14.7987577464807,0.955927492355146,0.0335378050692721,28.5029831374082,1.07583322663906e-178,4.45801245340226e-178,"Up in Cluster 7"
"AL592078.2","ENSG00000286391.1",12.9132616463106,3.06490959693906,0.107542266635526,28.4995815396603,1.18549974401725e-178,4.91100939431974e-178,"Up in Cluster 7"
"CLDN15","ENSG00000106404.14",1150.04301410184,-1.43465647425663,0.0503424967325621,-28.4979205913853,1.24303690308763e-178,5.14860796803737e-178,"Up in Cluster 4"
"ZNF84","ENSG00000198040.11",1826.38999708526,0.754796460827503,0.0264862378004609,28.497684968092,1.25142198761619e-178,5.18258095763108e-178,"Up in Cluster 7"
"SLC43A2","ENSG00000167703.15",2699.48427171586,0.825018600835712,0.0289521677869153,28.4959180572507,1.31612742330052e-178,5.44975241589112e-178,"Up in Cluster 7"
"FBXO21","ENSG00000135108.15",3339.8056983414,0.617068260570138,0.0216553575426004,28.4949467750066,1.35310880571252e-178,5.60206423712428e-178,"Up in Cluster 7"
"CAMK4","ENSG00000152495.11",389.261840805574,1.62384646526155,0.0569889014600337,28.494082596071,1.38688382387806e-178,5.74105868122288e-178,"Up in Cluster 7"
"MTMR3","ENSG00000100330.16",407.888010825266,0.720762122497999,0.0252955491784878,28.4936340939757,1.40474337385588e-178,5.81413944846034e-178,"Up in Cluster 7"
"SLC35D2","ENSG00000130958.13",369.211014400893,-0.942034708025542,0.0330636705031269,-28.4915344754737,1.49145432466064e-178,6.17212861115405e-178,"Up in Cluster 4"
"AC005618.1","ENSG00000272070.1",71.616289526657,1.52710865021414,0.0536006697515733,28.4904770274688,1.53712914053446e-178,6.36021698269049e-178,"Up in Cluster 7"
"MSTO1","ENSG00000125459.17",538.837276722358,-0.732775278227242,0.0257202455019942,-28.4902132124061,1.54874031654624e-178,6.40732504498708e-178,"Up in Cluster 4"
"ARHGAP21","ENSG00000107863.18",4326.73210945892,0.925858310902277,0.0324997997390371,28.488123568041,1.64386027277417e-178,6.79985477996276e-178,"Up in Cluster 7"
"RHBDL2","ENSG00000158315.11",237.956851072569,-1.47706721377632,0.0518502744779038,-28.4871628674942,1.68952772297769e-178,6.98773867440597e-178,"Up in Cluster 4"
"TFAP2A","ENSG00000137203.15",920.447996515976,-2.21285711678005,0.077684106704681,-28.4853261580558,1.78039332554647e-178,7.36247603358005e-178,"Up in Cluster 4"
"ITSN1","ENSG00000205726.15",2245.92585234715,0.769343935234726,0.0270159541286722,28.4773927128569,2.23237821133668e-178,9.23022578887618e-178,"Up in Cluster 7"
"GLIPR1L1","ENSG00000173401.10",16.4670659887735,1.15612698306294,0.0406010971300782,28.4752645811251,2.37202354770707e-178,9.80618694441688e-178,"Up in Cluster 7"
"AL161457.2","ENSG00000233178.7",13.8030414468035,1.01554244629097,0.0356657571651969,28.4738787848293,2.4676145455558e-178,1.01998814838257e-177,"Up in Cluster 7"
"LINC02511","ENSG00000248869.7",10.4821137955598,3.41188099842078,0.119831491052361,28.4723236643191,2.57947399417481e-178,1.0660696969944e-177,"Up in Cluster 7"
"ZNF687-AS1","ENSG00000232671.6",13.3483178341102,-1.19578938080167,0.0419988263185832,-28.4719713767947,2.60550945703712e-178,1.07667281836812e-177,"Up in Cluster 4"
"ARPC5","ENSG00000162704.16",8838.66983651245,-0.564400829474306,0.0198260966368528,-28.4675717975265,2.95363731201662e-178,1.22035144650347e-177,"Up in Cluster 4"
"TCTN2","ENSG00000168778.12",860.692821074486,0.923005781220256,0.0324268606848526,28.4642349498672,3.24832901882691e-178,1.34191323173499e-177,"Up in Cluster 7"
"NOS2","ENSG00000007171.18",933.65096095256,-2.31432022583111,0.0813131754573101,-28.4618109281213,3.4806555676753e-178,1.43767973301952e-177,"Up in Cluster 4"
"TCF19","ENSG00000137310.12",1518.48296512277,-0.969265601116292,0.0340563294307801,-28.4606596575928,3.59673895885073e-178,1.4854112455277e-177,"Up in Cluster 4"
"ACTG1P25","ENSG00000234996.4",62.4374588418101,-1.33884056833011,0.0470432128483171,-28.4598029613108,3.6856223257005e-178,1.5218971885938e-177,"Up in Cluster 4"
"AL391001.1","ENSG00000269887.1",26.9246407412375,-1.58672571168982,0.055757949607999,-28.4573898940895,3.9479501011495e-178,1.62998213808899e-177,"Up in Cluster 4"
"C8orf82","ENSG00000213563.7",1584.16699990523,-0.905637934475173,0.0318258169995042,-28.4560781107138,4.09829706479108e-178,1.69180903602792e-177,"Up in Cluster 4"
"POFUT1","ENSG00000101346.14",5002.6401964386,-0.707440187420198,0.0248613216705829,-28.4554536880183,4.17185947289621e-178,1.72192527282375e-177,"Up in Cluster 4"
"F2RL2","ENSG00000164220.7",290.97485125756,-1.96917908357329,0.0692037158246165,-28.4548172032235,4.24820026981958e-178,1.75317934223246e-177,"Up in Cluster 4"
"AC009318.3","ENSG00000274315.1",20.5745192929327,0.852495012395023,0.0299705699842879,28.4444043887702,5.7150386262038e-178,2.35818175530119e-177,"Up in Cluster 7"
"ADGRG7","ENSG00000144820.8",183.625371989773,-3.55012366633669,0.124810157068069,-28.4441887562124,5.75024311413714e-178,2.37236256977748e-177,"Up in Cluster 4"
"HMGA1P2","ENSG00000248641.1",12.7858805268669,-1.43135827385069,0.0503265942460107,-28.44138959322,6.2273838042296e-178,2.56884115546926e-177,"Up in Cluster 4"
"ADSS1","ENSG00000185100.11",967.895820107288,1.76283764598973,0.0619945136116712,28.4353815086284,7.38925769725687e-178,3.0476788443876e-177,"Up in Cluster 7"
"TMX4","ENSG00000125827.9",4090.27123015343,0.763083003127253,0.0268363946693938,28.4346318694414,7.54865632125413e-178,3.11296917376202e-177,"Up in Cluster 7"
"SLC27A4","ENSG00000167114.13",2477.72436536163,-0.738302502982052,0.025966217508279,-28.4331941202701,7.86404300834173e-178,3.24255861547562e-177,"Up in Cluster 4"
"NOP14-AS1","ENSG00000249673.7",661.882253413193,0.642036419409802,0.022580646399131,28.4330398723444,7.89865121616294e-178,3.25635459262387e-177,"Up in Cluster 7"
"AC131235.1","ENSG00000228205.1",101.49697632483,-1.46522941389221,0.0515329211200802,-28.4328810019907,7.93445557508101e-178,3.2706396173086e-177,"Up in Cluster 4"
"GPER1","ENSG00000164850.15",645.081603760059,1.70190549835286,0.0598755348799314,28.4240550295825,1.02004650689426e-177,4.2040933352955e-177,"Up in Cluster 7"
"SUGT1P1","ENSG00000226823.1",20.2993260109404,1.34983889552904,0.0474928299808036,28.4219511887297,1.08298328419888e-177,4.46283627994743e-177,"Up in Cluster 7"
"APCS","ENSG00000132703.4",3356.50682263769,-8.65939751577572,0.304709755893574,-28.4185108887691,1.19436469268356e-177,4.92110909081122e-177,"Up in Cluster 4"
"DMC1","ENSG00000100206.10",51.9869223479446,-1.49119327942945,0.0524732156789232,-28.4181798301417,1.20566847636815e-177,4.96696140817015e-177,"Up in Cluster 4"
"AC097462.3","ENSG00000287021.1",7.601354675188,3.30220466817629,0.11621388805321,28.4148884741239,1.32402804094769e-177,5.4537712166457e-177,"Up in Cluster 7"
"AC100810.7","ENSG00000287464.1",3.77509101098018,2.28616902326401,0.0804630653683238,28.4126513549906,1.41103314687765e-177,5.81130688823821e-177,"Up in Cluster 7"
"AC114490.3","ENSG00000284773.1",32.9651244959046,0.852964959722813,0.0300218796528173,28.4114442395605,1.46032814465864e-177,6.01345300382614e-177,"Up in Cluster 7"
"AL365259.1","ENSG00000237742.7",50.7580711526078,2.39619852210754,0.0843557361161437,28.4058753136642,1.71097337642753e-177,7.04455554825873e-177,"Up in Cluster 7"
"MYO18B","ENSG00000133454.16",64.4312062034255,-2.46510394927816,0.0867881271142233,-28.4037002669016,1.82015299523494e-177,7.49298961174094e-177,"Up in Cluster 4"
"AL359643.2","ENSG00000271978.1",23.7683809552124,1.16005060973955,0.0408478059104189,28.3993370974098,2.06059432127367e-177,8.48157746854633e-177,"Up in Cluster 7"
"AP1S2","ENSG00000182287.15",1488.22930745146,1.03172308946567,0.0363300484292884,28.3986158585443,2.10328882393413e-177,8.65605399054009e-177,"Up in Cluster 7"
"ALG10","ENSG00000139133.7",176.551998913389,-0.732701188491334,0.0258014062535611,-28.3977230268294,2.15736673731709e-177,8.87732128321431e-177,"Up in Cluster 4"
"BX005266.2","ENSG00000226007.3",4.90168344818695,1.63336487532263,0.0575283567774656,28.3923436513387,2.51387377986354e-177,1.03428054105887e-176,"Up in Cluster 7"
"PSME2P3","ENSG00000248988.1",9.52986947455587,-1.49886799641718,0.0527982340382707,-28.3886009393936,2.79606694314629e-177,1.15021595130358e-176,"Up in Cluster 4"
"ZNF677","ENSG00000197928.10",389.316947527353,1.53238952748732,0.0539821998178506,28.3869411149969,2.93113818591048e-177,1.20560505146675e-176,"Up in Cluster 7"
"NUP205","ENSG00000155561.15",3452.21004588582,-0.623816794193961,0.0219760968628306,-28.3861505565649,2.99774341665441e-177,1.23282143616252e-176,"Up in Cluster 4"
"UQCC3","ENSG00000204922.5",416.808505568664,-0.91295117431139,0.0321626067774084,-28.3854844425316,3.05503610569203e-177,1.25620069536083e-176,"Up in Cluster 4"
"ATP5MF","ENSG00000241468.8",2525.18757047646,-0.978035789811727,0.0344572629039032,-28.3840243648876,3.18447254180678e-177,1.30923366103509e-176,"Up in Cluster 4"
"LTK","ENSG00000062524.16",168.090858307474,-1.82797876656397,0.0644168821145726,-28.3773244925562,3.85229491588729e-177,1.58356597884508e-176,"Up in Cluster 4"
"SELENOH","ENSG00000211450.10",456.560773144306,-0.857399425740187,0.0302153171325433,-28.3763172823604,3.96412790496474e-177,1.62930085123395e-176,"Up in Cluster 4"
"AL513320.1","ENSG00000238260.1",24.9540796053666,1.24984997636161,0.0440465594517467,28.3756550322807,4.03942018240397e-177,1.66000599343903e-176,"Up in Cluster 7"
"HCFC1","ENSG00000172534.14",6216.71455587273,-0.6126595147919,0.0215920374607291,-28.3743262258685,4.19482971426118e-177,1.72362176410056e-176,"Up in Cluster 4"
"ISCA1","ENSG00000135070.15",1715.96593106993,0.542367285570322,0.0191152689581161,28.3735105563368,4.29316903683255e-177,1.76377279556994e-176,"Up in Cluster 7"
"AL590096.1","ENSG00000277020.4",11.7943260317812,1.29817763189564,0.045759658725408,28.3694780086905,4.81423112272835e-177,1.97755519701344e-176,"Up in Cluster 7"
"RPL35A","ENSG00000182899.17",24292.9508190781,-0.762956192500895,0.0268941809266653,-28.3688205482559,4.90498021765779e-177,2.01454036744655e-176,"Up in Cluster 4"
"ETV3","ENSG00000117036.12",1681.70634813828,-0.657873973901244,0.0231954498834843,-28.3621993626287,5.9197677334255e-177,2.43097462901403e-176,"Up in Cluster 4"
"MAGED4B","ENSG00000187243.16",12.0485264284169,2.73883258600251,0.0965735008615148,28.3600838901964,6.28627592997361e-177,2.58110845466786e-176,"Up in Cluster 7"
"FCRL5","ENSG00000143297.19",278.652045021603,-2.68221225755998,0.094579915729584,-28.3592159801534,6.4431205900257e-177,2.64512461144788e-176,"Up in Cluster 4"
"LINC02082","ENSG00000242268.3",15.7398112495454,2.51114305644699,0.08855857389783,28.3557305173421,7.11335862447937e-177,2.91985747884852e-176,"Up in Cluster 7"
"AP000251.1","ENSG00000237594.2",25.0022712299019,-2.13366009975755,0.0752553848349587,-28.3522581731107,7.85029807649343e-177,3.22188606120723e-176,"Up in Cluster 4"
"ZNF429","ENSG00000197013.10",717.471743856983,0.906289040522406,0.0319657602372209,28.3518688057706,7.9375492544849e-177,3.25722346362705e-176,"Up in Cluster 7"
"C1QBP","ENSG00000108561.8",5211.111771828,-0.736527728717898,0.0259808986890636,-28.3488164721543,8.65594762950361e-177,3.55150836048467e-176,"Up in Cluster 4"
"RNF157","ENSG00000141576.16",868.533360720514,1.50309151174899,0.0530250439600688,28.3468225482456,9.15994551767633e-177,3.75775291719213e-176,"Up in Cluster 7"
"PDGFRA","ENSG00000134853.12",3047.45156493303,1.94905098671806,0.0687591624792654,28.3460547866011,9.36173425635091e-177,3.83997818469202e-176,"Up in Cluster 7"
"TRPC7","ENSG00000069018.19",15.6410473123025,2.40727044668454,0.0849252904261463,28.3457428830105,9.4449737434862e-177,3.87356038110462e-176,"Up in Cluster 7"
"MMADHC","ENSG00000168288.13",3403.01619835977,-0.508125847045008,0.0179264163606039,-28.3450878761074,9.6221931284586e-177,3.94567019137879e-176,"Up in Cluster 4"
"BCL2L10","ENSG00000137875.4",110.805943191797,-2.21537052819148,0.0781573812086778,-28.3449943425881,9.6477692008676e-177,3.95558537235571e-176,"Up in Cluster 4"
"GAS5-AS1","ENSG00000270084.2",58.8170842910356,0.735142321215414,0.025937045250543,28.3433334103476,1.01134164840025e-176,4.14590077280098e-176,"Up in Cluster 7"
"GPRC5D-AS1","ENSG00000247498.10",133.711464979102,-1.35689227815567,0.0478783737418264,-28.340400312517,1.09912072160368e-176,4.50509102484865e-176,"Up in Cluster 4"
"LINC00907","ENSG00000267586.7",14.7967518030944,1.66856487492374,0.0588794971856366,28.3386400135697,1.15541374959137e-176,4.7351405959313e-176,"Up in Cluster 7"
"PDCL3","ENSG00000115539.14",1068.19690161962,-0.538355004057157,0.0190010998472141,-28.3328338036226,1.36231593178356e-176,5.58226390849872e-176,"Up in Cluster 4"
"ZDHHC16","ENSG00000171307.19",1717.78065437047,-0.52996924791158,0.0187075451774644,-28.3291710849371,1.51147137577474e-176,6.19255177831875e-176,"Up in Cluster 4"
"RPL7AP34","ENSG00000213312.3",8.46384835101991,-1.72143067046138,0.0607731915192026,-28.3254939789933,1.67761926871618e-176,6.87227176142249e-176,"Up in Cluster 4"
"PCDHGB1","ENSG00000254221.2",118.005864435379,2.17162014131956,0.0766666632228953,28.3254813765136,1.67821898250704e-176,6.87373456605567e-176,"Up in Cluster 7"
"CASQ1","ENSG00000143318.13",185.624689405596,2.44055661409242,0.0861655230634332,28.3240503547542,1.74772834245945e-176,7.15739977886941e-176,"Up in Cluster 7"
"TIMP2","ENSG00000035862.12",11414.4429097516,1.08316630494204,0.0382440843151002,28.3224536379961,1.82868531369205e-176,7.48785715019646e-176,"Up in Cluster 7"
"RPL21P7","ENSG00000258613.1",5.44957333092396,-1.79709843679203,0.0634585022721069,-28.3192696399635,2.00147221222322e-176,8.19417763648787e-176,"Up in Cluster 4"
"RPL32","ENSG00000144713.13",40456.3228394287,-0.797404486314277,0.0281580885220082,-28.3188429388959,2.02583470923129e-176,8.29272115983697e-176,"Up in Cluster 4"
"ANKRD45","ENSG00000183831.7",40.9228863104832,1.8924715230629,0.0668273114723951,28.3188337427676,2.02636300964669e-176,8.29368541264093e-176,"Up in Cluster 7"
"AC000093.1","ENSG00000284874.1",17.6225131046096,1.8454868950744,0.0651687046076783,28.318606395269,2.03946753954519e-176,8.34611510369128e-176,"Up in Cluster 7"
"HAP1","ENSG00000173805.16",397.804879716037,2.41497788386399,0.0852823239760849,28.3174492822359,2.10748792833386e-176,8.62322941906798e-176,"Up in Cluster 7"
"AL034548.2","ENSG00000286158.1",69.8095683656294,1.12246240385442,0.0396399361144218,28.3164534023063,2.16784166527853e-176,8.86889851537994e-176,"Up in Cluster 7"
"AL355306.2","ENSG00000237480.3",10.3334110156837,4.29515632563675,0.151709707099984,28.3116776621686,2.48213957368632e-176,1.01532625270152e-175,"Up in Cluster 7"
"GTPBP3","ENSG00000130299.17",999.481129295644,-0.603248785110594,0.0213103619208397,-28.3077681811058,2.77301451074635e-176,1.13414572114847e-175,"Up in Cluster 4"
"CAPN9","ENSG00000135773.13",190.074980693752,-2.34218224847934,0.082744109670951,-28.3063321098445,2.88820888431923e-176,1.18108899973511e-175,"Up in Cluster 4"
"AL137779.2","ENSG00000259088.1",15.6087728182807,1.02146451987214,0.0360904383640769,28.302912521253,3.18211867323039e-176,1.30109112615515e-175,"Up in Cluster 7"
"EIF4EBP1","ENSG00000187840.5",2828.47249775156,-1.08331925543866,0.0382765503142822,-28.3024265913127,3.22624029969969e-176,1.31894103796237e-175,"Up in Cluster 4"
"RPLP2","ENSG00000177600.9",38701.2451307107,-0.866830444365025,0.0306298388962462,-28.3001960049897,3.43674431551231e-176,1.40479589096493e-175,"Up in Cluster 4"
"MXRA5","ENSG00000101825.8",4630.00079891465,-1.7962556886968,0.063476442811284,-28.2979891301893,3.65850629499682e-176,1.49522708949156e-175,"Up in Cluster 4"
"ADAP1","ENSG00000105963.15",892.070150262418,-1.62289268947777,0.0573562540451525,-28.2949560862219,3.98678967978626e-176,1.62916109069702e-175,"Up in Cluster 4"
"RPS27AP5","ENSG00000231767.4",35.9553486928141,-1.81137391305395,0.0640185869506351,-28.2945000715293,4.03862870064998e-176,1.65010657222548e-175,"Up in Cluster 4"
"NME1","ENSG00000239672.8",1540.74675100229,-1.01532316997734,0.0358846209640146,-28.2941032314516,4.08428836918771e-176,1.66852161193161e-175,"Up in Cluster 4"
"Y_RNA","ENSG00000199476.1",4.35060447036231,1.45336087134156,0.0513682102212855,28.2930019379832,4.21371987848357e-176,1.72114904667414e-175,"Up in Cluster 7"
"DCAF12","ENSG00000198876.13",3261.48056976245,-0.517953099061506,0.0183089515811862,-28.2896099629069,4.63867535057282e-176,1.89445453880753e-175,"Up in Cluster 4"
"TAF9B","ENSG00000187325.5",1617.4785502029,0.692862656702018,0.0244941402189887,28.2868739424007,5.01243853332133e-176,2.04680593957231e-175,"Up in Cluster 7"
"AC073140.2","ENSG00000286180.1",3.85244189107966,-1.78679366449001,0.0631743346714331,-28.2835375122357,5.50915804817432e-176,2.24931483877831e-175,"Up in Cluster 4"
"AC053503.1","ENSG00000229525.1",13.8802831634887,-1.43330808516184,0.0506789277406699,-28.2821312340357,5.73297698247395e-176,2.34035981110187e-175,"Up in Cluster 4"
"COL6A5","ENSG00000172752.14",20.7817691835908,-2.7772065257785,0.0981988508475484,-28.2814564713191,5.84357191011927e-176,2.38516403667467e-175,"Up in Cluster 4"
"FEZF1","ENSG00000128610.12",54.5268529962926,-3.11576655052992,0.110177187681807,-28.2795977650863,6.1593607073908e-176,2.51369703545216e-175,"Up in Cluster 4"
"ALG6","ENSG00000088035.18",789.422648078705,-0.566424843635414,0.0200350968892946,-28.2716298685869,7.71796901626681e-176,3.14932709491366e-175,"Up in Cluster 4"
"AC092053.4","ENSG00000287620.1",29.0313082544058,1.33907021492128,0.0473662885051382,28.2705328448104,7.96139315736963e-176,3.24818878947925e-175,"Up in Cluster 7"
"AC113189.3","ENSG00000263301.1",36.7643533642666,2.05421038566196,0.0726629651337017,28.2703903134445,7.99357793348708e-176,3.2608503446166e-175,"Up in Cluster 7"
"MYOZ1","ENSG00000177791.12",51.8280016830353,1.70843903962474,0.0604336374627605,28.2696708547038,8.15803203587682e-176,3.32745761025664e-175,"Up in Cluster 7"
"AC005520.2","ENSG00000259065.2",106.330339347276,1.03428689948192,0.0365881450516422,28.2683611869931,8.46611900500555e-176,3.45262152772149e-175,"Up in Cluster 7"
