MEbisque4,MEblack,MEblue,MEbrown,MEbrown4,MEcyan,MEdarkgreen,MEdarkgrey,MEdarkmagenta,MEdarkolivegreen,MEdarkorange,MEdarkorange2,MEdarkred,MEdarkslateblue,MEdarkturquoise,MEfloralwhite,MEgreen,MEgreenyellow,MEgrey,MEgrey60,MEivory,MElightcyan,MElightcyan1,MElightgreen,MElightsteelblue1,MElightyellow,MEmagenta,MEmediumpurple3,MEmidnightblue,MEorange,MEorangered4,MEpaleturquoise,MEpink,MEplum1,MEpurple,MEred,MEroyalblue,MEsaddlebrown,MEsalmon,MEsienna3,MEskyblue,MEskyblue3,MEsteelblue,MEtan,MEturquoise,MEviolet,MEwhite,MEyellow,MEyellowgreen
-0.06072752419670091,-0.017271188928921627,-0.1521259056584896,-0.10128738264416512,-0.04675750872075535,0.025322738213573264,-0.04505122107973757,-0.06407557813549289,-0.11292363587753083,-0.03415183268142681,-0.04207895698512739,0.022929689651828813,-0.11960230323824188,0.06186204331780818,0.0680449270486149,-0.1313482174487241,-0.09886524204190826,-0.10939278266463509,-0.05748265383155248,-0.015696610479021936,-0.08708038355213747,0.13467728132197898,0.1418242766522984,-0.06516429842833388,0.06318573425503354,-0.06104339709019245,0.10774612871812832,0.08735648764779826,-0.10412408934649785,0.008217337918449526,-0.028045845815372086,-0.0649763583004733,0.07275160902090314,-0.05188422574141738,0.08031215479358653,-0.03615844317465493,-0.021185080948109364,0.030910768902595757,-0.10909116278880286,0.0475180172643961,0.021804097256610734,0.13850616962997264,-0.03992628902986746,-0.07196648685925248,-0.1117276521647483,0.07270294151774523,-0.02293422881796823,-0.115999306668691,0.013180428973983768
0.010333129421321675,0.01044401078961857,-0.027965889546132838,0.07689003260885434,0.08803060251067603,0.012527809688980603,0.019717836844150224,-0.00279079134841217,-0.03310720813832402,0.003824023066043321,1.0717233683609829e-4,0.14783216997407014,0.08456854004378736,0.016723633609899303,-0.10721593977667566,0.09485069764909612,-0.027281609462977603,0.05314324502212696,0.011062477554689889,0.14383468456431742,0.008478810591913877,-0.08444726260392366,0.022119374914428596,-0.06607117228963413,-0.11385159892971002,0.21735749368272408,-0.08201323748311011,0.02916230323829579,0.07843562558893434,0.03901951662236662,0.028089413312900387,-0.013728083628066268,-0.07598407064005562,2.636865007997687e-4,-0.003526350812570615,-0.013237066621134365,0.10635735942198411,-0.012924223037457402,0.11924745495664206,-0.04595588025822056,-0.05499574302271054,-0.11340459583027958,0.026320885365011266,-0.0352093854321881,0.12631544690739704,-0.05119385737626732,0.10316259668613616,0.07749582216852606,0.09818064029296797
-0.03600159301695256,-0.07612268906991611,-0.05729475318496563,0.23482872742584215,0.1326890320177589,-0.049840079435251955,0.17411339742628282,-0.03370987926463664,-0.10064418767770573,-0.012330026828986314,0.03123709557123209,-0.19797165525293436,0.07362483270635409,0.14744574112427877,-0.08857645303139745,0.005040062712609009,0.002077904221347478,0.025905935459633274,0.11710558498728212,0.0470892321570537,-0.02058244479007137,-0.02298199579709381,0.012972342399229375,-0.03400241299816863,-0.1012403437930097,0.06554592236269728,-0.03121497838300982,-0.06582985274955057,0.08295589247895957,0.08199810748631303,-0.01257774351096475,0.19743464969674995,-0.12834911060843338,0.034231303057758615,0.05788536054478819,-0.003687683232470087,0.15260898796524552,-0.038394410617535624,0.028179368827376573,0.05746653790140698,-0.11218420188573358,-0.039163017238031395,0.03884452855772519,0.06770825765137527,0.11710838547776711,0.06369859903513737,-0.18985299729163171,0.11507718209320107,-0.0033006438789733314
-0.06039019592964017,0.009637297899540601,-0.15284104275426894,0.03829983755141565,0.1474632549647654,-0.1000739599898959,0.026184231502445282,0.04702314503684793,7.395107005485739e-4,-0.055758934308576764,-0.03560831598182891,0.1357391484455566,0.009168889099977425,-0.0358835753479074,0.006865733587214851,-0.04519106315513944,-0.028212399931407846,-0.051996869889371404,0.03750691895327623,-0.005755409080409315,-0.07437738714614509,0.06759909644352442,-0.050505396868666244,-0.07235929466636988,-0.13209297919896806,-0.04839316712229527,0.05970106042911633,-8.276758612694903e-5,-0.06746383267594667,0.02114052313791421,-0.05192882996112782,-0.08964760830071232,0.011219147725731042,-0.03290397373739252,-0.05729751492884785,-0.06441941671725092,-0.09005441331137623,-0.022123744866683937,-0.03839298922739557,-0.04289875492467993,-0.07869700953930082,0.024417077513540116,0.08875357906549398,0.03428295408726951,-0.08943735076815178,-0.08395240387522311,0.11521338931190539,0.09508645109452377,-0.0637481615845205
-0.030302729937577426,0.033300622714657335,0.0479900798324584,0.04979413953885479,-0.0945607566551938,0.01869856230945939,-0.03745463024959802,0.12574040816862933,0.043928621370501415,0.043232416190311214,-0.05097183349087995,0.054348581544962714,0.09803170045974534,0.01668610173850565,-0.053423713088843715,0.0027590479666613115,0.06991322679277753,-0.03641853837434569,0.08679306586394922,0.006436744925847411,0.0013944929512798986,-0.030110469947958005,0.2200272036115201,-0.008115304784385097,-0.09587445544975869,-0.010544450396873021,-0.016747721225798765,-0.05082889010723846,-0.032071675264371866,-0.07418348789990258,-0.028670247344142648,-0.07738136106951615,0.10429219452069007,0.04743444112413933,-0.11391500860027029,0.08113427412811461,-0.07593403874993973,-0.043269256810199636,0.12285601358170194,-0.114625292179489,0.016385008867061502,0.053314759092662395,0.005108256752622051,0.11769577613259147,-0.0031929716083779233,-0.05587284020707065,0.030854486961299072,0.1429164311945045,0.3390959477314136
0.09174786155480613,-0.07971752294438705,-4.841392547093168e-4,0.01747216921605152,-0.08701688855709667,0.013129059609613148,-0.008105320232279284,-0.03811765882801955,0.09827238381934639,-0.031162734980366893,-0.03314622989077315,0.049487391885274276,-0.10112955807714384,-0.004114720138539975,-0.030596971211467636,0.07785650969049938,0.05999691010978093,-0.03324528473844993,-0.13043068888705575,-0.008530898003446145,-0.027904170170357206,0.04476040899402974,-0.05583407825149884,0.1304346356813808,0.005727246846794758,-0.012843081058129955,-0.031835054505321723,0.2180072186155137,-0.016115451281505384,0.009175813339650354,-0.04371985430468473,-0.057652009354729104,-0.006641634135025763,0.12536060941758934,0.10780344087592451,0.06581935359514009,0.08406841505113836,0.3201647147339596,-0.12928786140734316,0.11175006559656712,-0.1010481803268774,0.008468213365593981,-0.08120316629407372,-0.03274861336388938,-0.025917744755626887,0.011823258740085295,0.06362945514459645,-0.046976600262266924,-0.024749357676747845
-0.03840907781486214,-0.10348788472256579,-0.09426543381477427,0.013818369390337254,-0.04363907879110207,0.08004628712937986,-0.0216369234689542,0.01560221437197684,0.0480223157225905,-0.05680983794020494,-0.004311328310221946,0.03617423233492158,-0.04717039551366585,0.10333267577714957,-0.17638131294057532,0.028097549433481347,-0.07852104256526235,-0.08850005874616398,-0.14946644049527372,-0.0710173952977983,0.13258034040834626,-0.06195776001065809,0.014876411934793783,0.03755206469990042,-0.15749083545547524,-0.02910422244773163,-0.1509808085803679,-0.08635296857114738,-0.0806553438551161,2.724810917698793e-4,-0.05770967237799196,0.10954606494469439,0.014188227788462293,-0.035193993758897306,0.009481946947923214,0.18121298531861885,0.05657202818458632,-0.07039456397891447,0.011929961900013766,0.011090101483594666,0.04409616964836495,0.023747765910334687,-0.02434563091705284,0.10207076495419704,0.06654852226378838,-0.015597714857108175,0.07990776787060754,0.01907586194973825,0.06377897368102883
-0.01931578973681069,-0.08725668731159432,-0.08155535303794538,-0.1145450477710721,-0.05066036844885262,0.06253492980574413,0.046391645652873216,-0.04196567082529624,0.10602341416309537,-0.04097391961407196,-0.002699899543870661,0.026657053155148373,-0.11323107936167397,0.032892948890079605,-0.08235091375572225,-0.06130676489968137,-0.012586870347981388,-0.10165452210630008,0.027575682657774003,0.12183198736514257,0.026507416273777035,0.09846178629247873,0.06868573324891152,-0.07884146050362889,-0.0836770922816723,-0.03393366429874894,-0.0027428076120385118,0.16702189615748111,-0.04155232230251601,0.0501764524519189,0.019819170489474215,0.029425881197313646,0.07260775750126361,-0.024659379812101416,0.060850903262974876,0.22452274939142405,0.053065470354052686,-0.024870380522194653,0.020104118495661946,0.05150925069762778,-0.04262257145152656,0.1887109141970861,0.0262513769303888,-0.07013950318004805,0.012026115716368548,-0.03176097847854197,0.0805840045319822,-0.1224386249843078,0.11253047469913235
0.09817982679094864,0.033540499214868805,-0.009027545788803836,-0.004219885414284223,0.02140773061303649,0.01254968431797552,-0.048177496686589716,-0.05033582580951857,-3.163142594478054e-4,-0.02836655825888972,-0.028981732072725055,-0.035745047803884177,-0.07806875297302181,-0.06595927936265451,0.0023007711803323767,-0.007533838883884229,0.11216140765779287,-0.033728579168774926,-0.07910113425519835,-0.060630134177491975,-0.065741765339388,0.09448331307490163,0.1936665942212496,0.12840139308124449,0.11753016891686265,0.03366386336647027,0.07616308111835014,-0.05857587891317689,-0.022653741601189145,0.019867487826658693,-0.028298865559320114,-0.07712681238227474,0.07732617495830595,-0.02403966374283695,0.09594377051748719,-0.0399624572222131,0.04360449897828457,-0.03592585206612644,-0.07127755537132248,0.09562465984534517,-0.1235116909426442,0.02996570840335982,-0.03215483416083865,-0.0689196790064948,-0.06499488638086896,-0.02482937835665227,-0.022175388552115018,-0.050259722586616734,0.06863020278274665
-0.041682652364983704,0.046412840141251153,0.0049067188267239,0.001104675616469489,-0.03573534737978296,0.055857656658351594,-0.09402574130122929,0.0038720548117060997,-0.04616470682584991,0.046199308346276446,-0.07283358711491632,0.022723235076231817,-0.06341033881980476,0.023040019908676025,0.012081176225216619,0.05395921449585349,-0.01900937752508314,-0.07113959110886171,-0.07132363798509535,-0.14575795240067865,-0.09234458497804039,0.07549022044624389,-0.030199688748890938,-0.023981937920570004,0.12479423142355602,-0.04630379512538071,0.06362271624732194,-0.09475982792015507,-0.08347397675073265,-0.07204579892720218,-0.05214166954598082,-0.03927333422056625,0.18490174229752768,-0.05723361848213972,0.02481669828573927,-0.056074464032007984,-0.0559724605937815,-0.06605642387270823,-0.020851996745911015,-0.026275220188426502,0.1065501378308606,0.057766288831412806,-0.07559491789350599,-0.08463321549402401,-0.09278537503663012,-0.07488319982934762,-0.050120339437578904,0.019311974491713978,0.0027399542826970482
-0.04522151801127838,-0.05949599053870632,0.03502807328379806,-0.11883657797182268,-0.04664270617853346,-0.23114485703344229,-0.07883984487284768,0.14759444943323063,-0.10846415323549019,-0.11568793657579673,-0.06525711479266513,-0.033685065892759256,-0.09487331985345011,0.1285867684835489,0.14782773073045727,-0.11509551544354259,-0.0825478253152121,-0.12713796818316833,-0.1351676971389453,-0.12079023841933806,-0.12371121841100585,0.05472370768442091,-0.020661298903895908,-0.13110242820892692,0.2088485317263786,-0.06705358196099122,0.08050420152583143,-0.0843722349999751,-0.13101313741359805,0.15417545952187403,-0.07162452890942006,-0.03676160639095894,-0.13238631703263246,-0.045997421372751555,-0.13139822526778455,-0.09324367599100052,-0.1644481965309723,-0.05639792619847135,-0.10441440985383244,0.012585710036538415,0.17137353037987801,0.10953471043591366,0.24523511446165144,0.15378641375080587,-0.15716500678849704,-0.10086890905304097,-0.09106904112675868,-0.06613895578262727,0.03425186144579907
-0.05751441667644549,-0.07003232958900837,-0.20047060180068998,-0.13342847202129837,-0.08241395087581183,0.11695778424715796,-0.0367767708060871,0.05129946038369327,0.1378718207760656,-0.06996596362114749,-0.06966208390165161,0.20270451455895977,-0.1070301190060439,0.004179605879240632,-0.20973069140352862,-0.09060541934302889,-0.22878659802481335,-0.1325141315046308,-0.11625823132495816,0.038854148001636786,0.05885458040393373,0.05787914187938805,0.10014778371786498,-0.11214529651784882,0.006978957523560329,-0.07031111776605219,-0.17264133734261664,0.16627558261331934,-0.1583932363725884,-0.033891900204567976,-0.06920938951632136,0.03236121801711876,0.024067783023163616,-0.031769317918663796,0.05601382535004011,0.14821625060461413,0.06824384544599947,0.07138375907916557,-0.010166202751761314,-0.0491049438122489,-0.10672745307907085,0.0798868302302532,-0.0801673426946685,0.05381069125847494,0.00486697466469714,-0.03509140787441787,0.12645110712925692,-0.13889785328502724,0.044375851069919134
0.0552832334084419,-0.05084858527020462,0.08327282427738783,0.22525312212367368,0.1005052274400522,0.1921625078426651,0.0010255806613777647,-0.09838611203355428,0.03323592947902479,0.040733295468660835,0.05924235409000279,0.07228699889672587,0.02024142374311653,-0.034567254311141,-0.018334688448302463,0.003791026727723649,-0.019560355047448297,0.0534540905349312,0.04543703578688717,0.08335708345289065,0.13308193111054908,-0.06965815815416039,-0.014604695359015813,0.20462111909722797,-0.01382257463769452,0.18179906510194313,-0.14262758049110685,0.07629149302498668,-0.01570013089357818,0.059210234979859194,0.031530450457068204,-0.07999692998859774,0.022107703136752026,-0.003978105657629512,0.05296395101638604,0.11476197220417322,0.11264483484433167,-0.004232987059499404,0.035625107947555044,-0.1008706783862392,-0.085975643561177,-0.08880295094990305,0.007814983662814313,-0.07851105628350369,0.0900373114314244,0.13681948313841194,0.109349801956196,0.11876669333988614,-0.033614899291201095
0.018873760573114514,-0.05931542632029626,0.020457872829714435,0.15899300607036387,0.024136841800896477,0.0030727168869258293,0.3151925823935306,0.09846070954482478,-0.03369475866805834,0.06176877168437684,0.06251752391945396,-0.05102140407325585,0.20067310269574373,0.04871174578534016,-0.10356116353717239,-0.11199706795049377,-0.03516578208988426,0.1318514827652123,0.22068650710725188,0.20313602643798223,0.07945075525297081,-0.16888777054058463,0.2356963490657246,-0.008010017476213074,-0.10470460618482742,0.11090478255991627,-0.11078725315498471,0.03293825762754819,0.18542492225050414,0.07785222925139305,0.10027137377976354,0.022060341722707034,-0.11752452546939858,0.017114697502815173,-0.038658487662979565,0.010601827443592855,0.09649640744287974,0.029866970774038062,0.17059323727663794,-0.04621554821876988,-0.07488074627845707,-0.13647027345541154,0.07738142269647716,0.04632607349399985,0.1738284648268978,0.0292568166094836,0.04714237111938643,0.16135503894407807,0.08192088263787005
-0.027178605979134345,-0.11135526218915238,-0.16593464639049396,0.04746980889585482,-0.07992684778262027,0.068172541031824,-0.09349650939938269,0.04256621892133439,-0.004377106573430009,-0.05990995689412381,0.00658072260501754,0.10196426150596774,-0.035078030664629146,-0.004948419255979462,-0.21345009705077675,0.09801666370550591,-0.10210112587060234,-0.047117456325120155,-0.10018635033461505,-0.058297121951195074,0.06532916884208055,-0.04220514219952578,0.12023231689585064,0.050190255161520494,0.027619341894440506,-0.06435431623517689,-0.14953693500621337,-0.06130589545698796,-0.04405180636276015,0.13369072637056637,0.0012915204423462076,0.015181994142510194,0.012070180504755886,-0.0630453159272045,0.031146989536444052,0.06854116457110539,0.11333429467553428,-0.06596482417145451,0.06702326060588987,-0.03226891953807405,-0.11354037518559512,-0.02296419798249466,0.082156090714125593,-0.054808243141641906,0.0772293755573941,0.194577124630117,0.13202415046490687,0.039817959054449674,0.0033245379124598336
-0.028614058999142836,0.043061974476535696,-0.037037873437281814,-0.011449650599196195,0.11238567970535653,-0.1221125099998189,-0.05993798721711247,-0.12035530003913321,-0.022218899085076436,-0.05026774453006107,-0.059695608187681375,0.10397663483677673,-0.09515403912882704,-0.0021500813167518525,0.04844481696916547,0.017313226251607264,0.01652883773063686,-0.06156361028363245,-0.06960030419367144,-0.07605997584342876,-0.08133719638888606,0.122428889623729,0.014340275837172234,-0.0638721284144438,0.016336850654642566,-0.06306820916779095,0.15895672690921495,-0.09768875517442294,-0.03449138178280297,0.0908117193111974,-0.050246122711762056,-0.054754755930022984,-0.06396712459901185,-0.05321376914334257,0.055599639620748154,-0.05746781644786243,-0.019785376728497235,-0.06455165798039403,-0.07111765616806784,0.11847353754987872,0.02478512564962944,0.11592815547954981,0.06638533379249514,-0.043257367178209,-0.06617880111984308,0.11609322158153232,0.02196653638972912,-0.046681633187290975,0.03649223021951472
-0.0648146002111439,-0.07432534174444215,-0.08485230164054926,0.014050721667436731,-0.03333316880405159,0.04223668321786339,0.03921721287965502,-0.04273900397198735,0.040294316623921106,-0.042332838917288326,0.031164743924124282,0.06853578645198445,-0.0246077777923719,-0.07590649577314995,-0.06525847396693071,-0.12105002554259406,-0.12261560928860239,-0.10474950712996452,0.011637855273725716,0.0810519848303157,0.11574129746800306,0.02568926254817556,0.004849150157902953,-0.023640599978867183,-0.10504247459381494,-0.02540016867108514,-0.082457008825173,0.1829326219556578,-0.11473154686586175,0.016936431350716437,-0.010173449319594085,-0.026545805697407332,0.07839544497662641,-0.010115794685542637,-0.008367611089413985,0.20707733670305387,0.007906029515511432,0.041854916759805995,0.05879933181964346,-0.024879170399369707,0.0604693956916635,0.10920566414344501,0.021518273600244435,-0.045730601276475165,-0.017683974527380956,-0.037811219669561795,0.09981010692046621,0.003013490242632169,0.01654425158192188
-0.05178619832719691,-0.027304518073446273,-0.08352080262619065,-0.029210704378530003,0.04016048744878068,-0.15761589252021346,-0.04769350412259852,-0.13327570259771207,-0.017537078505424755,-0.05922315290458721,0.020808132720864986,0.014003429412982802,-0.09428898223936168,-0.09201534912930669,0.08546810302342998,0.07646908728874982,0.02723483299449767,-0.05191186823150206,0.0010395934991427218,-0.12341595929045852,-0.020899701593526256,0.1141362892475083,-0.06306684839847801,0.052332892589953536,-0.05046550571587474,-0.04953758001283927,0.1331514220064259,-0.024419459073424285,-0.05998602674818964,0.042065679833721524,-0.033838174512492235,-0.044485929107142434,-0.09612070305317527,-0.036083639398861556,0.0918076629174207,-0.020837543202555174,0.0030285448240751564,-0.06028730183971764,-0.06608942475424472,0.1761003105512014,-0.08888371405026108,0.12462953726674196,-0.021750824037863242,-0.14714090616141418,-0.08227785848057995,-0.08239867646140903,0.06345270095153938,-0.07699468849843115,-0.08488266999890598
