ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000182923,CEP63,ENSG00000182923.19,0.16891704108060632,4.846053930657619,42.115523096534986,2.0619487361933388e-10,9.75244840683206e-10,Cluster2_vs_Cluster1,1,2
ENSG00000198218,QRICH1,ENSG00000198218.11,0.15101549013201318,6.187580846632011,42.1105511709311,2.0667703529997367e-10,9.773178338733842e-10,Cluster2_vs_Cluster1,1,2
ENSG00000261790,AC005606.2,ENSG00000261790.2,0.4888140229787681,-1.6282182158139453,41.9787103754654,2.0677786758474307e-10,9.775871299204841e-10,Cluster2_vs_Cluster1,1,2
ENSG00000129197,RPAIN,ENSG00000129197.14,0.26753888845670964,4.68000614164158,42.09829294604613,2.078794468820209e-10,9.825865559496667e-10,Cluster2_vs_Cluster1,1,2
ENSG00000174171,AC020659.1,ENSG00000174171.6,-1.0141589965010709,-0.8215504461145601,42.09206655536456,2.082847743103623e-10,9.841379849302276e-10,Cluster2_vs_Cluster1,1,2
ENSG00000021645,NRXN3,ENSG00000021645.20,-0.7558181642286639,3.182850611690712,42.0945404228885,2.0829602724541113e-10,9.841379849302276e-10,Cluster2_vs_Cluster1,1,2
ENSG00000242798,AC073842.2,ENSG00000242798.1,0.56131762977955,-2.3386125938460736,41.57935196090993,2.1187921553614504e-10,1.000855234202439e-9,Cluster2_vs_Cluster1,1,2
ENSG00000125450,NUP85,ENSG00000125450.11,0.2053179053256539,5.000668952057066,42.04437613640867,2.1323459163757403e-10,1.0070440953805887e-9,Cluster2_vs_Cluster1,1,2
ENSG00000203995,ZYG11A,ENSG00000203995.10,0.6825023511156787,2.218207182384889,42.03535942236084,2.143603422974602e-10,1.0121461096567446e-9,Cluster2_vs_Cluster1,1,2
ENSG00000124762,CDKN1A,ENSG00000124762.14,-0.6628862072612133,6.766882996824294,41.987863532617894,2.189970101433592e-10,1.0338199607890681e-9,Cluster2_vs_Cluster1,1,2
ENSG00000141378,PTRH2,ENSG00000141378.15,0.3342989918654469,4.878834221694183,41.97257940375091,2.205847907114733e-10,1.0409705450789466e-9,Cluster2_vs_Cluster1,1,2
