ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR
ENSG00000247556,OIP5-AS1,ENSG00000247556.6,-0.019552501845187573,7.057983461743591,0.1024473995815358,0.7491533679389311,0.8154047718448457
ENSG00000149927,DOC2A,ENSG00000149927.18,0.06811106612334643,4.684316433360276,0.10237108354249581,0.7492436697192243,0.8154477356803996
ENSG00000102886,GDPD3,ENSG00000102886.15,0.04778217992360477,1.247948861107119,0.10232507484099135,0.7492993120703717,0.8154477356803996
ENSG00000130749,ZC3H4,ENSG00000130749.10,-0.014734460492907752,5.417119096106617,0.10231919562916315,0.7493050739983816,0.8154477356803996
ENSG00000255507,UVRAG-DT,ENSG00000255507.6,0.03805268160898397,-1.9425003711672526,0.10224778719946803,0.7493625135259343,0.815469531069635
ENSG00000105135,ILVBL,ENSG00000105135.16,0.03347360093406856,6.539495596861382,0.10212183704337674,0.7495388120422336,0.8156206622776979
ENSG00000138600,SPPL2A,ENSG00000138600.10,-0.0202341169215792,6.211541973634613,0.10178936441044363,0.7499331364619481,0.8160090143500941
ENSG00000132965,ALOX5AP,ENSG00000132965.10,-0.0427130928539019,3.9764363241649963,0.10153313531159992,0.7502375731812144,0.8162667789890694
ENSG00000168140,VASN,ENSG00000168140.5,0.03187036134516579,6.267036698139431,0.10152690359187229,0.7502449259194851,0.8162667789890694
ENSG00000061918,GUCY1B1,ENSG00000061918.14,0.029063975207241067,6.125741482778132,0.10145098399109745,0.7503351971624053,0.8163242471948564
ENSG00000135083,CCNJL,ENSG00000135083.16,-0.04396590135585902,3.502030941086887,0.10133025740434239,0.7504789269839351,0.816439866813178
ENSG00000269896,AL513477.1,ENSG00000269896.2,0.028692680971644933,1.654776945090525,0.10127741504467005,0.7505425164301653,0.8164581659990277
ENSG00000163131,CTSS,ENSG00000163131.11,0.037452875095594224,7.504156204294058,0.10125310051050684,0.7505706624897241,0.8164581659990277
ENSG00000228705,LINC00659,ENSG00000228705.2,0.06020102304582911,0.9987415571931761,0.10084940963448999,0.7510532936467262,0.8169423944117815
ENSG00000149564,ESAM,ENSG00000149564.12,0.036408273234164054,7.011258101668316,0.10060691006818563,0.7513413486110582,0.8172149389059499
