ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000174171,AC020659.1,ENSG00000174171.6,-0.4770822774727731,-0.988603109875276,10.86937517941502,0.0010426303806804708,0.002178854152804431,Cluster2_vs_Cluster1,1,2
ENSG00000172845,SP3,ENSG00000172845.17,0.12521510497318283,6.914742075266498,10.871458957209367,0.001043945254077927,0.002181406113897688,Cluster2_vs_Cluster1,1,2
ENSG00000161558,TMEM143,ENSG00000161558.11,0.16425035065853205,2.828188519586604,10.86994651457474,0.0010448796907385298,0.002183162735630315,Cluster2_vs_Cluster1,1,2
ENSG00000213096,ZNF254,ENSG00000213096.11,-0.30746513628092215,3.4277951750689652,10.8681613347276,0.0010458181508468086,0.0021849274478788214,Cluster2_vs_Cluster1,1,2
ENSG00000204287,HLA-DRA,ENSG00000204287.14,-0.41373697330344705,9.743784739146445,10.867476307124162,0.0010461456696797579,0.0021854124781434795,Cluster2_vs_Cluster1,1,2
ENSG00000104756,KCTD9,ENSG00000104756.16,0.18765645167847692,5.034804632318562,10.867313639121653,0.001046238061379256,0.0021854124781434795,Cluster2_vs_Cluster1,1,2
ENSG00000176749,CDK5R1,ENSG00000176749.9,0.28851443973432855,3.9919771564614375,10.866440965145781,0.0010467471526118338,0.002186279715844562,Cluster2_vs_Cluster1,1,2
ENSG00000106263,EIF3B,ENSG00000106263.18,0.1634834301213971,8.33802711024425,10.862119057511915,0.0010491130009519442,0.002191024550297054,Cluster2_vs_Cluster1,1,2
ENSG00000263753,LINC00667,ENSG00000263753.8,0.18654241317667192,5.064449860604178,10.861780607516927,0.0010493027938776487,0.0021912243488941214,Cluster2_vs_Cluster1,1,2
ENSG00000137656,BUD13,ENSG00000137656.12,0.1287552525412887,4.685592022306111,10.853675738894552,0.0010538130410036946,0.0022004455641372327,Cluster2_vs_Cluster1,1,2
ENSG00000197815,AC122129.1,ENSG00000197815.4,-0.3385770254335966,-0.6508788427607896,10.850846580219164,0.001055017147718604,0.002202762259990054,Cluster2_vs_Cluster1,1,2
