ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000234925,ATP5PDP4,ENSG00000234925.2,-0.7869662924277785,0.2352534660401429,9.893161373320527,0.00181184132018661,0.0050875606991717965,Cluster3_vs_Cluster1,1,3
ENSG00000280594,BTG3-AS1,ENSG00000280594.1,-0.28046570537307475,-0.44117963877785105,9.885730050836624,0.001811892812828538,0.0050875606991717965,Cluster3_vs_Cluster1,1,3
ENSG00000104447,TRPS1,ENSG00000104447.13,0.5592762529854004,3.0588962431500626,9.894493653694873,0.0018125883100469334,0.005088481531547533,Cluster3_vs_Cluster1,1,3
ENSG00000255389,Z97989.1,ENSG00000255389.1,0.38720048277341457,-0.5420608607180393,9.88158174988866,0.0018127010089968537,0.005088481531547533,Cluster3_vs_Cluster1,1,3
ENSG00000256262,USP30-AS1,ENSG00000256262.1,-0.5264971386928238,-1.0507221178754083,9.856010553518324,0.0018180157764632024,0.005102724810467778,Cluster3_vs_Cluster1,1,3
ENSG00000211734,TRBV5-1,ENSG00000211734.3,0.4574592819238851,-1.2707198049709127,9.847402523914552,0.0018212920393600677,0.005111243491733438,Cluster3_vs_Cluster1,1,3
ENSG00000138385,SSB,ENSG00000138385.16,-0.2183317160743853,6.540279568200454,9.880575805752263,0.0018255242788463154,0.005122442398441773,Cluster3_vs_Cluster1,1,3
ENSG00000211799,TRAV19,ENSG00000211799.3,0.49378068827485344,-1.9353320652556572,9.81149925709051,0.0018276945522877283,0.005127853205021746,Cluster3_vs_Cluster1,1,3
ENSG00000163378,EOGT,ENSG00000163378.14,0.2122759795536976,4.393011304148631,9.876665497518914,0.0018293668076462264,0.005131865504478579,Cluster3_vs_Cluster1,1,3
ENSG00000100422,CERK,ENSG00000100422.14,0.2842106394192546,5.699397406609233,9.873957089935908,0.0018319154611757778,0.005138334948745983,Cluster3_vs_Cluster1,1,3
ENSG00000177971,IMP3,ENSG00000177971.8,-0.25138869843093303,4.555326240506766,9.87064950851633,0.0018351620349801971,0.005146760016313573,Cluster3_vs_Cluster1,1,3
ENSG00000131269,ABCB7,ENSG00000131269.19,-0.18906003768174215,5.119131272387323,9.870312874163929,0.001835450135313573,0.005146886835705958,Cluster3_vs_Cluster1,1,3
ENSG00000147162,OGT,ENSG00000147162.14,-0.2872677986601751,7.7743783826082495,9.869807956281377,0.0018359144812762288,0.005147507776227119,Cluster3_vs_Cluster1,1,3
ENSG00000178607,ERN1,ENSG00000178607.16,-0.18957771660205416,4.996306460024277,9.86456266019307,0.001841027470600463,0.005161160620385555,Cluster3_vs_Cluster1,1,3
ENSG00000111639,MRPL51,ENSG00000111639.8,-0.22719720001156138,6.329919569897916,9.863261101095384,0.001842264005274906,0.0051639439862143565,Cluster3_vs_Cluster1,1,3
ENSG00000232216,IGHV3-43,ENSG00000232216.1,0.7661047956902098,1.497129389886534,9.863458677884546,0.0018437458733068807,0.005167414204635116,Cluster3_vs_Cluster1,1,3
ENSG00000157306,ZFHX2-AS1,ENSG00000157306.14,-0.41152001206370176,-0.5515729473903304,9.841038749476201,0.0018522143124049466,0.005190461980186885,Cluster3_vs_Cluster1,1,3
ENSG00000103264,FBXO31,ENSG00000103264.18,0.1934599945286157,5.669883444166928,9.850868159148618,0.0018543517947362136,0.005195715047759867,Cluster3_vs_Cluster1,1,3
ENSG00000150433,TMEM218,ENSG00000150433.9,-0.13473082360481764,3.764838398390856,9.85078726116581,0.0018545792374713623,0.005195715047759867,Cluster3_vs_Cluster1,1,3
ENSG00000078687,TNRC6C,ENSG00000078687.17,0.20403370598214843,4.039047524226524,9.849684567281084,0.0018556155152793779,0.005197887674303371,Cluster3_vs_Cluster1,1,3
ENSG00000276855,AC015922.3,ENSG00000276855.1,0.45084027611360594,0.8572374853982669,9.851159330772127,0.0018558453184738478,0.005197887674303371,Cluster3_vs_Cluster1,1,3
ENSG00000087460,GNAS,ENSG00000087460.27,0.2565895864482831,9.925833239189082,9.847496965887705,0.0018576384113893885,0.005201628163360421,Cluster3_vs_Cluster1,1,3
ENSG00000258317,AC034102.6,ENSG00000258317.1,-0.4877168638839924,-1.947939922575045,9.782132387529733,0.001857671744623268,0.005201628163360421,Cluster3_vs_Cluster1,1,3
ENSG00000285230,RALY-AS1,ENSG00000285230.2,-0.2726685534666683,2.4918829992323657,9.847433694107988,0.0018584304443354663,0.005203065074106602,Cluster3_vs_Cluster1,1,3
ENSG00000110218,PANX1,ENSG00000110218.9,0.17325312899122036,4.237622419388209,9.843829202896336,0.0018613294138827374,0.00521049294710556,Cluster3_vs_Cluster1,1,3
ENSG00000106610,STAG3L4,ENSG00000106610.15,-0.20411079305302912,2.917650177822188,9.842772584987937,0.001862728437761375,0.005213720555356135,Cluster3_vs_Cluster1,1,3
ENSG00000248771,SMIM31,ENSG00000248771.5,-0.48388395928029515,4.2429415853495485,9.841067914192646,0.001864044654327896,0.0052161627621207214,Cluster3_vs_Cluster1,1,3
ENSG00000196975,ANXA4,ENSG00000196975.16,-0.2067942642042213,8.38192421281293,9.840918920569013,0.001864093275331047,0.0052161627621207214,Cluster3_vs_Cluster1,1,3
ENSG00000134532,SOX5,ENSG00000134532.19,0.5259842380659927,0.6115304402846866,9.840211730362245,0.001866085389839457,0.005221047728556632,Cluster3_vs_Cluster1,1,3
ENSG00000143815,LBR,ENSG00000143815.15,-0.230237013720623,7.56276549557658,9.836393209434599,0.001868547533093714,0.0052272463067708115,Cluster3_vs_Cluster1,1,3
ENSG00000159023,EPB41,ENSG00000159023.22,-0.20652884889314563,6.240387721406152,9.830033672578589,0.001874827361115055,0.005243703000488248,Cluster3_vs_Cluster1,1,3
ENSG00000179344,HLA-DQB1,ENSG00000179344.16,0.5362029565123841,6.241516232253828,9.82993587515843,0.0018749250924779133,0.005243703000488248,Cluster3_vs_Cluster1,1,3
ENSG00000187079,TEAD1,ENSG00000187079.20,0.24720988007480094,6.203997067644833,9.828378980984375,0.0018764647686890647,0.005247316562851672,Cluster3_vs_Cluster1,1,3
ENSG00000163132,MSX1,ENSG00000163132.8,-0.49569665124460693,2.863448604169487,9.828539267139686,0.001876813479486958,0.00524759921411903,Cluster3_vs_Cluster1,1,3
ENSG00000215529,EFCAB8,ENSG00000215529.12,0.5908270791112517,-1.448187320541122,9.782545223456186,0.001878947894898172,0.005252873989549757,Cluster3_vs_Cluster1,1,3
ENSG00000267394,AC004596.1,ENSG00000267394.1,-0.302625221758336,-1.7230729174991029,9.770461211989874,0.0018796850813904773,0.005254241730608839,Cluster3_vs_Cluster1,1,3
ENSG00000113119,TMCO6,ENSG00000113119.13,-0.21801672552100115,3.6439589069174927,9.82506539832603,0.0018799346197018842,0.005254246178594385,Cluster3_vs_Cluster1,1,3
ENSG00000285756,BX890604.1,ENSG00000285756.2,-0.28728751385483603,3.4985668219938963,9.822000999715433,0.0018830138101266264,0.005262158202610226,Cluster3_vs_Cluster1,1,3
ENSG00000177225,GATD1,ENSG00000177225.17,-0.24622386268700983,6.232158625898315,9.81994861485395,0.0018848264737985239,0.005266529246606608,Cluster3_vs_Cluster1,1,3
ENSG00000258701,LINC00638,ENSG00000258701.1,0.36731560493331017,0.22980576410367776,9.810466987679574,0.0018939912167886212,0.005291439403423556,Cluster3_vs_Cluster1,1,3
ENSG00000113194,FAF2,ENSG00000113194.13,-0.11863460514052088,6.257548504436785,9.809741224074363,0.001895001753424474,0.0052935647451645175,Cluster3_vs_Cluster1,1,3
ENSG00000262979,AC124319.1,ENSG00000262979.1,-0.6912287608854546,0.2819203308682523,9.807767428478302,0.0018955060338367324,0.005294275519050243,Cluster3_vs_Cluster1,1,3
ENSG00000198873,GRK5,ENSG00000198873.12,0.28250201979683587,4.3997326561771795,9.808499578067403,0.0018963198604740052,0.005295435817302283,Cluster3_vs_Cluster1,1,3
ENSG00000147100,SLC16A2,ENSG00000147100.11,0.5201941693203647,3.1097972530313953,9.808710273963063,0.0018964212362562894,0.005295435817302283,Cluster3_vs_Cluster1,1,3
ENSG00000137492,THAP12,ENSG00000137492.8,-0.211952981157139,5.851984676083223,9.807790066957631,0.0018969581727820946,0.005296237238395964,Cluster3_vs_Cluster1,1,3
ENSG00000171792,RHNO1,ENSG00000171792.11,-0.23468838209546064,4.978249446048331,9.803889266687529,0.0019008893526845803,0.00530651380223145,Cluster3_vs_Cluster1,1,3
ENSG00000167995,BEST1,ENSG00000167995.17,0.3452898595598945,1.364992713948605,9.804648112439118,0.0019019273302329578,0.005308712072571998,Cluster3_vs_Cluster1,1,3
ENSG00000137700,SLC37A4,ENSG00000137700.18,-0.2501890687870628,5.463385314844139,9.802419852789416,0.0019023500297040824,0.005309192608910735,Cluster3_vs_Cluster1,1,3
ENSG00000186907,RTN4RL2,ENSG00000186907.8,0.46336546516771526,0.18281128407646072,9.799221357662677,0.0019042595534928036,0.0053138219907908875,Cluster3_vs_Cluster1,1,3
ENSG00000136010,ALDH1L2,ENSG00000136010.14,0.4956782802662682,3.4840575129506743,9.798877263757655,0.0019061426295341845,0.005318376361087413,Cluster3_vs_Cluster1,1,3
ENSG00000283761,AC118553.2,ENSG00000283761.1,-0.6122800490892645,-0.9895210303159377,9.76647446783063,0.0019110687148057954,0.005331418790870144,Cluster3_vs_Cluster1,1,3
ENSG00000267248,AC025048.2,ENSG00000267248.3,-0.4139914199921318,-0.717190190194876,9.775479976495564,0.0019139700553144792,0.005338809983173507,Cluster3_vs_Cluster1,1,3
ENSG00000174695,TMEM167A,ENSG00000174695.10,-0.19135453221703938,6.457339308197489,9.786512461858026,0.0019183667130565061,0.00535036970470919,Cluster3_vs_Cluster1,1,3
ENSG00000272084,AL137127.1,ENSG00000272084.1,-0.30291785709721786,-0.7762268924771041,9.765950739533075,0.0019207931546792244,0.005356432128017824,Cluster3_vs_Cluster1,1,3
ENSG00000197724,PHF2,ENSG00000197724.11,0.1691065966207656,5.700324118505271,9.783587726127928,0.0019213400401988225,0.005357252209454374,Cluster3_vs_Cluster1,1,3
ENSG00000103599,IQCH,ENSG00000103599.20,-0.3465304093411108,1.0561971939234451,9.781983725466272,0.0019249406547817412,0.005366585635505838,Cluster3_vs_Cluster1,1,3
ENSG00000165102,HGSNAT,ENSG00000165102.15,0.22696277334564618,6.448728862013205,9.778621865939254,0.0019263701605061738,0.00536986451871696,Cluster3_vs_Cluster1,1,3
ENSG00000204860,FAM201A,ENSG00000204860.5,-0.35235833945839434,2.112069475182697,9.77843093217907,0.001927664746643875,0.005372766492980448,Cluster3_vs_Cluster1,1,3
ENSG00000284237,LINC02767,ENSG00000284237.1,0.38482347397337024,-1.0994605298862898,9.746433408571463,0.0019298722181980991,0.005378211753792204,Cluster3_vs_Cluster1,1,3
ENSG00000223861,AL365436.1,ENSG00000223861.1,-0.40729328413111887,-1.4874551068360813,9.727273166904197,0.0019327664608529392,0.0053855692402280915,Cluster3_vs_Cluster1,1,3
ENSG00000196312,MFSD14C,ENSG00000196312.15,-0.2579729254103483,4.7070344830408075,9.771512810322914,0.0019336589009068823,0.005387347589944484,Cluster3_vs_Cluster1,1,3
ENSG00000179242,CDH4,ENSG00000179242.16,0.5295284304998241,0.040057701444301756,9.769319957129214,0.0019339457221879365,0.005387438385550751,Cluster3_vs_Cluster1,1,3
ENSG00000180425,C11orf71,ENSG00000180425.11,-0.2838840670731957,2.55531738626783,9.767823639684291,0.001938079011311044,0.005398242945411715,Cluster3_vs_Cluster1,1,3
ENSG00000261437,AC108860.2,ENSG00000261437.1,-0.3147799953451952,1.7398613927949107,9.76796402933739,0.0019387161017165588,0.005399307781768379,Cluster3_vs_Cluster1,1,3
ENSG00000280434,AL031595.3,ENSG00000280434.1,-0.7735934286310953,0.3542348268750047,9.764632941824472,0.0019401498460200402,0.005402408362668076,Cluster3_vs_Cluster1,1,3
ENSG00000196968,FUT11,ENSG00000196968.11,0.22723986819367745,3.9316859769174086,9.765062650240118,0.001940339297261419,0.005402408362668076,Cluster3_vs_Cluster1,1,3
ENSG00000168672,LRATD2,ENSG00000168672.4,-0.25542929708250944,6.221953418559337,9.763130108028312,0.001942184582638114,0.005406835718692101,Cluster3_vs_Cluster1,1,3
