ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000011523,CEP68,ENSG00000011523.14,0.973855703897448,4.822874578974692,20.371274490589023,6.402590075798464e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
ENSG00000281207,SLFNL1-AS1,ENSG00000281207.1,1.6529341539966156,1.034190807457365,20.364986634071993,6.500561918909575e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
ENSG00000156284,CLDN8,ENSG00000156284.6,2.771946142511053,-0.7237960674405507,19.826045231258163,6.518487362775734e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
ENSG00000151276,MAGI1,ENSG00000151276.23,1.3505153655103914,5.848488376590259,20.299260176589904,6.558516084562376e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
ENSG00000087258,GNAO1,ENSG00000087258.16,2.9096971757656145,3.3635464450920844,20.305279369760978,6.57097959080196e-5,0.023580753310853794,Cluster2_vs_Cluster1,1,2
ENSG00000142973,CYP4B1,ENSG00000142973.14,3.18050649499734,0.17600828946414054,19.812324740199216,7.28608968111795e-5,0.025703842478438814,Cluster2_vs_Cluster1,1,2
ENSG00000173376,NDNF,ENSG00000173376.14,3.9095647221267993,2.5238048642249375,19.951720852784714,7.463959844324852e-5,0.025837691278488763,Cluster2_vs_Cluster1,1,2
ENSG00000164199,ADGRV1,ENSG00000164199.18,3.4135446321085547,3.563184353319924,19.852059447467944,7.660282990827258e-5,0.025837691278488763,Cluster2_vs_Cluster1,1,2
ENSG00000236283,AC019197.1,ENSG00000236283.5,2.1705821329138386,0.5001803061034418,19.849764445018547,7.703848972910951e-5,0.025837691278488763,Cluster2_vs_Cluster1,1,2
ENSG00000080854,IGSF9B,ENSG00000080854.16,2.607242595201248,3.622713337499607,19.78361436410345,7.820575336527298e-5,0.025837691278488763,Cluster2_vs_Cluster1,1,2
ENSG00000091651,ORC6,ENSG00000091651.9,-1.2837988745610707,2.7297170591438142,19.71523339907024,8.00603342466966e-5,0.0260051516378244,Cluster2_vs_Cluster1,1,2
ENSG00000250182,EEF1A1P13,ENSG00000250182.3,2.087936597862747,2.58241417612893,19.67981057072596,8.121143732384866e-5,0.0260051516378244,Cluster2_vs_Cluster1,1,2
ENSG00000187773,DIPK1C,ENSG00000187773.8,2.5994042979991923,-0.32664244133796116,19.308744380426763,8.583490038655116e-5,0.02706920631281327,Cluster2_vs_Cluster1,1,2
ENSG00000237949,LINC00844,ENSG00000237949.2,3.231826237714757,0.8507794332577306,19.403828624028108,8.83621963804084e-5,0.027450309783012244,Cluster2_vs_Cluster1,1,2
ENSG00000155966,AFF2,ENSG00000155966.14,-3.922808191332349,1.9802999686367573,19.268104056704157,9.258462452201644e-5,0.0283390643353125,Cluster2_vs_Cluster1,1,2
ENSG00000275216,AL161431.1,ENSG00000275216.2,-6.193005591262293,2.1320795957000773,18.458157208453322,9.840997855647865e-5,0.029619071000007623,Cluster2_vs_Cluster1,1,2
ENSG00000244219,TMEM225B,ENSG00000244219.7,-1.967988070130702,-1.4475317532551812,18.546059773429512,1.0021649993946997e-4,0.029619071000007623,Cluster2_vs_Cluster1,1,2
ENSG00000164879,CA3,ENSG00000164879.7,3.528141756987888,2.5085190585653985,19.057375622111085,1.0103555496303168e-4,0.029619071000007623,Cluster2_vs_Cluster1,1,2
ENSG00000204872,NAT8B,ENSG00000204872.4,2.993013390188505,1.6963617990991011,18.904954520373817,1.0663555695326612e-4,0.03082656225590668,Cluster2_vs_Cluster1,1,2
ENSG00000182580,EPHB3,ENSG00000182580.3,2.782888861239168,5.150315625988113,18.779391836233057,1.1010594468967556e-4,0.031025279699038143,Cluster2_vs_Cluster1,1,2
ENSG00000223318,RNA5SP111,ENSG00000223318.1,2.6136601197647282,-0.2946789213208787,18.586256909749974,1.1098918400709383e-4,0.031025279699038143,Cluster2_vs_Cluster1,1,2
ENSG00000165813,CCDC186,ENSG00000165813.20,1.4427594327320148,5.1171529692269715,18.733859708713165,1.1179475244680795e-4,0.031025279699038143,Cluster2_vs_Cluster1,1,2
ENSG00000152061,RABGAP1L,ENSG00000152061.23,1.1386120849705486,5.807134365729186,18.649819794917303,1.1508855730326394e-4,0.031192487572992995,Cluster2_vs_Cluster1,1,2
ENSG00000285417,BX571818.1,ENSG00000285417.1,3.3042945081246784,3.641221298172538,18.648965610256926,1.1553624993981408e-4,0.031192487572992995,Cluster2_vs_Cluster1,1,2
ENSG00000226015,CCT8P1,ENSG00000226015.2,1.7608478740345472,2.728747622669998,18.614042496562302,1.1689315031677973e-4,0.031192487572992995,Cluster2_vs_Cluster1,1,2
ENSG00000267259,ERVE-1,ENSG00000267259.1,2.6960680938918014,1.280693544442365,18.568249494301607,1.1976711154518085e-4,0.03128797762325619,Cluster2_vs_Cluster1,1,2
ENSG00000267681,AC135721.1,ENSG00000267681.1,-1.2270100737125198,-1.0422365334327506,18.407878398885885,1.2096536004269572e-4,0.03128797762325619,Cluster2_vs_Cluster1,1,2
ENSG00000153132,CLGN,ENSG00000153132.13,-4.079013369780595,2.9483464526502616,18.49898375254405,1.2191829310815752e-4,0.03128797762325619,Cluster2_vs_Cluster1,1,2
ENSG00000076382,SPAG5,ENSG00000076382.17,-1.400256725952471,4.395851011073456,18.453193478399136,1.2326386879537847e-4,0.03128797762325619,Cluster2_vs_Cluster1,1,2
ENSG00000213144,AC084880.1,ENSG00000213144.2,1.9857933745242144,0.0517683044523325,18.39210433145744,1.2593869823115567e-4,0.03158178391546113,Cluster2_vs_Cluster1,1,2
ENSG00000179862,CITED4,ENSG00000179862.7,1.7234075589453957,7.251396604579963,18.193171869606577,1.3492492806951438e-4,0.03343246967665324,Cluster2_vs_Cluster1,1,2
ENSG00000186197,EDARADD,ENSG00000186197.15,2.9550262213447547,1.0945330295361948,18.10532493938913,1.4027816419282554e-4,0.03431966309661866,Cluster2_vs_Cluster1,1,2
ENSG00000237638,LINC02245,ENSG00000237638.2,2.0254370867625804,2.236336460021999,18.067304609049664,1.4180316259773253e-4,0.03431966309661866,Cluster2_vs_Cluster1,1,2
ENSG00000130304,SLC27A1,ENSG00000130304.17,1.1094530599552532,5.8229817644551725,17.926969630764553,1.4813283793721412e-4,0.03543950446925488,Cluster2_vs_Cluster1,1,2
ENSG00000171790,SLFNL1,ENSG00000171790.15,1.8720848270554193,0.5540767708712127,17.793786946479727,1.5696211008145206e-4,0.036913451058922325,Cluster2_vs_Cluster1,1,2
ENSG00000227496,AC099066.2,ENSG00000227496.3,1.9352978681430333,0.49304207756500784,17.762772916415134,1.5855070118941976e-4,0.036913451058922325,Cluster2_vs_Cluster1,1,2
ENSG00000102265,TIMP1,ENSG00000102265.12,1.7776299557967283,10.100805396772843,17.714890368239388,1.5963360205013423e-4,0.036913451058922325,Cluster2_vs_Cluster1,1,2
ENSG00000124249,KCNK15,ENSG00000124249.7,2.250600767605705,0.8934963446480538,17.714937295951454,1.6138772203141787e-4,0.036913451058922325,Cluster2_vs_Cluster1,1,2
ENSG00000215817,ZC3H11B,ENSG00000215817.7,2.2244006187484127,-1.0647983480041674,17.107830011749847,1.729071080983143e-4,0.03911835378215558,Cluster2_vs_Cluster1,1,2
ENSG00000139618,BRCA2,ENSG00000139618.16,-1.0344389970035588,2.6156482457812236,17.2723951055323,1.8713687332736856e-4,0.040857789924191194,Cluster2_vs_Cluster1,1,2
ENSG00000234380,LINC01426,ENSG00000234380.2,2.2302218958339517,2.0006239156971923,17.266135370012428,1.8852697851851297e-4,0.040857789924191194,Cluster2_vs_Cluster1,1,2
ENSG00000110400,NECTIN1,ENSG00000110400.11,1.4478697079280687,5.818379473131642,17.235781743921027,1.892422376280452e-4,0.040857789924191194,Cluster2_vs_Cluster1,1,2
ENSG00000049540,ELN,ENSG00000049540.18,1.7230778384347694,5.791249176417489,17.227996084601617,1.8976894682742228e-4,0.040857789924191194,Cluster2_vs_Cluster1,1,2
ENSG00000180884,ZNF792,ENSG00000180884.10,0.8943467692905609,2.7432269200373898,17.223800904239432,1.9041057089682646e-4,0.040857789924191194,Cluster2_vs_Cluster1,1,2
ENSG00000286546,AL079338.1,ENSG00000286546.1,3.394718881121711,2.860021698633728,17.169948364738577,1.950641551445089e-4,0.04116019411777968,Cluster2_vs_Cluster1,1,2
ENSG00000140451,PIF1,ENSG00000140451.13,-1.6709442415748157,2.498782323103707,17.1487370172147,1.9577492157491055e-4,0.04116019411777968,Cluster2_vs_Cluster1,1,2
ENSG00000287338,AL929091.1,ENSG00000287338.1,2.5858043539523883,0.9325089319503964,17.125102735629977,1.9866698568028084e-4,0.041350546399493655,Cluster2_vs_Cluster1,1,2
ENSG00000139734,DIAPH3,ENSG00000139734.19,-1.1395652778055432,2.650413936949312,16.893970426695905,2.1430042455601264e-4,0.044162861749592545,Cluster2_vs_Cluster1,1,2
ENSG00000197580,BCO2,ENSG00000197580.13,1.8493101189800847,4.268135098238884,16.80336598266664,2.2113653208399774e-4,0.044740635685687015,Cluster2_vs_Cluster1,1,2
ENSG00000125872,LRRN4,ENSG00000125872.8,2.2873367683615813,2.4802854864433423,16.810858427414882,2.214031649671261e-4,0.044740635685687015,Cluster2_vs_Cluster1,1,2
ENSG00000247746,USP51,ENSG00000247746.4,2.41867144821039,2.030948824761582,16.731038388382647,2.284572727268131e-4,0.045722208408998925,Cluster2_vs_Cluster1,1,2
ENSG00000138696,BMPR1B,ENSG00000138696.11,-3.5693454043584047,2.1686556595310513,16.54113454368052,2.4378186955212506e-4,0.048324531741504105,Cluster2_vs_Cluster1,1,2
ENSG00000160654,CD3G,ENSG00000160654.11,3.6027286661737894,4.334936493705196,16.441666098208202,2.5234571458608774e-4,0.049203498167167084,Cluster2_vs_Cluster1,1,2
ENSG00000198353,HOXC4,ENSG00000198353.8,-3.042840345804841,1.5177799284155442,16.418748738265286,2.5481003203893895e-4,0.049203498167167084,Cluster2_vs_Cluster1,1,2
ENSG00000163492,CCDC141,ENSG00000163492.15,2.6759580608681457,0.8639743158121593,16.40541989901644,2.569709070978754e-4,0.049203498167167084,Cluster2_vs_Cluster1,1,2
ENSG00000245694,CRNDE,ENSG00000245694.10,-1.6941317244524647,3.411465601343399,16.38179163047114,2.5767182186130547e-4,0.049203498167167084,Cluster2_vs_Cluster1,1,2
ENSG00000137877,SPTBN5,ENSG00000137877.10,1.8608337466389564,4.490290877350535,16.158203376819145,2.7939844559554867e-4,0.052867265878415906,Cluster2_vs_Cluster1,1,2
ENSG00000121207,LRAT,ENSG00000121207.12,2.9364948685234586,4.686046329109114,16.073552214613176,2.8823878172540247e-4,0.053678948392912276,Cluster2_vs_Cluster1,1,2
ENSG00000181143,MUC16,ENSG00000181143.15,-6.313879820456356,3.7417140016375883,16.000251526991452,2.888460757185632e-4,0.053678948392912276,Cluster2_vs_Cluster1,1,2
ENSG00000075218,GTSE1,ENSG00000075218.19,-1.4225957804472282,3.4240150347335416,16.035989341270867,2.922836878431053e-4,0.05383710335191498,Cluster2_vs_Cluster1,1,2
ENSG00000263513,FAM72C,ENSG00000263513.5,-2.3062295232693155,-1.1593795244451155,15.63458342361591,2.9868746525865296e-4,0.05453404299906669,Cluster2_vs_Cluster1,1,2
ENSG00000117632,STMN1,ENSG00000117632.23,-1.1433294417494622,6.734250920539398,15.943395370740273,3.02101600145664e-4,0.054677762655929135,Cluster2_vs_Cluster1,1,2
ENSG00000268362,AC092279.1,ENSG00000268362.6,1.6960809776482815,3.233753756345318,15.892331560924056,3.082413229668327e-4,0.055227111836893335,Cluster2_vs_Cluster1,1,2
ENSG00000187554,TLR5,ENSG00000187554.14,1.7247425347775525,4.100269783051212,15.87099880258834,3.1044355169196315e-4,0.055227111836893335,Cluster2_vs_Cluster1,1,2
ENSG00000278869,BX539320.1,ENSG00000278869.1,1.8784898326543984,0.010499448107040536,15.837694633264737,3.1448385722119025e-4,0.055471754272897064,Cluster2_vs_Cluster1,1,2
ENSG00000106113,CRHR2,ENSG00000106113.19,1.9227902341642784,-0.03194688176135561,15.773924003890766,3.2126283097834506e-4,0.0561912988570023,Cluster2_vs_Cluster1,1,2
ENSG00000105011,ASF1B,ENSG00000105011.9,-1.1949533425706305,4.202108022933634,15.751728768267592,3.2426194725164003e-4,0.05624323475079696,Cluster2_vs_Cluster1,1,2
ENSG00000137804,NUSAP1,ENSG00000137804.14,-1.185614359535589,-1.2462925229295738,15.594444426375647,3.284211444616527e-4,0.05642054796849684,Cluster2_vs_Cluster1,1,2
ENSG00000287156,AL138479.2,ENSG00000287156.1,-2.069634913951929,-1.6598436518481137,15.195201015871334,3.3070562372233185e-4,0.05642054796849684,Cluster2_vs_Cluster1,1,2
ENSG00000150672,DLG2,ENSG00000150672.17,1.894334903388186,0.8444332880767516,15.69578056408645,3.3414728055156155e-4,0.056544239816261804,Cluster2_vs_Cluster1,1,2
ENSG00000134548,SPX,ENSG00000134548.11,-3.6952756565097347,0.14956960921624116,15.300179542373742,3.457091317049742e-4,0.057338116591485765,Cluster2_vs_Cluster1,1,2
ENSG00000241889,AC079944.2,ENSG00000241889.1,1.4764245093867976,-0.3686060101303327,15.567483216925112,3.4606972638305273e-4,0.057338116591485765,Cluster2_vs_Cluster1,1,2
ENSG00000215182,MUC5AC,ENSG00000215182.8,-8.691685562172275,5.503145468854107,15.40056776971033,3.471030407671378e-4,0.057338116591485765,Cluster2_vs_Cluster1,1,2
ENSG00000152932,RAB3C,ENSG00000152932.8,3.3716621978200543,1.9710859089047397,15.506431361238997,3.580900175653011e-4,0.05833415483217748,Cluster2_vs_Cluster1,1,2
ENSG00000136689,IL1RN,ENSG00000136689.19,3.1694952291486027,5.816548707106026,15.477840661517643,3.5873795611217053e-4,0.05833415483217748,Cluster2_vs_Cluster1,1,2
ENSG00000151287,TEX30,ENSG00000151287.17,-0.9140460211594224,2.126571503299833,15.354369093120562,3.765388501151696e-4,0.06031580547943798,Cluster2_vs_Cluster1,1,2
ENSG00000171241,SHCBP1,ENSG00000171241.9,-1.206384191301445,3.326380474906734,15.348491811432451,3.7672022255822704e-4,0.06031580547943798,Cluster2_vs_Cluster1,1,2
ENSG00000152253,SPC25,ENSG00000152253.9,-1.0249905528138428,2.1393603509860695,15.327219484805063,3.8038581468252957e-4,0.060437788906886794,Cluster2_vs_Cluster1,1,2
ENSG00000171848,RRM2,ENSG00000171848.16,-1.322620493967631,5.1256861782630665,15.197836095451066,3.980987198833256e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000214575,CPEB1,ENSG00000214575.9,3.0550828688941425,1.6280866983399838,15.187397329514937,4.031134081490705e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000112742,TTK,ENSG00000112742.10,-1.4958144908633955,2.6281909483022927,15.154709533084604,4.053131457795078e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000276775,IGHV4-4,ENSG00000276775.1,-6.535523316995899,4.124111027059153,15.094474949331518,4.073462604138405e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000248712,CCDC153,ENSG00000248712.7,1.90122671460683,1.6266096420429184,15.151534381613235,4.0770857592420433e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000114923,SLC4A3,ENSG00000114923.17,1.7512474627189027,6.0360549084778885,15.072006792501954,4.172556452782509e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000072571,HMMR,ENSG00000072571.20,-1.586596849987808,3.2665692140346154,15.04877650985248,4.2138276942915227e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000179331,RAB39A,ENSG00000179331.3,2.336206122074887,-0.8067196323446022,14.831704833939995,4.2218892848855627e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000131747,TOP2A,ENSG00000131747.15,-1.424303564623785,6.062026335209695,15.02254383348948,4.2505556006196255e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000167173,C15orf39,ENSG00000167173.19,0.9048941228788662,5.918575468266771,15.021814903885831,4.2517166443237957e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000126878,AIF1L,ENSG00000126878.13,2.239001240594137,4.392578698403374,15.017422189569851,4.261257394271131e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000141314,RHBDL3,ENSG00000141314.13,-1.9513349545537675,-1.1017814372683743,14.816111884871221,4.2751787900942724e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000251320,AC011352.3,ENSG00000251320.1,2.70118545163164,0.3376043547202447,14.968617429687777,4.307868434856401e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000170290,SLN,ENSG00000170290.4,2.701513713079718,-0.7607482050010335,14.686292123320484,4.3315326828012753e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000109046,WSB1,ENSG00000109046.15,-0.7473177420484516,6.9517656006812665,14.923315463060533,4.4117325379191093e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000170231,FABP6,ENSG00000170231.16,2.4984936138270637,0.4436180316565073,14.924947557190695,4.414363541610195e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000116183,PAPPA2,ENSG00000116183.11,-2.730392637926319,-0.18495378129694584,14.806490719721205,4.420146204149833e-4,0.062162785873766634,Cluster2_vs_Cluster1,1,2
ENSG00000178999,AURKB,ENSG00000178999.13,-1.4893542837961864,3.6727959958819207,14.88925238329491,4.4703894685410865e-4,0.06224555138039892,Cluster2_vs_Cluster1,1,2
ENSG00000181617,FDCSP,ENSG00000181617.6,4.424097937111801,6.907524375877212,14.87916694171234,4.485842561285595e-4,0.06224555138039892,Cluster2_vs_Cluster1,1,2
ENSG00000197582,GPX1P1,ENSG00000197582.5,-2.5471301742653143,0.7291744672273798,14.81152716589785,4.6049943845117663e-4,0.06347573054253504,Cluster2_vs_Cluster1,1,2
