ensembl_base,gene_name,gene_ensembl,logFC,logCPM,F,PValue,FDR,comparison,cluster1,cluster2
ENSG00000223561,AC005165.1,ENSG00000223561.7,2.1690154858379125,-1.0866329743486154,125.55287739465315,4.2831732163208094e-23,8.296258733133124e-21,Cluster2_vs_Cluster1,1,2
ENSG00000108018,SORCS1,ENSG00000108018.15,2.628038110280255,-0.8098892037080181,126.5042422620379,4.708586338828607e-23,9.045503116649677e-21,Cluster2_vs_Cluster1,1,2
ENSG00000253250,C8orf88,ENSG00000253250.3,1.9256048609239302,-1.6853410480531021,118.93935733902204,4.8850774814583834e-23,9.308256986417897e-21,Cluster2_vs_Cluster1,1,2
ENSG00000167676,PLIN4,ENSG00000167676.4,3.717360836647245,2.556537211567011,131.9791059899588,6.551723420601119e-23,1.2383285629728098e-20,Cluster2_vs_Cluster1,1,2
ENSG00000277494,GPIHBP1,ENSG00000277494.2,2.421614991958146,-0.7194075029835625,126.58796060145215,6.9042015164996e-23,1.2945101675376091e-20,Cluster2_vs_Cluster1,1,2
ENSG00000164776,PHKG1,ENSG00000164776.10,1.5463483457788194,0.06482604156562244,131.20058181760683,7.445774487821271e-23,1.3849731481830725e-20,Cluster2_vs_Cluster1,1,2
ENSG00000187942,LDLRAD2,ENSG00000187942.12,1.6024082415739682,-1.107951388032468,124.33552730681573,9.049903309731457e-23,1.6700990855919383e-20,Cluster2_vs_Cluster1,1,2
ENSG00000115593,SMYD1,ENSG00000115593.15,2.742964575758377,-1.527325954443621,115.65212065716253,1.25695729180758e-22,2.3015084412573636e-20,Cluster2_vs_Cluster1,1,2
ENSG00000165072,MAMDC2,ENSG00000165072.10,2.742535570532708,0.0832308760270581,127.23382776093979,1.774507184013608e-22,3.223963168350925e-20,Cluster2_vs_Cluster1,1,2
ENSG00000157680,DGKI,ENSG00000157680.15,2.149695304094915,-0.05380362199978047,127.32624413461134,1.9189542414385536e-22,3.4595792735842604e-20,Cluster2_vs_Cluster1,1,2
ENSG00000114200,BCHE,ENSG00000114200.10,2.997168162066899,-0.027153679237983584,125.98304737658891,1.995614537728183e-22,3.5703219786820936e-20,Cluster2_vs_Cluster1,1,2
ENSG00000198467,TPM2,ENSG00000198467.16,2.1138278436821696,7.213074119501666,127.3421684715486,2.2185761186367547e-22,3.913527913221335e-20,Cluster2_vs_Cluster1,1,2
ENSG00000058668,ATP2B4,ENSG00000058668.15,1.5993467685033018,5.853955088548992,127.33955003947747,2.2208440178283805e-22,3.913527913221335e-20,Cluster2_vs_Cluster1,1,2
ENSG00000105696,TMEM59L,ENSG00000105696.9,2.291841584400374,-0.8294053138671162,120.5942024008009,3.30790329912446e-22,5.785621613550743e-20,Cluster2_vs_Cluster1,1,2
ENSG00000165125,TRPV6,ENSG00000165125.22,3.1126613101987872,-1.2484661038960199,113.78913644722519,3.615696183480663e-22,6.277116403869355e-20,Cluster2_vs_Cluster1,1,2
ENSG00000136546,SCN7A,ENSG00000136546.16,2.9635095628122814,0.01776140067409893,123.5059066835748,4.614222706335943e-22,7.951730703558493e-20,Cluster2_vs_Cluster1,1,2
ENSG00000172020,GAP43,ENSG00000172020.13,2.5335288270886993,-0.4160032890259417,121.21589020343862,6.354351787672428e-22,1.0870579769903554e-19,Cluster2_vs_Cluster1,1,2
ENSG00000165410,CFL2,ENSG00000165410.15,1.7851504571264214,3.5075785711217957,122.92747133952855,8.053669543329772e-22,1.3677815441088396e-19,Cluster2_vs_Cluster1,1,2
ENSG00000174099,MSRB3,ENSG00000174099.12,2.23884464024957,4.251722039248437,122.8163724443564,8.273328779504285e-22,1.394978464785913e-19,Cluster2_vs_Cluster1,1,2
ENSG00000249669,CARMN,ENSG00000249669.10,2.0649494414566436,3.0432714717173486,121.7203499661428,1.1593519965823801e-21,1.9408380531358029e-19,Cluster2_vs_Cluster1,1,2
ENSG00000144834,TAGLN3,ENSG00000144834.14,2.665145284457774,-1.8189293798455686,106.34857676028956,1.351841777878965e-21,2.2470294856843476e-19,Cluster2_vs_Cluster1,1,2
ENSG00000111341,MGP,ENSG00000111341.10,2.5196704668095413,5.382391312924546,120.63499904920464,1.5632246939541242e-21,2.5728882511597613e-19,Cluster2_vs_Cluster1,1,2
ENSG00000172346,CSDC2,ENSG00000172346.15,2.670022133370166,1.319556487018588,121.11696526918203,1.5698383748596058e-21,2.5728882511597613e-19,Cluster2_vs_Cluster1,1,2
ENSG00000124212,PTGIS,ENSG00000124212.6,3.014961814266737,3.4387570553891322,119.83620468932868,2.0166499253472223e-21,3.2822377986363094e-19,Cluster2_vs_Cluster1,1,2
ENSG00000072952,IRAG1,ENSG00000072952.19,1.804715465320381,4.5470187275815706,119.53233279144763,2.1668864313851135e-21,3.5024356753360625e-19,Cluster2_vs_Cluster1,1,2
ENSG00000132563,REEP2,ENSG00000132563.16,1.972427188560496,0.6623347934091535,119.68512647733658,2.3737929523630607e-21,3.8105880427762365e-19,Cluster2_vs_Cluster1,1,2
ENSG00000072195,SPEG,ENSG00000072195.15,2.617423017040256,2.7272068014560626,118.709813674951,2.8701588452484457e-21,4.576048493611416e-19,Cluster2_vs_Cluster1,1,2
