original_id,final_id,mean_expr
ENSG00000257452.1,AC004551.1,3.1465121555849285
ENSG00000282840.1,AC004554.1,2.6371530947737822
ENSG00000262298.1,AC004584.1,3.175042048675681
ENSG00000262623.1,AC004584.2,2.708345178754224
ENSG00000263120.1,AC004584.3,4.582240132332471
ENSG00000266088.6,AC004585.1,4.810203879184809
ENSG00000285081.1,AC004593.1,2.381421890029112
ENSG00000240499.7,AC004594.1,4.5113886025563446
ENSG00000267394.1,AC004596.1,4.854819969833994
ENSG00000279488.1,AC004623.1,4.182251701876054
ENSG00000267304.1,AC004637.1,2.837180365425221
ENSG00000249028.2,AC004672.1,3.6484176450986903
ENSG00000267285.1,AC004672.2,3.176401467404077
ENSG00000275468.1,AC004678.1,4.612313918696165
ENSG00000279653.1,AC004678.2,4.366785814435923
ENSG00000265206.5,AC004687.1,4.839961049428487
ENSG00000285897.1,AC004687.2,3.4534666507651806
ENSG00000286788.1,AC004687.3,2.562576443797776
ENSG00000229263.1,AC004691.1,2.940117149694759
ENSG00000213717.3,AC004692.1,2.5958424835027962
ENSG00000249815.1,AC004704.1,2.7543446242425627
ENSG00000261996.1,AC004706.1,5.2807642357983875
ENSG00000282936.2,AC004706.3,7.156691424683109
ENSG00000253102.1,AC004707.1,3.1874047449974086
ENSG00000285704.1,AC004765.1,4.727686709838874
ENSG00000234203.1,AC004771.1,2.544752147171697
ENSG00000262227.1,AC004771.2,4.522739186836659
ENSG00000262678.1,AC004771.4,4.0962500578667775
ENSG00000272203.1,AC004775.1,2.1455565943703228
ENSG00000282943.1,AC004784.1,2.3188125094286436
ENSG00000226138.4,AC004801.1,3.3664144218266503
ENSG00000240399.1,AC004801.2,4.9978827800760035
ENSG00000276814.1,AC004801.6,5.224332693914039
ENSG00000250132.6,AC004803.1,7.261235824222343
ENSG00000281008.1,AC004808.2,3.2049938651464616
ENSG00000277283.1,AC004812.2,7.734671940630012
ENSG00000259153.2,AC004816.1,7.877142320963419
ENSG00000275630.1,AC004816.2,3.4385565705717815
ENSG00000258517.1,AC004817.1,2.0722814242030423
ENSG00000259907.1,AC004817.2,1.8178102827253786
ENSG00000269927.1,AC004817.3,3.7428785550520254
ENSG00000269945.1,AC004817.4,2.753516314250221
ENSG00000286423.1,AC004817.5,4.103037551726079
ENSG00000274818.1,AC004825.2,4.58235589348281
ENSG00000287643.1,AC004825.3,4.610692155292009
ENSG00000258871.1,AC004828.1,2.0432388496316802
ENSG00000286333.1,AC004828.2,2.3879733837549213
ENSG00000228204.2,AC004830.2,4.371868962921111
ENSG00000181123.8,AC004832.1,2.4296164371960254
ENSG00000272689.1,AC004832.4,3.7526478938433776
ENSG00000273350.1,AC004832.5,4.384240189959845
ENSG00000273428.3,AC004832.6,2.8186095006840435
ENSG00000284523.2,AC004834.1,4.394763016056014
ENSG00000230392.1,AC004835.1,2.844195335748449
ENSG00000228554.1,AC004837.2,4.936359656234186
ENSG00000287584.1,AC004837.4,3.9396522388590762
ENSG00000238832.1,AC004839.1,4.4880491902276125
ENSG00000272854.1,AC004839.2,3.747633888166217
ENSG00000230914.3,AC004840.1,2.8605237156612224
ENSG00000258376.2,AC004846.1,6.7802029132854305
