original_id,final_id,mean_expr
ENSG00000278727.1,AC000403.1,5.469424844917319
ENSG00000274898.1,AC001226.1,3.4406661610863347
ENSG00000283208.2,AC001226.2,4.3381289668701095
ENSG00000272330.1,AC002044.1,3.0411073021394683
ENSG00000279591.1,AC002044.2,3.523074981877793
ENSG00000280092.1,AC002044.3,2.8653244472064117
ENSG00000287568.1,AC002057.1,3.7460354942303797
ENSG00000287702.1,AC002057.2,3.451584736597748
ENSG00000273216.1,AC002059.1,4.063453313784517
ENSG00000285697.1,AC002059.3,3.807869638228532
ENSG00000225498.1,AC002064.1,3.7302390556386595
ENSG00000234459.1,AC002064.2,4.032616427683453
ENSG00000237813.4,AC002066.1,4.137312881424123
ENSG00000248636.7,AC002070.1,6.709708042928722
ENSG00000285090.1,AC002074.1,3.9868073708947693
ENSG00000237729.2,AC002075.2,3.684865682321575
ENSG00000278388.1,AC002076.1,2.840573600343445
ENSG00000265975.1,AC002091.1,4.927073051230909
ENSG00000266389.1,AC002091.2,4.4785265794719615
ENSG00000277450.1,AC002094.4,3.195863585096981
ENSG00000279532.1,AC002094.5,3.252019176322198
ENSG00000267698.1,AC002116.2,3.6636840229322236
ENSG00000268947.1,AC002128.1,5.042269538528733
ENSG00000271366.1,AC002128.2,3.9050302249777924
ENSG00000259242.2,AC002306.1,2.9355088794501447
ENSG00000235560.4,AC002310.1,5.7566317041591155
ENSG00000260494.1,AC002310.3,3.171524454820018
ENSG00000278922.1,AC002310.5,6.688033971923317
ENSG00000261433.1,AC002347.1,3.1604091919235384
ENSG00000263388.1,AC002347.2,2.86138508357336
ENSG00000278993.1,AC002350.2,4.849877565712372
ENSG00000258240.6,AC002351.1,2.79917436458278
ENSG00000286163.1,AC002377.1,3.137615104013433
ENSG00000225676.2,AC002378.1,3.195070076177601
ENSG00000228341.1,AC002381.1,2.437544907940502
ENSG00000267049.1,AC002398.1,3.898288094375342
ENSG00000236472.1,AC002401.1,3.6081457702614848
ENSG00000250282.1,AC002401.2,4.983212135861502
ENSG00000275025.1,AC002401.3,5.478800138217031
ENSG00000276851.1,AC002401.4,4.314217931384745
ENSG00000231170.7,AC002451.1,6.327972570290405
ENSG00000279525.1,AC002451.2,2.6912260423572913
ENSG00000223969.6,AC002456.1,4.75035090249876
ENSG00000286411.1,AC002458.1,2.78253383981998
ENSG00000287292.1,AC002460.2,3.2727070252018358
ENSG00000223646.2,AC002463.1,3.7053545810000728
ENSG00000241764.4,AC002467.1,6.318829959281904
ENSG00000272829.1,AC002470.1,4.389208628616052
ENSG00000232759.1,AC002480.1,3.966443010586481
ENSG00000232949.2,AC002480.2,4.069199387958952
ENSG00000232680.2,AC002511.1,3.9983116018657845
ENSG00000233214.1,AC002511.2,3.766603976611878
ENSG00000259810.2,AC002519.1,3.6008143007438114
ENSG00000261457.3,AC002519.2,3.3154603819354422
ENSG00000279314.1,AC002525.1,4.535758484689021
ENSG00000287829.1,AC002542.6,3.8633981809355307
ENSG00000235945.1,AC002543.1,3.1184293137506724
ENSG00000267653.1,AC002546.1,3.022211167272069
ENSG00000276571.1,AC002550.2,4.608302589421267
ENSG00000261736.1,AC002551.1,2.7800822072747073
ENSG00000227782.2,AC002553.1,5.49959988017045
ENSG00000275413.1,AC002553.2,4.359526037232334
ENSG00000239291.1,AC002558.1,3.3876231831747803
ENSG00000261872.1,AC002558.2,2.8299891990566364
ENSG00000262265.2,AC002558.3,3.5213953250800456
ENSG00000255692.1,AC002563.1,3.7833691972849977
ENSG00000267005.1,AC002984.1,3.1194681879543
ENSG00000268533.1,AC003002.2,3.551694891771204
ENSG00000269533.5,AC003002.3,3.551821286487277
ENSG00000268266.1,AC003005.2,3.126991146153355
ENSG00000262011.1,AC003009.1,2.7497625445621514
ENSG00000212663.2,AC003035.1,3.0317015328215793
ENSG00000285486.1,AC003043.2,2.924059040794108
ENSG00000287523.1,AC003044.1,3.8706175703621923
ENSG00000267344.1,AC003070.1,4.208565313082422
ENSG00000267446.1,AC003070.2,2.871052466764276
ENSG00000250318.1,AC003072.1,5.935651277163159
ENSG00000287011.1,AC003077.1,3.560306821917056
ENSG00000234358.1,AC003080.1,2.7835199370898556
ENSG00000287672.1,AC003086.1,4.541023189998054
ENSG00000236453.5,AC003092.1,4.021839698724029
ENSG00000236938.1,AC003092.2,2.7827288170476026
ENSG00000287093.1,AC003093.1,3.340220428765147
ENSG00000278546.1,AC003101.2,3.390723589845542
ENSG00000260793.2,AC003102.1,6.11339274487076
ENSG00000279159.1,AC003681.1,7.075313649609668
ENSG00000268392.1,AC003682.1,3.1154617733994954
ENSG00000268564.1,AC003956.1,3.678340768295479
ENSG00000279825.1,AC003957.1,4.2860606397259815
ENSG00000263280.2,AC003965.1,4.151655604795621
ENSG00000263325.1,AC003965.2,2.619895756571098
ENSG00000269504.3,AC003973.1,2.749946715394198
ENSG00000279377.1,AC003973.2,3.202402096761621
ENSG00000235139.2,AC003984.1,7.091683255738307
ENSG00000233824.2,AC003985.1,2.5766854155883876
ENSG00000227948.4,AC003989.1,2.7816980143048307
ENSG00000243621.1,AC003989.2,2.5488243182943893
ENSG00000228113.7,AC003991.1,3.73954323918585
ENSG00000237903.1,AC004000.1,3.3104144731644918
ENSG00000270317.1,AC004004.1,2.580261630293309
ENSG00000233942.1,AC004012.1,2.819163289424861
ENSG00000279043.1,AC004014.2,2.6914327317396127
ENSG00000257624.1,AC004024.1,3.208954076145028
ENSG00000262482.1,AC004034.1,3.698421894491585
ENSG00000230612.3,AC004039.1,4.169132507533485
ENSG00000248242.1,AC004053.1,3.687826067078749
ENSG00000196656.7,AC004057.1,3.398984605209995
ENSG00000250522.1,AC004066.1,2.7680854152464933
ENSG00000273447.1,AC004067.1,4.723285905174083
ENSG00000251259.1,AC004069.1,4.428588256636023
ENSG00000251473.2,AC004069.2,3.401647088162582
ENSG00000276449.1,AC004076.2,5.51212577567833
ENSG00000253308.2,AC004080.1,2.5833783561749213
ENSG00000253508.1,AC004080.2,2.881749481695127
ENSG00000270182.1,AC004080.4,3.041007508199207
ENSG00000254180.2,AC004083.1,3.6330012798986537
ENSG00000226851.1,AC004112.1,4.624972896568606
ENSG00000200753.1,AC004130.1,2.940641385391371
ENSG00000271133.5,AC004130.2,6.197847328046288
ENSG00000267592.1,AC004134.1,3.0210468744076304
ENSG00000263272.1,AC004148.1,6.671238261567057
ENSG00000267666.2,AC004156.1,5.004027032719383
ENSG00000260664.2,AC004158.1,2.7893336321992295
ENSG00000230333.6,AC004160.1,3.9621191546220715
ENSG00000230435.1,AC004160.2,2.7350683945245486
ENSG00000257494.1,AC004217.1,2.496591849193284
ENSG00000257658.1,AC004217.2,2.5904551515404766
ENSG00000267778.1,AC004221.1,2.861100964377486
ENSG00000267457.1,AC004223.2,3.1097201729763815
ENSG00000273687.1,AC004223.4,3.561253354556667
ENSG00000234477.1,AC004231.1,2.8565384587968796
ENSG00000279031.1,AC004232.2,4.450754983331319
ENSG00000262362.1,AC004233.1,3.5229466675250256
ENSG00000272079.2,AC004233.2,5.605539291603299
ENSG00000274367.1,AC004233.3,3.2594694514796223
ENSG00000257433.6,AC004241.1,4.886890277036155
ENSG00000274902.1,AC004241.2,3.9160072929773504
ENSG00000276390.1,AC004241.3,3.8388958030212175
ENSG00000277173.1,AC004241.4,3.3109404026802407
ENSG00000280054.1,AC004241.5,4.647439694497874
ENSG00000263990.1,AC004253.1,4.4422808881519265
ENSG00000269635.1,AC004257.1,2.7271051244884315
ENSG00000275936.1,AC004263.1,3.7663051854535405
ENSG00000286067.1,AC004263.2,7.168743897389323
ENSG00000268812.3,AC004264.1,4.685688276241112
ENSG00000279699.1,AC004264.2,3.568492267429023
ENSG00000260510.1,AC004381.1,3.309064478993565
ENSG00000283399.1,AC004381.3,4.300708322083423
ENSG00000285303.1,AC004381.4,3.084215443890737
ENSG00000226107.1,AC004383.1,3.5887889598242713
ENSG00000235979.9,AC004448.2,3.2477099161749394
ENSG00000261204.1,AC004449.1,3.5177732332554332
ENSG00000146677.7,AC004453.1,5.65494045226753
ENSG00000279853.1,AC004453.2,4.338360525794303
ENSG00000237347.2,AC004461.1,3.173291953285941
ENSG00000281530.1,AC004461.2,3.8962943250907833
ENSG00000268069.2,AC004466.1,3.252222671836165
ENSG00000274737.1,AC004466.2,3.5869846509605745
ENSG00000276691.1,AC004466.3,3.733016277086156
ENSG00000275194.1,AC004467.1,2.5043196281020728
ENSG00000288546.1,AC004470.2,3.020092206219677
ENSG00000223461.1,AC004471.1,3.8942054413785674
ENSG00000272682.1,AC004471.2,3.2678956831210235
ENSG00000278765.1,AC004477.2,5.064430302997808
ENSG00000228944.1,AC004485.1,4.473531996697669
ENSG00000257905.1,AC004486.1,3.8792926089889295
ENSG00000267122.1,AC004490.1,2.891066799465627
ENSG00000279996.1,AC004491.1,2.7719505390131305
ENSG00000272072.1,AC004492.1,5.238706053142718
ENSG00000262312.2,AC004494.1,4.432063326402803
ENSG00000235713.1,AC004522.2,2.698523654786117
ENSG00000286923.1,AC004522.5,4.297161374528064
ENSG00000214870.9,AC004540.1,8.557264185202243
ENSG00000225792.2,AC004540.2,6.437820875245641
ENSG00000237921.2,AC004543.1,2.9973929253879046
ENSG00000287489.1,AC004549.1,2.4587618659636234
ENSG00000257452.1,AC004551.1,2.865133292091431
ENSG00000282840.1,AC004554.1,5.702166070403839
ENSG00000262298.1,AC004584.1,3.5013571614282095
ENSG00000263120.1,AC004584.3,3.314481421928554
ENSG00000266088.6,AC004585.1,5.277238358577644
ENSG00000285081.1,AC004593.1,3.2977072599414012
ENSG00000240499.7,AC004594.1,4.321796563075311
ENSG00000267394.1,AC004596.1,3.9070604081470113
ENSG00000279488.1,AC004623.1,3.2619998363091374
ENSG00000267304.1,AC004637.1,2.8791640637587905
ENSG00000249028.2,AC004672.1,2.898211962478532
ENSG00000267285.1,AC004672.2,2.676628844680215
ENSG00000275468.1,AC004678.1,3.4322321568332357
ENSG00000279653.1,AC004678.2,3.408866253889024
ENSG00000265206.5,AC004687.1,5.502492883067661
ENSG00000285897.1,AC004687.2,3.5998955113424373
ENSG00000286788.1,AC004687.3,2.8793620264507087
ENSG00000229263.1,AC004691.1,3.169892768949194
ENSG00000276578.1,AC004696.1,2.9761257026089245
ENSG00000279405.1,AC004696.2,2.882202550035507
ENSG00000261996.1,AC004706.1,3.9528458504620856
ENSG00000282936.2,AC004706.3,5.908086669769337
ENSG00000253102.1,AC004707.1,3.02037281272719
ENSG00000285704.1,AC004765.1,3.5719843943085534
ENSG00000234203.1,AC004771.1,3.185870213505894
ENSG00000262227.1,AC004771.2,4.487112266193634
ENSG00000262678.1,AC004771.4,3.8671178480178674
ENSG00000279370.1,AC004777.1,2.9453921874334896
ENSG00000282943.1,AC004784.1,2.613590946493946
ENSG00000226138.4,AC004801.1,2.97628034145555
ENSG00000240399.1,AC004801.2,4.211274710733141
ENSG00000257985.1,AC004801.4,2.6926614543978626
ENSG00000276814.1,AC004801.6,4.821979129699493
ENSG00000250132.6,AC004803.1,6.502259185912015
ENSG00000255575.1,AC004812.1,2.6110788844001163
ENSG00000277283.1,AC004812.2,7.019800955968435
ENSG00000259153.2,AC004816.1,4.732522508075549
ENSG00000275630.1,AC004816.2,3.655981230822127
ENSG00000258517.1,AC004817.1,2.7945655564646903
ENSG00000259907.1,AC004817.2,3.0815414408649184
ENSG00000269927.1,AC004817.3,3.9358425230003555
ENSG00000269945.1,AC004817.4,2.945691777150527
ENSG00000286423.1,AC004817.5,3.6925467417952134
ENSG00000274818.1,AC004825.2,4.349984485760945
ENSG00000287643.1,AC004825.3,3.4186870079657536
ENSG00000286333.1,AC004828.2,2.9542820142794493
ENSG00000228204.2,AC004830.2,3.8287145375748013
ENSG00000181123.8,AC004832.1,2.9834788167915796
ENSG00000272689.1,AC004832.4,3.6825868116894416
ENSG00000273350.1,AC004832.5,4.334676262965408
ENSG00000273428.3,AC004832.6,3.6595542992108885
ENSG00000284523.2,AC004834.1,4.12940072060257
ENSG00000228554.1,AC004837.2,4.003437484043632
ENSG00000287584.1,AC004837.4,3.9731127295475455
ENSG00000238832.1,AC004839.1,4.536753523526227
ENSG00000272854.1,AC004839.2,3.951962197944719
ENSG00000230914.3,AC004840.1,2.878303912267321
ENSG00000258376.2,AC004846.1,5.12927027057747
ENSG00000258944.1,AC004846.2,3.8971253969823727
ENSG00000260997.1,AC004847.1,6.031968684878666
ENSG00000278254.4,AC004852.2,2.626292241246695
ENSG00000230160.1,AC004854.1,3.35571381228811
ENSG00000272768.1,AC004854.2,5.979597397170224
ENSG00000232667.10,AC004862.1,2.536609275463386
ENSG00000286407.1,AC004863.1,5.1530578070251165
ENSG00000236274.1,AC004865.1,2.676994217414161
ENSG00000214754.3,AC004870.1,3.0869198463410537
ENSG00000223829.6,AC004870.2,3.208515329100292
ENSG00000232072.1,AC004870.4,2.8734322454603882
ENSG00000273419.1,AC004877.1,3.855577298860532
ENSG00000280149.1,AC004877.2,5.134975980992026
ENSG00000287967.1,AC004882.3,3.307682540334189
ENSG00000242154.1,AC004884.2,3.273700355565704
ENSG00000239719.1,AC004890.1,4.049695052291452
ENSG00000244560.7,AC004890.2,5.779476242342608
ENSG00000271664.1,AC004890.3,3.976881596442272
ENSG00000286305.1,AC004893.2,4.219192513431312
ENSG00000231704.6,AC004895.1,3.6677980795858516
ENSG00000236018.2,AC004898.1,3.1000979531540573
ENSG00000285518.1,AC004900.1,3.629099492594453
ENSG00000272240.1,AC004908.1,5.175604099669279
ENSG00000272812.1,AC004908.2,5.075558557101484
ENSG00000273402.1,AC004908.3,4.538562688948895
ENSG00000243797.6,AC004917.1,3.0808517879939807
ENSG00000244701.1,AC004918.1,4.835634138823276
ENSG00000270157.1,AC004918.3,6.6833249417162115
ENSG00000273341.2,AC004921.1,4.965234395372697
ENSG00000284292.1,AC004922.1,3.005191057402577
ENSG00000254610.3,AC004923.1,3.3707002455292905
ENSG00000254850.2,AC004923.2,2.8403366544701565
ENSG00000255306.1,AC004923.4,4.682430990557845
ENSG00000279419.1,AC004925.1,3.830583705141984
ENSG00000241324.1,AC004930.1,3.1999073588502864
ENSG00000287574.1,AC004938.2,5.008840779401518
ENSG00000259209.3,AC004943.1,4.6855294909086584
ENSG00000259768.6,AC004943.2,8.077638765515388
ENSG00000279206.1,AC004943.3,2.9803961585602496
ENSG00000222024.2,AC004945.1,2.507656296516659
ENSG00000233760.2,AC004947.1,3.9792108072932715
ENSG00000280255.1,AC004947.2,5.906315881013768
ENSG00000286507.1,AC004947.3,4.41104563554771
ENSG00000272745.1,AC004948.1,3.530477484842649
ENSG00000228434.1,AC004951.1,3.8943005555602985
ENSG00000239556.4,AC004951.2,4.989441270013583
ENSG00000241057.2,AC004951.3,3.612464638418648
ENSG00000273432.1,AC004951.4,4.13158911411971
ENSG00000243554.1,AC004967.1,3.5375352324924902
ENSG00000285725.1,AC004967.2,4.816298062370736
ENSG00000238358.2,AC004969.1,2.9791506092961564
ENSG00000285612.1,AC004974.1,2.5569866364144933
ENSG00000224629.1,AC004975.1,3.4954330444450585
ENSG00000229660.1,AC004975.2,3.0231696069693754
ENSG00000205485.13,AC004980.1,6.689418785768846
ENSG00000214243.3,AC004980.2,3.6059975252444665
ENSG00000230305.2,AC004980.3,3.388236044356728
ENSG00000272732.1,AC004982.1,5.5427395597062485
ENSG00000272894.5,AC004982.2,6.7332368746943345
ENSG00000227573.2,AC004986.1,2.502655600000501
ENSG00000232756.1,AC004990.1,2.676066037931585
ENSG00000273387.1,AC005005.3,4.545115925289323
ENSG00000278920.1,AC005005.4,3.488820300748711
ENSG00000223831.1,AC005006.1,3.3225242332099145
ENSG00000231255.1,AC005009.1,2.8750185743986143
ENSG00000228421.2,AC005013.1,3.61086561253949
ENSG00000224280.1,AC005014.1,3.2777671515747726
ENSG00000272361.2,AC005014.2,4.1908777180514365
ENSG00000272537.1,AC005014.3,3.717821971665294
ENSG00000287799.1,AC005014.4,3.625966496102588
ENSG00000213875.3,AC005019.1,3.2781797456910193
ENSG00000224448.1,AC005020.1,3.3747696414452304
ENSG00000270462.1,AC005034.2,3.4344043569169433
ENSG00000270996.1,AC005034.4,4.08019430784212
ENSG00000271452.1,AC005034.5,4.745170484239195
ENSG00000286045.1,AC005034.6,3.5869938136204005
ENSG00000159239.13,AC005041.1,3.7128671458150255
ENSG00000272183.1,AC005041.3,4.810378697321628
ENSG00000286623.1,AC005041.4,3.3055291738978334
ENSG00000273055.1,AC005046.1,4.806121620786363
ENSG00000267052.3,AC005050.1,3.4438510032559675
ENSG00000286013.1,AC005050.2,3.2714448384952433
ENSG00000279601.1,AC005052.1,3.3814197863777276
ENSG00000286366.1,AC005052.2,4.975663514341906
ENSG00000243004.6,AC005062.1,4.375938618856792
ENSG00000270764.1,AC005070.1,2.5110899749694355
ENSG00000271482.1,AC005070.2,2.61761121779174
ENSG00000272918.1,AC005070.3,5.342408385586129
ENSG00000287631.1,AC005071.1,3.4554986589827568
ENSG00000272219.1,AC005072.1,3.245160005150361
ENSG00000224046.2,AC005076.1,5.159400115246466
ENSG00000230882.1,AC005077.4,3.827974466856347
ENSG00000287815.1,AC005081.1,3.714615502254152
ENSG00000226816.3,AC005082.1,5.201851195154423
ENSG00000233834.6,AC005083.1,8.421942477283025
ENSG00000261535.1,AC005086.2,3.141720786742802
ENSG00000279724.1,AC005086.3,2.765308929660341
ENSG00000274080.1,AC005089.1,4.020679836998636
ENSG00000231418.2,AC005090.1,2.8311953991275876
ENSG00000259294.1,AC005096.1,3.0034257622332987
ENSG00000226624.1,AC005099.1,4.695676063717221
ENSG00000260951.2,AC005100.1,3.064382247430774
ENSG00000219039.2,AC005102.1,2.6147233635797082
ENSG00000223374.1,AC005104.1,4.90431464407974
ENSG00000288080.1,AC005104.2,2.662481425708258
ENSG00000225286.1,AC005105.1,2.742221601627879
ENSG00000283517.1,AC005144.1,2.5437898539151207
ENSG00000286658.1,AC005153.1,3.073748807151137
ENSG00000226874.1,AC005154.1,3.7108924241300074
ENSG00000244480.1,AC005154.2,5.385416790121836
ENSG00000264520.1,AC005154.4,3.7718383021128585
ENSG00000233517.1,AC005162.1,3.081770562322345
ENSG00000272568.6,AC005162.2,6.264024428436891
ENSG00000223561.7,AC005165.1,3.886442675060938
ENSG00000239622.1,AC005165.2,3.588689025500104
ENSG00000267405.1,AC005180.1,3.9209562556092985
ENSG00000267505.1,AC005180.2,4.169238514185588
ENSG00000271500.1,AC005183.1,3.0289541075875634
