project_id,gene_id,gene_name,mean_expression,median_expression,sd_expression,n_samples,comparison_type,mean_normal,mean_tumor,median_normal,median_tumor,log2fc,p_value,padj,n_normal,n_tumor
TCGA-KIRC,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,2758.2943195544717,2438.8604386211446,2724.378599296494,2416.0788853385507,-0.17767935680265468,2.9238095553635107e-5,5.8476191107270214e-5,72,541
TCGA-KIRC,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,26980.24066905696,57673.4107516916,24842.066539728916,47120.91788702817,1.096002417336943,5.680820236331272e-18,1.5622255649910997e-17,72,541
TCGA-KIRC,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,21894.830977828347,20394.301883494012,21791.469792567303,19851.211812428035,-0.10238878363616266,0.03901269130043607,0.048276131194962685,72,541
TCGA-KIRC,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,838.6148870128026,953.0381953749531,814.6608318726862,822.9598113689203,0.18403293482624528,0.04602335330796191,0.05329019856711379,72,541
TCGA-KIRC,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2904.5019086443326,2782.16590455035,2896.465629573533,2744.125913700626,-0.062230968490418696,0.3600417668694163,0.3771866129108171,72,541
TCGA-KIRC,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,2325.8677849911055,3044.96387509814,2330.15461746828,2990.5136149892055,0.3888626159854915,5.135486931636268e-10,1.129807124959979e-9,72,541
TCGA-KIRC,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,5790.671212996396,5574.41349133597,5619.271445576417,5316.63571704924,-0.055051933107410175,0.3584663928799041,0.3771866129108171,72,541
TCGA-KIRC,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,20287.291505300418,18789.559701387276,20462.609169173775,18033.302824235707,-0.11059754030461114,0.03949865279587856,0.048276131194962685,72,541
TCGA-KIRC,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,7749.198269041555,8517.57188578347,7676.496335955033,8183.358328983236,0.13646019833389797,0.003187250867100962,0.004382469942263823,72,541
TCGA-KIRC,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,2956.837415384156,14236.48878066498,2251.2094209053284,13032.958596734585,2.267546241236766,2.266571332968597e-92,4.986456932530913e-91,72,541
TCGA-KIRC,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,963.150389516275,1663.0614694871192,955.6542985275466,1444.353023664464,0.7875599656787056,6.5603923879945325e-28,2.8865726507175945e-27,72,541
TCGA-KIRC,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,3310.9112380100823,2330.7061173737,3265.441445225671,2318.342958792003,-0.5065575245759896,1.9542706018851328e-24,7.16565887357882e-24,72,541
TCGA-KIRC,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,2957.28791512751,307.59890497625827,1261.121772288942,99.31800646903824,-3.2654224393693685,2.3718827838654084e-46,2.6090710622519492e-45,72,541
TCGA-KIRC,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,500.50650999696745,584.2955845841599,492.5973018902781,541.3320607798283,0.22171556257472932,4.189256739088759e-4,6.583117732853765e-4,72,541
TCGA-KIRC,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,2618.862090037423,1582.62883463082,2237.3403899964674,1525.5060136910763,-0.7269086485231526,1.5226946369126125e-38,1.1166427337359157e-37,72,541
TCGA-KIRC,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,5.241036025887106,8.465413238922473,4.7227972145100345,5.6890960674230415,0.6615486461475734,9.302792362543125e-5,1.574318707507298e-4,72,541
TCGA-KIRP,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,50149.73226918753,43816.782800152105,47027.78248737865,41609.30857267145,-0.19475771258582217,0.04665806157389773,0.07057403430846027,32,290
TCGA-KIRP,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,47227.18996878266,50868.97016268949,46647.98932307999,44212.13558411649,0.10717517321709917,0.3511144398408078,0.38622588382488865,32,290
TCGA-KIRP,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,384.55917699863056,472.84353155122284,377.3773627878753,420.0842903866682,0.2969533512251814,0.018024442381035854,0.030502902490983752,32,290
TCGA-KIRP,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,3865.0219801196595,4200.099941100424,3936.64364774181,4072.045972517338,0.11997260509142516,0.07419967343857042,0.10013734812294828,32,290
TCGA-KIRP,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,3898.2547248019077,3856.20164640508,3598.9794048112553,3713.7369278755214,-0.015608249824660385,0.8653714874437844,0.8653714874437844,32,290
TCGA-KIRP,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,20994.978183084168,55901.49897409468,19011.437276877976,46929.956438121735,1.412838092114567,7.433149364005374e-22,3.270585720162365e-21,32,290
TCGA-KIRP,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,2700.2864800676484,1913.2466253731075,2729.80211756453,1913.7314565479128,-0.49743936150185875,1.6577242521141625e-15,6.078322257751929e-15,32,290
TCGA-KIRP,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,29447.83975559043,166826.30029131856,25528.65147134407,146092.22784894425,2.502110474767587,1.4190125374408514e-36,1.040609194123291e-35,32,290
TCGA-KIRP,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,20547.189325534444,15748.615299317278,20448.470227634127,14571.455839437993,-0.38369069886264306,1.0533666623980338e-5,2.3174066572756746e-5,32,290
TCGA-KIRP,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,828.3971202618991,1539.2705667546827,829.4867116070224,1331.4843299817098,0.8933516982559434,8.003568713884272e-12,2.515407310077914e-11,32,290
TCGA-KIRP,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2508.015248715697,2280.196879520233,2477.7603143528886,2203.331639191496,-0.1374949172274802,0.2263861893362776,0.27669423141100596,32,290
TCGA-KIRP,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,2951.131405966742,3759.069504338875,2973.9804932117477,3573.250844356203,0.3490811027612443,5.392274078309441e-4,0.0010784548156618882,32,290
TCGA-KIRP,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,6908.660002509374,5552.961189652831,6813.0696151306365,5205.45962116093,-0.3152658825495806,0.0019080680165620434,0.0034981246970304126,32,290
TCGA-KIRP,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,19814.732015844886,20735.614964509266,19784.413976850767,18215.478941333742,0.06553090963701465,0.5243260397308152,0.5492939463846636,32,290
TCGA-KIRP,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,6889.410203282852,8796.972720393569,6710.41641952196,8428.163201158051,0.35268479232078404,9.10513861303623e-8,2.2257005498533008e-7,32,290
TCGA-KIRP,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,3189.1653271651144,12094.428471522202,3216.4865971776953,10890.3826132354,1.923082615679857,2.501277345118492e-37,2.7514050796303413e-36,32,290
TCGA-KIRP,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,775.1238960911155,694.2304175564856,786.3931323037714,649.3748442577614,-0.15901433543905266,0.0773788599131873,0.10013734812294828,32,290
TCGA-KIRP,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,3065.769719849687,2154.2791468061537,3022.500312095118,2114.109079378977,-0.5088796390693818,1.2114348764534063e-10,3.3314459102468676e-10,32,290
TCGA-KIRP,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,2344.34825665122,104.24557785562394,984.3289470112425,36.43998248987288,-4.490964373698542,2.2244536740703133e-39,4.893798082954689e-38,32,290
TCGA-KIRP,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,607.0756083111653,647.3580501916495,605.53686537711,609.3677006275384,0.09188213385179674,0.3491702526048015,0.38622588382488865,32,290
TCGA-KIRP,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,2512.0347427870906,1361.7194812651815,2024.33969008444,1320.795621116524,-0.8834109438051374,2.663167557031101e-25,1.4647421563671055e-24,32,290
TCGA-KIRP,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,10.95716831489756,8.427226130520301,9.95180793400273,6.219846344235512,-0.40754571063730277,0.048118659755768366,0.07057403430846027,32,290
TCGA-LGG,ENSG00000080824.19,HSP90AA1,57773.04916771538,55400.04954085775,19484.49975064303,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000096384.20,HSP90AB1,57864.982959551955,55753.88891736661,16704.710687915504,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000100209.11,HSCB,426.81917257565357,405.59036818824654,134.7406029725969,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000103423.14,DNAJA3,3294.399203263323,3274.1846263411317,473.7747548295554,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000105993.15,DNAJB6,4341.316641904663,4237.143641084446,935.6229349417563,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000106211.10,HSPB1,7054.725190414253,4615.985609875425,7235.950521778647,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000109519.13,GRPEL1,1864.244506021864,1851.0160710669759,294.39648764328757,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000109846.9,CRYAB,133124.9439774316,98446.30407095634,125017.37985904714,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000113013.16,HSPA9,18290.596728436703,17914.276612382404,3785.687172471042,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000115541.11,HSPE1,814.0805975925292,761.8003121540912,283.81550754621475,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000120675.6,DNAJC15,2474.1696022190663,2339.0352424519842,1128.6211649357479,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000126602.11,TRAP1,2938.88196728204,2828.329136576455,873.0894441596761,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000135924.16,DNAJB2,11776.258738295955,11024.622943290695,4250.302650207337,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000144381.18,HSPD1,13850.84337527103,13604.867011407225,2844.59140580221,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000146731.11,CCT6A,9898.676281438193,8598.737632217868,12163.285233076855,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000152137.8,HSPB8,13843.595932531207,11062.875543610273,10860.753546584378,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000164284.15,GRPEL2,837.5390785847711,778.1876344473674,326.8450562762727,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000166855.9,CLPX,3277.1276986934713,3225.749181134313,705.2682448333554,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000173641.18,HSPB7,128.51073911642314,77.5207176530626,216.67020742398293,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000205138.4,SDHAF1,629.6068589378436,604.5845333314041,239.88723880236114,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000205981.8,DNAJC19,1269.2997494804165,1239.0239418857677,330.325872237767,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LGG,ENSG00000213221.5,DNLZ,27.241680000273167,24.112250296074087,16.12701023639001,516,expression_only,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-LIHC,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,26677.897905449794,33493.46941806681,27192.080796993454,30531.61977461501,0.3282355050300549,6.619794991876554e-5,1.2136290818440349e-4,50,371
TCGA-LIHC,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,25424.614758571992,46239.88793762091,25569.318644642965,41461.040201604425,0.8629215389018129,3.7009404555212426e-27,2.0355172505366834e-26,50,371
TCGA-LIHC,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,620.0646886589078,552.1569473845801,590.6380333539423,487.4860050398988,-0.1681479202751228,0.1100979553160317,0.12115849120089842,50,371
TCGA-LIHC,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,4281.8150151089785,3192.3644529264684,4236.574281810815,3150.7569887007553,-0.4234343138519912,1.5738531023701102e-8,4.328096031517803e-8,50,371
TCGA-LIHC,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,1647.8034087383473,2222.8871178093455,1654.6237401018325,2097.509387856234,0.43196880544619576,5.4676625289027804e-11,1.7184082233694452e-10,50,371
TCGA-LIHC,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,8517.58795539632,24441.29807988586,8242.469861948042,18954.238109849466,1.5207976809589152,4.9727421905566085e-28,5.470016409612269e-27,50,371
TCGA-LIHC,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,3771.894568875433,2203.4573381318833,3733.542550837268,2117.7339952271377,-0.775621470432605,2.8729587857493507e-25,1.2641018657297144e-24,50,371
TCGA-LIHC,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,336.3351566744776,1095.6408189585356,309.88660454576495,224.40832830842362,0.7965988106146694,0.0018286844978446198,0.0025540628484499793,50,371
TCGA-LIHC,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,20240.932775257446,18719.10928694992,20004.139743744177,18093.27265350772,-0.11275658714435785,0.1040028485242178,0.12115849120089842,50,371
TCGA-LIHC,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,1585.4546900760042,1980.0797311806252,1514.3382631886423,1640.235022220304,0.32048520371703043,0.004176371832457106,0.0054047164890621375,50,371
TCGA-LIHC,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2067.1428830469995,1326.5612858583745,2032.6162185794228,1236.2377364097194,-0.6400645448944361,3.8925905232226415e-7,8.563699151089812e-7,50,371
TCGA-LIHC,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,3200.1992429372317,2487.668686811052,3211.6972423453212,2400.737041417924,-0.36318696331341604,1.8527382624523137e-4,3.1354032133808386e-4,50,371
TCGA-LIHC,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,2943.3475461291237,3978.103429656839,2901.911897573974,3589.104247381315,0.43465280913830645,9.261591546057448e-8,2.2639446001473764e-7,50,371
TCGA-LIHC,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,23253.260842664487,23192.364207630108,23033.21886300162,22119.624691759112,-0.003762938453491162,0.953930885306243,0.953930885306243,50,371
TCGA-LIHC,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,3751.3757314873633,6331.378057028349,3828.6800119441505,5711.742386572092,0.7550936269920483,1.6314869377955358e-27,1.1964237543833929e-26,50,371
TCGA-LIHC,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,339.9248160708639,862.7119287958227,234.9377266562093,278.11723879479024,1.3433845020351431,1.8666019917467328e-6,3.7332039834934656e-6,50,371
TCGA-LIHC,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,389.7056874125906,586.6376403937296,392.73575492358265,541.9067743409856,0.5902460940870589,8.538926528226976e-16,3.130939727016558e-15,50,371
TCGA-LIHC,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,5473.399357409163,2807.784370923562,5423.395950754803,2690.8016111199663,-0.9630446505298225,9.800040095520846e-30,2.156008821014586e-28,50,371
TCGA-LIHC,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,49.06659644411843,80.49889807041833,42.04825503420554,21.754113843802426,-0.028132348675529658,0.9170855886647773,0.953930885306243,50,371
TCGA-LIHC,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,541.0996442127085,690.6385868330638,548.2084259893496,566.411766231189,0.3516127389375897,0.0018575002534181669,0.0025540628484499793,50,371
TCGA-LIHC,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1775.4795664080345,1442.8269153821007,1709.211044911069,1295.785353086735,-0.2995402229968295,7.947822612690621e-4,0.0012489435534228119,50,371
TCGA-LIHC,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,3.872276092251539,5.847502537156384,3.5145307241876864,3.63031394386446,0.3492844666766424,0.11014408290990764,0.12115849120089842,50,371
TCGA-LUAD,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,47838.69550355407,47869.229460666014,44525.26796660649,44231.101569773324,9.21749740394644e-4,0.9901996230226537,0.9901996230226537,59,539
TCGA-LUAD,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,46828.97168183048,61761.66801271286,46475.02236051379,57127.877303671,0.39931755798050733,6.379343133045938e-9,1.5593949880778962e-8,59,539
TCGA-LUAD,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,346.6406175955873,422.1145390513605,345.79412549027353,377.8070429790114,0.28339752353676884,5.509833930100771e-4,9.324334343247459e-4,59,539
TCGA-LUAD,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,1936.576838942096,2789.2946086083307,1948.465536262543,2597.560831850408,0.5264713546222599,1.0557264880096446e-26,3.87099712270203e-26,59,539
TCGA-LUAD,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,4332.061899159122,4000.489514703802,4262.100185345584,3789.3188186406114,-0.11520597075421883,0.08425528656700743,0.11585101902963521,59,539
TCGA-LUAD,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,13530.175601981922,19467.395880817563,13747.50683918572,16643.962995213922,0.5248827202466957,1.857146428948354e-5,4.085722143686379e-5,59,539
TCGA-LUAD,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,1637.6082624871292,1594.375225918023,1531.76557413867,1531.7655741386693,-0.0386130780736716,0.4805706209132359,0.5286276830045595,59,539
TCGA-LUAD,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,2245.117176648015,484.7596972098669,2205.118646893126,323.76840303212106,-2.211664592025162,1.0130484676558865e-45,7.429022096143167e-45,59,539
TCGA-LUAD,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,9176.649804406135,10891.592502049754,9184.865305759962,10206.043790834241,0.24719699780215212,2.223223957260712e-5,4.446447914521424e-5,59,539
TCGA-LUAD,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,445.3274129353029,930.0194262019048,430.11677282946624,783.5634806902018,1.0619978808306243,1.2410721466625973e-35,5.460717445315429e-35,59,539
TCGA-LUAD,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,2565.600321440432,1920.2085411180326,2713.0051668209285,1681.3081048651084,-0.41817390651128394,2.2696093610477048e-4,4.1609504952541253e-4,59,539
TCGA-LUAD,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1095.6530955765932,2025.3624266175848,1097.9089924460698,1868.3337678971754,0.8864255678208284,7.752633999805876e-46,7.429022096143167e-45,59,539
TCGA-LUAD,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,5228.170058362613,4403.325900850198,5275.675751598746,4162.27137712697,-0.24766809597567443,0.001561950493785166,0.0024544936330909753,59,539
TCGA-LUAD,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,7530.104852494146,14895.731763358182,7389.571300980125,13187.461638368153,0.9841927190618911,9.264063120987532e-43,5.095234716543143e-42,59,539
TCGA-LUAD,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,5847.063552805831,10440.336204013342,5737.837288967637,8664.889941533665,0.8364023332339757,6.499405661952455e-18,1.7873365570369252e-17,59,539
TCGA-LUAD,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,5674.948492713014,1226.9976297438614,5236.623581290819,1044.4003590335737,-2.209555451656251,2.340179258075406e-50,5.148394367765893e-49,59,539
TCGA-LUAD,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,937.0641441631122,825.7118736162089,855.1366079819655,745.4777561383681,-0.18471907576401778,0.023981672974918575,0.035173120363213906,59,539
TCGA-LUAD,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,2215.512403068669,2105.7633608955757,2246.297691395712,1997.9827360804102,-0.07373944187450047,0.24890476706595416,0.30421693752505513,59,539
TCGA-LUAD,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,695.4887303064955,216.9823488641828,682.3718949355191,150.28814070056475,-1.6809602855995516,3.2317102293714152e-24,1.0156803578024448e-23,59,539
TCGA-LUAD,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,496.0838620140349,525.7976184555912,477.14988177510014,475.00658468744376,0.08361841158669354,0.3168357100271659,0.3668624010840868,59,539
TCGA-LUAD,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1080.4268871654233,1012.8299787839023,1033.280863283477,951.4173195342918,-0.09441968464618077,0.16078970427971412,0.2080807937737477,59,539
TCGA-LUAD,ENSG00000213221.5,DNLZ,NA,NA,NA,NA,normal_vs_tumor,7.682080029572817,7.2405461926681305,6.054603791279949,4.866417774210595,-0.10796304555906029,0.5438597565474982,0.5697578401926172,59,539
TCGA-LUSC,ENSG00000080824.19,HSP90AA1,NA,NA,NA,NA,normal_vs_tumor,66785.68712081338,69429.97656294663,65089.84137476191,65089.84137476188,0.056024591013519566,0.43205946410597723,0.475265410516575,51,511
TCGA-LUSC,ENSG00000096384.20,HSP90AB1,NA,NA,NA,NA,normal_vs_tumor,69578.16521672596,83138.89938776591,69902.27338095271,76941.54374594112,0.25689139044348747,3.258141966753824e-4,5.119937376327438e-4,51,511
TCGA-LUSC,ENSG00000100209.11,HSCB,NA,NA,NA,NA,normal_vs_tumor,482.68021479382753,549.1298678470918,485.99936854054494,495.2683917204305,0.18600228709826958,0.03465029334302806,0.04764415334666359,51,511
TCGA-LUSC,ENSG00000103423.14,DNAJA3,NA,NA,NA,NA,normal_vs_tumor,2832.5570108606007,3696.7603201400093,2777.782831058016,3477.233943840396,0.3841476017849576,2.027754471636253e-9,4.956733152888619e-9,51,511
TCGA-LUSC,ENSG00000105993.15,DNAJB6,NA,NA,NA,NA,normal_vs_tumor,6057.076848922482,6247.588639599561,5940.642071142406,5831.137823473938,0.04462201795918917,0.5485647791842114,0.5746869115263168,51,511
TCGA-LUSC,ENSG00000106211.10,HSPB1,NA,NA,NA,NA,normal_vs_tumor,20228.433815441254,54884.006322710666,20242.822884259032,45113.12958648031,1.4400048341172818,3.293722398983887e-26,1.8115473194411376e-25,51,511
TCGA-LUSC,ENSG00000109519.13,GRPEL1,NA,NA,NA,NA,normal_vs_tumor,2377.0769051973725,2012.1409695444074,2256.5635467787683,1926.1981775537288,-0.2404543926298223,1.8882498647420406e-4,3.195499771101915e-4,51,511
TCGA-LUSC,ENSG00000109846.9,CRYAB,NA,NA,NA,NA,normal_vs_tumor,3495.832857691281,3236.9245868076664,3225.384236989248,1308.8966421461394,-0.28564712938186737,0.21671354712286478,0.26487211315016806,51,511
TCGA-LUSC,ENSG00000113013.16,HSPA9,NA,NA,NA,NA,normal_vs_tumor,13765.441291150755,13299.346119385677,13633.737767375107,12841.37000430283,-0.04968259507990867,0.37095313433237886,0.429524681858544,51,511
TCGA-LUSC,ENSG00000115541.11,HSPE1,NA,NA,NA,NA,normal_vs_tumor,663.8082822140296,1295.4556758500553,573.8914983292173,1123.5193303786511,0.9648685062346496,7.751788336103877e-25,3.410786867885706e-24,51,511
TCGA-LUSC,ENSG00000120675.6,DNAJC15,NA,NA,NA,NA,normal_vs_tumor,3486.619920810145,1320.841564021638,3483.957505650092,1123.983257091886,-1.4004378620094833,2.193742257041658e-21,6.03279120686456e-21,51,511
TCGA-LUSC,ENSG00000126602.11,TRAP1,NA,NA,NA,NA,normal_vs_tumor,1704.4767809345883,2851.4025278896584,1772.9554661055831,2614.0450862066646,0.7423066844046788,3.5420195487717536e-24,1.2987405012163096e-23,51,511
TCGA-LUSC,ENSG00000135924.16,DNAJB2,NA,NA,NA,NA,normal_vs_tumor,7256.172421091741,4921.461060340288,7072.640316608764,4423.5126368026195,-0.5601874905584149,6.085968189132807e-8,1.3389130016092178e-7,51,511
TCGA-LUSC,ENSG00000144381.18,HSPD1,NA,NA,NA,NA,normal_vs_tumor,11324.195455551946,22542.765331549035,10945.683705542366,20480.841903822387,0.9932717023533398,1.3723988848637203e-39,1.0064258489000614e-38,51,511
TCGA-LUSC,ENSG00000146731.11,CCT6A,NA,NA,NA,NA,normal_vs_tumor,8375.1847014922,17742.559528814538,8450.966163189718,14364.422560473591,1.0830153058932168,5.065350730514274e-23,1.5919673724473431e-22,51,511
TCGA-LUSC,ENSG00000152137.8,HSPB8,NA,NA,NA,NA,normal_vs_tumor,9407.12307733979,1566.3776135426676,8408.911884802297,1075.643941410432,-2.586363848397232,2.1209365235078112e-41,2.3330301758585922e-40,51,511
TCGA-LUSC,ENSG00000164284.15,GRPEL2,NA,NA,NA,NA,normal_vs_tumor,1269.495793813867,1166.6020429547284,1186.2393256767316,1109.6506711880547,-0.12182014042495244,0.0789341032632588,0.10215001598774669,51,511
TCGA-LUSC,ENSG00000166855.9,CLPX,NA,NA,NA,NA,normal_vs_tumor,3271.932184780761,2626.1104658444997,3247.1612289534974,2563.4055025527136,-0.3173230755408109,1.272571571827901e-7,2.3330478816844852e-7,51,511
TCGA-LUSC,ENSG00000173641.18,HSPB7,NA,NA,NA,NA,normal_vs_tumor,1245.457255826844,127.86214238973629,1054.2738549491858,78.32828267209797,-3.2849616057064073,1.8402551167060758e-58,4.048561256753367e-57,51,511
TCGA-LUSC,ENSG00000205138.4,SDHAF1,NA,NA,NA,NA,normal_vs_tumor,655.0935257372847,674.2942972634224,608.8242642581047,587.8918449159974,0.04151731788108506,0.650710399751535,0.650710399751535,51,511
TCGA-LUSC,ENSG00000205981.8,DNAJC19,NA,NA,NA,NA,normal_vs_tumor,1537.5641519940223,2294.358913926241,1510.2954032684013,1924.1646015556005,0.5775419758703674,9.896852070872351e-8,1.9793704141744703e-7,51,511
