gene_id,module
IGHEP2,maroon
IGHG1,tan
IGHG2,tan
IGHG3,tan
IGHG4,tan
IGHGP,tan
IGHJ1,tan
IGHJ2,tan
IGHJ3,tan
IGHJ3P,tan
IGHJ4,tan
IGHJ5,tan
IGHJ6,tan
IGHM,tan
IGHV1-12,tan
IGHV1-14,tan
IGHV1-17,tan
IGHV1-18,tan
IGHV1-2,tan
IGHV1-24,tan
IGHV1-3,tan
IGHV1-45,tan
IGHV1-46,tan
IGHV1-58,tan
IGHV1-67,tan
IGHV1-69,tan
IGHV1-69-2,tan
IGHV1-69D,tan
IGHV1OR15-2,tan
IGHV1OR15-9,tan
IGHV1OR16-1,tan
IGHV1OR16-3,tan
IGHV1OR21-1,tan
IGHV2-26,tan
IGHV2-5,tan
IGHV2-70,tan
IGHV2-70D,tan
IGHV3-11,tan
IGHV3-13,tan
IGHV3-15,tan
IGHV3-19,tan
IGHV3-20,tan
IGHV3-21,tan
IGHV3-22,tan
IGHV3-23,tan
IGHV3-25,tan
IGHV3-30,tan
IGHV3-33,tan
IGHV3-35,tan
IGHV3-38,tan
IGHV3-41,tan
IGHV3-43,tan
IGHV3-47,tan
IGHV3-48,tan
IGHV3-49,tan
IGHV3-52,tan
IGHV3-53,tan
IGHV3-6,tan
IGHV3-60,tan
IGHV3-62,tan
IGHV3-63,tan
IGHV3-64,tan
IGHV3-64D,tan
IGHV3-65,tan
IGHV3-66,tan
IGHV3-69-1,tan
IGHV3-7,tan
IGHV3-71,tan
IGHV3-72,tan
IGHV3-73,tan
IGHV3-74,tan
IGHV3-75,tan
IGHV3-76,tan
IGHV3-79,tan
IGHV3OR15-7,tan
IGHV3OR16-10,tan
IGHV3OR16-11,tan
IGHV3OR16-12,tan
IGHV3OR16-13,tan
IGHV3OR16-15,tan
IGHV3OR16-16,tan
IGHV3OR16-6,tan
IGHV3OR16-8,tan
IGHV3OR16-9,tan
IGHV4-28,tan
IGHV4-31,tan
IGHV4-34,tan
IGHV4-39,tan
IGHV4-4,tan
IGHV4-55,tan
IGHV4-59,tan
IGHV4-61,tan
IGHV4-80,tan
IGHV4OR15-8,tan
IGHV5-10-1,tan
IGHV5-51,tan
IGHV5-78,tan
IGHV6-1,tan
IGHV7-27,tan
IGHV7-4-1,tan
IGHV7-56,tan
IGHV7-81,tan
IGIP,yellow
IGKC,tan
IGKJ1,tan
IGKJ3,tan
IGKJ4,tan
IGKJ5,tan
IGKV1-12,tan
IGKV1-13,tan
IGKV1-16,tan
IGKV1-17,tan
IGKV1-27,tan
IGKV1-33,tan
IGKV1-37,tan
IGKV1-39,tan
IGKV1-5,tan
IGKV1-6,tan
IGKV1-8,tan
IGKV1-9,tan
IGKV1D-12,tan
IGKV1D-13,tan
IGKV1D-16,tan
IGKV1D-17,tan
IGKV1D-27,tan
IGKV1D-33,tan
IGKV1D-39,tan
IGKV1D-42,tan
IGKV1D-43,tan
IGKV1D-8,tan
IGKV1OR-3,tan
IGKV1OR10-1,tan
IGKV1OR2-108,tan
IGKV1OR2-11,tan
IGKV1OR2-118,tan
IGKV1OR2-3,tan
IGKV1OR2-6,tan
IGKV1OR2-9,tan
IGKV1OR22-1,tan
IGKV1OR22-5,tan
IGKV1OR9-2,tan
IGKV2-18,tan
IGKV2-24,tan
IGKV2-26,tan
IGKV2-28,tan
IGKV2-29,tan
IGKV2-30,tan
IGKV2-4,tan
IGKV2-40,tan
IGKV2D-24,tan
IGKV2D-26,tan
IGKV2D-28,tan
IGKV2D-29,tan
IGKV2D-30,tan
IGKV2D-40,tan
IGKV2OR2-1,tan
IGKV2OR22-3,tan
IGKV2OR22-4,tan
IGKV3-11,tan
IGKV3-15,tan
IGKV3-20,tan
IGKV3-7,tan
IGKV3D-11,tan
IGKV3D-15,tan
IGKV3D-20,tan
IGKV3D-7,tan
IGKV3OR2-268,tan
IGKV4-1,tan
IGKV5-2,tan
IGKV6-21,tan
IGKV6D-21,tan
IGKV7-3,tan
IGLC2,tan
IGLC3,tan
IGLC6,tan
IGLC7,tan
IGLJ2,tan
IGLL1,tan
IGLL5,tan
IGLON5,grey
IGLV1-36,tan
IGLV1-40,tan
IGLV1-41,tan
IGLV1-44,tan
IGLV1-47,tan
IGLV1-50,tan
IGLV1-51,tan
IGLV10-54,tan
IGLV2-11,tan
IGLV2-14,tan
IGLV2-18,tan
IGLV2-23,tan
IGLV2-28,tan
IGLV2-33,tan
IGLV2-34,tan
IGLV2-5,tan
IGLV2-8,tan
IGLV3-1,tan
IGLV3-10,tan
IGLV3-12,tan
IGLV3-13,tan
IGLV3-16,tan
IGLV3-19,tan
IGLV3-21,tan
IGLV3-22,tan
IGLV3-25,tan
IGLV3-27,tan
IGLV3-29,tan
IGLV3-32,tan
IGLV3-9,tan
IGLV4-3,tan
IGLV4-60,tan
IGLV4-69,tan
IGLV5-37,tan
IGLV5-45,tan
IGLV5-48,tan
IGLV6-57,tan
IGLV7-43,tan
IGLV7-46,tan
IGLV8-61,tan
IGLV9-49,tan
IGLVI-70,tan
IGSF1,orange
IGSF10,red
IGSF11,salmon
IGSF21,grey
IGSF22,turquoise
IGSF23,grey
IGSF3,turquoise
IGSF5,mediumpurple3
IGSF6,blue
IGSF8,grey
IGSF9,turquoise
IGSF9B,lightcyan1
IHH,pink
IHO1,grey
IKBKE,cyan
IKBKG,turquoise
IKZF1,blue
IKZF2,cyan
IKZF3,blue
IL10,blue
IL10RA,blue
IL10RB,blue
IL10RB-DT,palevioletred3
IL11,midnightblue
IL11RA,blue
IL12A,grey
IL12A-AS1,turquoise
IL12B,blue
IL12RB1,blue
IL12RB2,turquoise
IL13,lightyellow
IL13RA1,grey
IL13RA2,blue
IL15,skyblue3
IL15RA,blue
IL16,blue
IL17A,steelblue
IL17B,green
IL17C,steelblue
IL17D,turquoise
IL17F,steelblue
IL17RB,turquoise
IL17RD,blue
IL17RE,blue
IL17REL,blue
IL18,cyan
IL18BP,blue
IL18R1,palevioletred3
IL18RAP,blue
IL19,pink
IL1A,turquoise
IL1B,grey
IL1F10,turquoise
IL1R1,green
IL1R2,blue
IL1RAP,turquoise
IL1RAPL1,darkturquoise
IL1RAPL2,turquoise
IL1RL1,grey
IL1RL2,grey
IL1RN,turquoise
IL2,blue
IL20,grey
IL20RA,blue
IL20RB,turquoise
IL20RB-AS1,turquoise
IL21,blue
IL21-AS1,blue
IL21R,blue
IL21R-AS1,blue
IL22RA1,royalblue
IL22RA2,blue
IL23A,blue
IL23R,grey
IL24,grey
IL26,steelblue
IL27,blue
IL27RA,blue
IL2RA,blue
IL2RB,blue
IL2RG,blue
IL31RA,darkgrey
IL32,blue
IL33,blue
IL34,grey
IL36A,turquoise
IL36B,turquoise
IL36G,turquoise
IL36RN,turquoise
IL37,lightyellow
IL3RA,blue
IL4I1,blue
IL4R,turquoise
IL5,grey
IL5RA,tan
IL6,midnightblue
IL6-AS1,blue
IL6R,grey
IL6R-AS1,blue
IL6ST,steelblue
IL7,steelblue
IL7R,blue
IL9R,blue
IL9RP3,brown
ILDR1,bisque4
ILDR2,brown
ILF3-DT,darkred
ILK,yellow
IMMP2L,red
IMPA1P1,turquoise
IMPA2,turquoise
IMPDH1,grey
IMPDH1P5,yellow
IMPDH1P8,grey
IMPDH1P9,grey
IMPDH2,red
IMPG1,yellow
IMPG2,yellow
INA,grey
INAFM1,black
INAFM2,grey
INAVA,black
INCA1,yellow
INE1,yellow
INF2,pink
ING4,grey
INHA,darkgreen
INHBA,green
INHBA-AS1,midnightblue
INHBB,orangered4
INHBC,magenta
INHBE,navajowhite2
INHCAP,brown
INKA1,turquoise
INKA2,turquoise
INKA2-AS1,salmon
INMT,green
INO80C,yellow
INPP1,lightcyan
INPP4A,grey
INPP4B,cyan
INPP5A,lightyellow
INPP5D,blue
INPP5F,darkorange
INPP5J,grey
INPPL1,lightcyan
INSC,plum1
INSIG1,grey
INSL3,blue
INSL4,turquoise
INSL6,blue
INSM1,blue
INSM2,grey
INSR,turquoise
INSRR,blue
INSYN1,purple
INSYN1-AS1,purple
INSYN2A,grey
INSYN2B,midnightblue
INTS2,lightyellow
INTS4P1,lightgreen
INTS6-AS1,lightgreen
INTS6L,brown
INTS6P1,black
INTS9-AS1,yellow
INTU,yellow
IP6K3,darkmagenta
IPCEF1,blue
IPMK,yellow
IPO5P1,royalblue
IPPK,black
IQANK1,turquoise
IQCA1,orangered4
IQCD,darkolivegreen
IQCE,magenta
IQCG,grey
IQCH,salmon
IQCH-AS1,turquoise
IQCJ-SCHIP1,skyblue
IQCK,turquoise
IQCM,darkturquoise
IQCN,brown
IQGAP2,blue
IQGAP3,brown
IQSEC1,lightcyan
IQSEC2,grey
IQSEC3,grey
IQUB,darkolivegreen
IRAG1,green
IRAG1-AS1,turquoise
IRAG2,blue
IRAIN,grey
IRAK1,turquoise
IRAK1BP1,cyan
IRAK2,steelblue
IRAK3,grey
IRF1,skyblue3
IRF1-AS1,blue
IRF2,blue
IRF2-DT,magenta
IRF2BPL,salmon
IRF4,tan
IRF5,turquoise
IRF6,turquoise
IRF7,skyblue3
IRF8,blue
IRF9,blue
IRGM,blue
IRGQ,grey
IRS1,midnightblue
IRS2,turquoise
IRS3P,darkred
IRS4,grey
IRX2,saddlebrown
IRX3,grey
IRX4,violet
IRX4-AS1,violet
IRX5,grey
IRX6,purple
ISCA1P4,yellow
ISG15,skyblue3
ISG20,skyblue3
ISL1,turquoise
ISL2,grey
ISLR,green
ISLR2,green
ISM1,green
ISM2,salmon
ISOC2,red
ISYNA1,turquoise
ITGA1,green
ITGA10,green
ITGA11,green
ITGA2,turquoise
ITGA2B,grey
ITGA3,saddlebrown
ITGA4,blue
ITGA5,midnightblue
ITGA6,darkturquoise
ITGA6-AS1,blue
ITGA7,green
ITGA8,blue
ITGA9,green
ITGA9-AS1,grey
ITGAD,blue
ITGAE,blue
ITGAL,blue
ITGAM,blue
ITGAV,darkred
ITGAX,blue
ITGB1,lightcyan
ITGB1-DT,midnightblue
ITGB1BP2,brown
ITGB1P1,grey60
ITGB2,blue
ITGB2-AS1,blue
ITGB3,green
ITGB4,midnightblue
ITGB5,purple
ITGB6,salmon
ITGB7,blue
ITGB8,grey
ITGBL1,green
ITIH1,mediumpurple3
ITIH2,mediumpurple3
ITIH3,green
ITIH4,brown
ITIH5,green
ITIH6,turquoise
ITK,blue
ITLN1,blue
ITLN2,purple
ITM2A,blue
ITM2B,turquoise
ITM2C,purple
ITPK1,turquoise
ITPKA,grey
ITPKB,salmon
ITPKC,turquoise
ITPR1,blue
ITPR1-DT,yellow
ITPR2,blue
ITPR3,black
ITPRID1,turquoise
ITPRID2,black
ITPRIP,turquoise
ITPRIP-AS1,turquoise
ITPRIPL1,grey
ITPRIPL2,black
ITSN1,lightcyan
IVD,turquoise
IVL,turquoise
IYD,pink
IZUMO1,saddlebrown
IZUMO4,lightcyan
JADE1,turquoise
JADE2,grey
JAG1,turquoise
JAG2,midnightblue
JAK2,maroon
JAK3,blue
JAKMIP1,blue
JAKMIP2,blue
JAKMIP2-AS1,grey
JAKMIP3,darkgrey
JAM2,green
JAM3,green
JAML,blue
JARID2,turquoise
JARID2-AS1,darkred
JAZF1,purple
JAZF1-AS1,green
JCAD,green
JCADP1,grey
JCHAIN,tan
JDP2,midnightblue
JHY,grey
JMJD1C-AS1,saddlebrown
JMJD7,red
JMJD7-PLA2G4B,yellow
JOSD2,yellow
JPH1,grey
JPH2,green
JPH3,darkgreen
JPH4,green
JPT1,yellow
JPT1P1,grey
JPX,yellow
JRK,yellow
JRKL,grey
JSRP1,tan
JTB,black
JUN,grey
JUNB,grey
JUND,black
JUP,turquoise
KAAG1,turquoise
KALRN,darkred
KANK1,turquoise
KANK2,green
KANK3,blue
KANK4,midnightblue
KANSL1-AS1,grey
KANSL1L,pink
KANSL1L-AS1,turquoise
KANTR,brown
KASH5,grey
KAT2B,darkred
KAT6A,black
KAT7P1,black
KATNAL1,grey
KATNAL2,darkturquoise
KAZALD1,turquoise
KAZN,black
KAZN-AS1,blue
KBTBD11,pink
KBTBD11-OT1,pink
KBTBD12,darkorange
KBTBD13,grey
KBTBD4,black
KBTBD8,ivory
KC6,darkturquoise
KC877373.1,turquoise
KC877982.1,grey
KCCAT198,grey
KCNA1,green
KCNA2,tan
KCNA3,tan
KCNA5,green
KCNA6,green
KCNA7,violet
KCNAB1,yellowgreen
KCNAB2,blue
KCNAB3,turquoise
KCNB1,green
KCNB2,purple
KCNC1,darkmagenta
KCNC3,yellow
KCNC4,grey
KCND1,purple
KCND2,green
KCND3,steelblue
KCNE1,blue
KCNE1B,grey
KCNE3,turquoise
KCNE4,green
KCNE5,red
KCNF1,darkgreen
KCNG1,turquoise
KCNG2,grey
KCNG3,skyblue
KCNH1,salmon
KCNH1-IT1,grey
KCNH2,turquoise
KCNH3,turquoise
KCNH4,turquoise
KCNH5,grey
KCNH6,darkmagenta
KCNH8,turquoise
KCNIP1,blue
KCNIP1-AS1,turquoise
KCNIP1-OT1,green
KCNIP2,brown
KCNIP3,grey
KCNIP4,red
KCNJ1,brown
KCNJ10,blue
KCNJ11,grey
KCNJ12,turquoise
KCNJ14,brown
KCNJ15,midnightblue
KCNJ16,grey
KCNJ18,grey
KCNJ2,turquoise
KCNJ2-AS1,darkturquoise
KCNJ3,black
KCNJ4,orange
KCNJ5,blue
KCNJ6,grey
KCNJ8,green
KCNJ9,grey
KCNK1,blue
KCNK10,midnightblue
KCNK12,purple
KCNK13,blue
KCNK15,grey
KCNK15-AS1,saddlebrown
KCNK17,green
KCNK2,orangered4
KCNK3,green
KCNK5,grey
KCNK6,turquoise
KCNK7,yellowgreen
KCNK9,ivory
KCNMA1,purple
KCNMB1,green
KCNMB2,grey
KCNMB2-AS1,darkturquoise
KCNMB3,grey
KCNMB4,midnightblue
KCNN1,darkgreen
KCNN2,green
KCNN3,tan
KCNN4,turquoise
KCNQ1,steelblue
KCNQ1OT1,darkgreen
KCNQ2,darkgreen
KCNQ3,turquoise
KCNQ4,grey
KCNQ5,darkgrey
KCNRG,grey
KCNS1,darkorange
KCNS2,yellow
KCNS3,grey
KCNT1,brown
KCNT2,purple
KCNU1,lightcyan1
KCNV2,yellow
KCP,cyan
KCTD1,turquoise
KCTD11,turquoise
KCTD12,blue
KCTD14,pink
KCTD15,turquoise
KCTD16,purple
KCTD17,purple
KCTD19,darkorange
KCTD21,grey
KCTD21-AS1,darkred
KCTD3,grey
KCTD6,turquoise
KCTD7,greenyellow
KCTD8,navajowhite2
KCTD9,black
KCTD9P2,black
KDELR3,turquoise
KDM2B-DT,purple
KDM3AP1,yellow
KDM4C,maroon
KDM4D,grey
KDM4E,grey
KDM5B,black
KDM6A,red
KDM6B,red
KDM7A,grey
KDM7A-DT,turquoise
KDM8,blue
KDR,green
KEL,blue
KERA,green
KHDC1,blue
KHDC1L,darkmagenta
KHDRBS3,grey
KHK,grey
KHNYN,black
KHSRPP1,paleturquoise
KIAA0040,midnightblue
KIAA0319,turquoise
KIAA0513,red
KIAA0895,lightcyan
KIAA0895L,brown
KIAA0895LP1,turquoise
KIAA0930,turquoise
KIAA1210,green
KIAA1217,red
KIAA1549,orangered4
KIAA1549L,darkgrey
KIAA1614,violet
KIAA1614-AS1,brown
KIAA1671,grey
KIAA1671-AS1,salmon
KIAA1755,green
KIAA1958,darkslateblue
KIAA2012,black
KIAA2012-AS1,paleturquoise
KIAA2026,maroon
KIF12,pink
KIF13A,skyblue
KIF13B,brown4
KIF14,black
KIF15,blue
KIF16B,black
KIF17,blue
KIF18BP1,grey
KIF19,blue
KIF1A,darkgreen
KIF1B,black
KIF1C-AS1,brown
KIF20A,lavenderblush3
KIF20B,brown4
KIF21A,black
KIF21B,blue
KIF25,blue
KIF25-AS1,darkmagenta
KIF26A,red
KIF26B,green
KIF28P,darkmagenta
KIF3AP1,salmon4
KIF3C,skyblue
KIF5A,darkgreen
KIF5C,blue
KIF6,turquoise
KIF7,purple
KIF9,turquoise
KIF9-AS1,grey
KIFAP3,darkgrey
KIFC2,grey
KIFC3,white
KIR2DL1,blue
KIR2DL3,blue
KIR2DL4,blue
KIR2DS4,blue
KIR3DL1,blue
KIR3DL2,blue
KIR3DL3,blue
KIR3DX1,blue
KIRREL1,midnightblue
KIRREL2,darkgreen
KIRREL3,pink
KISS1,grey
KISS1R,thistle2
KIT,grey
KITLG,midnightblue
KIZ,grey
KIZ-AS1,brown
KL,darkmagenta
KLB,darkgreen
KLC3,pink
KLF1,red
KLF10,white
KLF11,lightyellow
KLF12,grey
KLF13,lightyellow
KLF14,grey
KLF15,purple
KLF17,green
KLF2,blue
KLF2P1,grey
KLF2P4,orange
KLF3,cyan
KLF3-AS1,grey
KLF4,turquoise
KLF5,turquoise
KLF6,turquoise
KLF7,white
KLF7-IT1,brown
KLF8,turquoise
KLF9,purple
KLHDC1,brown
KLHDC7A,pink
KLHDC7B,blue
KLHDC7B-DT,lightcyan
KLHDC8A,turquoise
KLHDC8B,yellowgreen
KLHDC9,turquoise
KLHL11,black
KLHL13,grey
KLHL14,turquoise
KLHL17,lightsteelblue1
KLHL2,darkred
KLHL21,turquoise
KLHL23,turquoise
KLHL24,skyblue
KLHL25,grey
KLHL29,grey
KLHL2P1,turquoise
KLHL3,darkturquoise
KLHL30,grey
KLHL30-AS1,turquoise
KLHL31,grey
KLHL32,pink
KLHL33,blue
KLHL34,grey
KLHL35,darkorange
KLHL38,paleturquoise
KLHL4,midnightblue
KLHL40,grey
KLHL41,grey
KLHL5,brown
KLHL6,blue
KLHL7-DT,magenta
KLK1,saddlebrown
KLK10,saddlebrown
KLK11,saddlebrown
KLK12,turquoise
KLK13,saddlebrown
KLK14,saddlebrown
KLK15,navajowhite2
KLK2,lightcyan1
KLK3,lightcyan1
KLK4,green
KLK5,saddlebrown
KLK6,saddlebrown
KLK7,saddlebrown
KLK8,saddlebrown
KLKB1,brown
KLKP1,green
KLLN,yellowgreen
KLRA1P,turquoise
KLRB1,blue
KLRC1,blue
KLRC2,blue
KLRC3,blue
KLRC4,blue
KLRC4-KLRK1,blue
KLRD1,blue
KLRF1,cyan
KLRF2,turquoise
KLRG1,blue
KLRG2,pink
KLRK1,blue
KLRK1-AS1,turquoise
KMO,blue
KMT2C,black
KMT2D,black
KMT2E-AS1,darkred
KMT5AP2,grey60
KNDC1,grey
KNG1,mediumpurple3
KNL1,grey
KPNA4P1,grey
KPNA7,cyan
KPRP,turquoise
KRAS,paleturquoise
KRBA1,grey
KRBA2,grey
KRBOX1,turquoise
KRCC1,magenta
KREMEN1,pink
KREMEN2,grey
KRR1P1,yellow
KRT1,turquoise
KRT10,turquoise
KRT12,cyan
KRT13,turquoise
KRT14,turquoise
KRT15,turquoise
KRT16,turquoise
KRT16P1,turquoise
KRT16P2,turquoise
KRT16P3,turquoise
KRT16P4,turquoise
KRT16P5,turquoise
KRT16P6,turquoise
KRT17,turquoise
KRT17P1,turquoise
KRT17P2,turquoise
KRT17P3,turquoise
KRT17P6,turquoise
KRT18,turquoise
KRT18P10,turquoise
KRT18P11,turquoise
KRT18P13,turquoise
KRT18P15,turquoise
KRT18P17,turquoise
KRT18P23,turquoise
KRT18P28,turquoise
KRT18P34,turquoise
KRT18P38,turquoise
KRT18P48,grey
KRT18P5,grey
KRT18P55,turquoise
KRT18P59,grey
KRT18P7,yellow
KRT18P8,turquoise
KRT19,grey
KRT19P1,brown
KRT19P2,grey60
KRT2,blue
KRT20,pink
KRT222,yellow
KRT223P,pink
KRT23,salmon4
KRT24,turquoise
KRT27,grey
KRT3,turquoise
KRT31,turquoise
KRT32,grey
KRT33A,turquoise
KRT33B,turquoise
KRT34,turquoise
KRT36,blue
KRT37,turquoise
KRT38,grey
KRT39,steelblue
KRT4,cyan
KRT40,grey
KRT41P,grey
KRT42P,plum2
KRT5,turquoise
KRT6A,turquoise
KRT6B,turquoise
KRT6C,turquoise
KRT7,salmon
KRT7-AS,turquoise
KRT72,blue
KRT73,blue
KRT74,turquoise
KRT75,turquoise
KRT76,turquoise
KRT77,magenta
KRT78,turquoise
KRT79,turquoise
KRT8,yellowgreen
KRT80,cyan
KRT81,salmon
KRT82,lightsteelblue1
KRT83,lightcyan1
KRT84,grey
KRT85,grey
KRT86,grey
KRT87P,salmon
KRT89P,blue
KRT8P10,yellowgreen
KRT8P11,yellowgreen
KRT8P12,brown4
KRT8P13,yellowgreen
KRT8P14,yellowgreen
KRT8P18,yellowgreen
KRT8P24,yellowgreen
KRT8P26,turquoise
KRT8P3,yellowgreen
KRT8P30,turquoise
KRT8P31,yellowgreen
KRT8P32,yellowgreen
KRT8P33,yellowgreen
KRT8P35,yellowgreen
KRT8P36,yellowgreen
KRT8P37,yellowgreen
KRT8P39,red
KRT8P41,yellowgreen
KRT8P42,yellowgreen
KRT8P43,yellowgreen
KRT8P45,yellowgreen
KRT8P46,lightcyan
KRT8P48,yellowgreen
KRT8P49,yellowgreen
KRT8P5,yellowgreen
KRT8P52,grey
KRT8P7,yellowgreen
KRT8P8,yellowgreen
KRT8P9,yellowgreen
KRT9,turquoise
KRTAP1-5,blue
KRTAP19-1,blue
KRTAP2-3,greenyellow
KRTAP29-1,grey
KRTAP3-1,grey
KRTAP3-2,grey
KRTAP4-1,turquoise
KRTAP5-1,pink
KRTAP5-10,grey
KRTAP5-8,grey
KRTAP5-9,grey
KRTAP5-AS1,pink
KRTCAP2,yellow
KRTCAP3,thistle2
KRTDAP,turquoise
KSR1,black
KSR2,turquoise
KTN1-AS1,darkturquoise
KU-MEL-3,grey
KY,brown
KYAT3,darkgreen
KYNU,turquoise
L1CAM,midnightblue
L1TD1,sienna3
L2HGDH,thistle2
L3HYPDH,grey
L3MBTL1,yellow
L3MBTL2-AS1,plum2
L3MBTL3,purple
L3MBTL4,grey
L3MBTL4-AS1,blue
LACC1,turquoise
LAD1,turquoise
LAG3,blue
LAGE3,red
LAIR1,blue
LAIR2,blue
LAMA1,purple
LAMA2,green
LAMA3,maroon
LAMA4,green
LAMA4-AS1,green
LAMA5,red
LAMA5-AS1,grey
LAMB1,orangered4
LAMB2,grey
LAMB2P1,magenta
LAMB3,maroon
LAMB4,purple
LAMC1,lightcyan
LAMC1-AS1,maroon
LAMC2,maroon
LAMC3,green
LAMP2,turquoise
LAMP3,skyblue3
LAMP5,green
LAMTOR4,black
LANCL1,lightcyan
LANCL2,grey
LANCL3,turquoise
LAP3,blue
LAPTM4B,blue
LAPTM5,blue
LARGE1,turquoise
LARGE2,skyblue
LARP6,purple
LASTR,cyan
LAT,blue
LAT2,blue
LATS2,green
LAX1,tan
LAYN,grey
LBH,blue
LBHD1,yellow
LBHD2,steelblue
LBP,mediumpurple3
LBX1,grey
LBX1-AS1,grey
LBX2,turquoise
LBX2-AS1,turquoise
LCA5,red
LCA5L,darkolivegreen
LCAL1,salmon
LCAT,lightyellow
LCE1A,grey
LCE1B,turquoise
LCE1C,turquoise
LCE1E,white
LCE1F,salmon
LCE2A,white
LCE3A,blue
LCE3D,turquoise
LCE3E,turquoise
LCE5A,turquoise
LCEP3,turquoise
LCK,blue
LCMT2,royalblue
LCN12,turquoise
LCN15,grey
LCN1P1,cyan
LCN2,steelblue
LCN8,grey
LCNL1,blue
LCP1,blue
LCP2,blue
LCT,magenta
LCT-AS1,blue
LCTL,yellow
LDAH,turquoise
LDB2,green
LDB3,darkmagenta
LDC1P,grey
LDHA,bisque4
LDHAL6A,yellow
LDHAL6B,yellow
LDHAP3,grey
LDHAP5,grey60
LDHAP7,grey
LDHB,cyan
LDHBP2,grey60
LDHC,darkorange
LDHD,bisque4
LDLR,turquoise
LDLRAD1,pink
LDLRAD2,grey
LDLRAD3,lightcyan
LDLRAD4,turquoise
LDOC1,green
LEAP2,lightgreen
LEF1,green
LEF1-AS1,green
LEFTY1,pink
LEFTY2,green
LEKR1,grey
LEMD1,cyan
LEMD1-AS1,cyan
LEMD1-DT,turquoise
LENG1,black
LENG8,yellow
LENG8-AS1,yellow
LENG9,purple
LEP,grey
LEPR,midnightblue
LERFS,grey
LETM2,midnightblue
LEXM,turquoise
LFNG,turquoise
LGALS1,midnightblue
LGALS12,lightcyan1
LGALS14,paleturquoise
LGALS17A,blue
LGALS2,blue
LGALS3,orange
LGALS3BP,skyblue3
LGALS4,pink
LGALS7,turquoise
LGALS7B,turquoise
LGALS8-AS1,magenta
LGALS9,blue
LGALS9B,grey
LGALS9C,lightcyan
LGALS9DP,blue
LGALSL,brown
LGALSL-DT,turquoise
LGI2,purple
LGI3,turquoise
LGI4,blue
LGMN,blue
LGR4,lightsteelblue1
LGR4-AS1,grey
LGR5,navajowhite2
LGR6,orangered4
LGSN,lightpink4
LHB,grey
LHFPL1,grey
LHFPL2,blue
LHFPL3,grey
LHFPL3-AS2,pink
LHFPL4,grey
LHFPL5,yellow
LHFPL6,green
LHPP,grey
LHX1,midnightblue
LHX1-DT,grey
LHX2,darkorange
LHX3,cyan
LHX4,yellow
LHX5,violet
LHX6,lightyellow
LHX8,navajowhite2
LHX9,grey
LIAS,red
LIF,orangered4
LIFR,grey
LIFR-AS1,brown
LILRA1,blue
LILRA2,blue
LILRA4,blue
LILRA5,blue
LILRA6,blue
LILRB1,blue
LILRB2,blue
LILRB3,blue
LILRB4,blue
LILRB5,blue
LILRP1,blue
LILRP2,blue
LIM2,plum2
LIMA1,grey60
LIMCH1,lightcyan
LIMD1-AS1,yellow
LIMD2,blue
LIME1,brown
LIMK1,turquoise
LIMK2,turquoise
LIMS2,green
LIN28B,grey
LIN28B-AS1,red
LIN7A,green
LIN7B,darkred
LIN7C,lightsteelblue1
LINC-PINT,darkmagenta
LINC00032,grey
LINC00052,paleturquoise
LINC00092,grey
LINC00106,yellow
LINC00111,red
LINC00112,darkgrey
LINC00114,magenta
LINC00158,blue
LINC00160,grey
LINC00163,grey
LINC00165,saddlebrown
LINC00173,brown
LINC00174,grey
LINC00184,grey
LINC00200,green
LINC00205,darkorange2
LINC00222,darkorange2
LINC00235,red
LINC00237,darkgreen
LINC00239,grey
LINC00240,grey
LINC00242,royalblue
LINC00243,darkred
LINC00261,pink
LINC00265,yellow
LINC00271,grey
LINC00294,violet
LINC00298,brown
LINC00299,blue
LINC00304,brown
LINC00313,salmon
LINC00319,grey
LINC00322,grey
LINC00323,turquoise
LINC00324,lightyellow
LINC00327,purple
LINC00330,cyan
LINC00334,lightgreen
LINC00336,pink
LINC00337,magenta
LINC00339,yellow
LINC00342,turquoise
LINC00345,grey
LINC00355,thistle2
LINC00365,blue
LINC00381,turquoise
LINC00390,grey
LINC00391,red
LINC00392,orange
LINC00393,floralwhite
LINC00402,tan
LINC00412,brown
LINC00426,blue
LINC00431,darkorange
LINC00443,pink
LINC00452,midnightblue
LINC00456,grey
LINC00457,orange
LINC00460,midnightblue
LINC00461,turquoise
LINC00462,grey
LINC00466,grey
LINC00467,grey
LINC00470,darkgrey
LINC00471,grey60
LINC00472,pink
LINC00475,magenta
LINC00476,lightgreen
LINC00479,brown
LINC00482,maroon
LINC00484,turquoise
LINC00486,grey
LINC00487,brown
LINC00491,grey
LINC00494,pink
LINC00501,grey
LINC00504,orange
LINC00506,blue
LINC00511,turquoise
LINC00513,turquoise
LINC00514,darkgrey
LINC00518,darkorange2
LINC00519,plum2
LINC00520,turquoise
LINC00524,grey
LINC00525,midnightblue
LINC00526,brown
LINC00528,blue
LINC00534,darkturquoise
LINC00539,blue
LINC00540,sienna3
LINC00543,grey
LINC00544,blue
LINC00551,grey
LINC00556,turquoise
LINC00562,grey
LINC00565,green
LINC00570,turquoise
LINC00571,lightcyan
LINC00574,grey
LINC00578,green
LINC00582,tan
LINC00589,pink
LINC00592,sienna3
LINC00595,blue
LINC00598,darkgreen
LINC00601,plum1
LINC00605,grey
LINC00607,blue
LINC00612,grey
LINC00618,grey
LINC00621,pink
