gene_id,module
KRT18P34,pink
KRT18P38,lightpink4
KRT18P39,lightpink4
KRT18P48,grey
KRT18P5,grey
KRT18P55,yellow
KRT18P59,grey
KRT18P63,darkolivegreen
KRT18P65,lightpink4
KRT18P8,yellow
KRT19,midnightblue
KRT19P1,darkturquoise
KRT2,skyblue
KRT20,yellow
KRT222,turquoise
KRT223P,grey
KRT23,tan
KRT24,palevioletred3
KRT27,mediumpurple3
KRT3,pink
KRT31,mediumpurple3
KRT32,mediumpurple3
KRT33A,yellow
KRT33B,mediumpurple3
KRT34,pink
KRT36,mediumpurple3
KRT37,skyblue
KRT38,mediumpurple3
KRT39,mediumpurple3
KRT4,pink
KRT40,grey
KRT41P,mediumpurple3
KRT42P,tan
KRT43P,mediumpurple3
KRT5,pink
KRT6A,pink
KRT6B,pink
KRT6C,pink
KRT7,yellow
KRT7-AS,yellow
KRT71,mediumpurple3
KRT72,pink
KRT74,pink
KRT75,pink
KRT76,pink
KRT77,pink
KRT78,pink
KRT79,pink
KRT8,lightpink4
KRT80,lightcyan
KRT81,grey
KRT82,skyblue
KRT83,grey
KRT84,mediumpurple3
KRT85,mediumpurple3
KRT86,mediumpurple3
KRT87P,yellow
KRT89P,grey
KRT8P10,lightpink4
KRT8P11,lightpink4
KRT8P12,grey
KRT8P13,lightpink4
KRT8P14,lightpink4
KRT8P18,lightpink4
KRT8P20,lightpink4
KRT8P24,lightpink4
KRT8P26,skyblue
KRT8P3,lightpink4
KRT8P30,salmon
KRT8P31,lightpink4
KRT8P32,lightpink4
KRT8P33,lightpink4
KRT8P35,darkturquoise
KRT8P36,lightpink4
KRT8P37,lightpink4
KRT8P38,skyblue
KRT8P39,black
KRT8P41,lightpink4
KRT8P42,lightpink4
KRT8P43,lightpink4
KRT8P45,lightpink4
KRT8P46,black
KRT8P48,lightpink4
KRT8P49,lightpink4
KRT8P5,lightpink4
KRT8P7,lightpink4
KRT8P8,lightpink4
KRT8P9,lightpink4
KRT9,pink
KRTAP1-1,mediumpurple3
KRTAP1-5,mediumpurple3
KRTAP11-1,mediumpurple3
KRTAP13-2,mediumpurple3
KRTAP19-1,mediumpurple3
KRTAP2-3,magenta
KRTAP29-1,darkred
KRTAP3-1,mediumpurple3
KRTAP4-1,grey
KRTAP5-1,cyan
KRTAP5-10,darkred
KRTAP5-7,darkred
KRTAP5-8,darkred
KRTAP5-9,darkred
KRTAP5-AS1,grey
KRTAP7-1,mediumpurple3
KRTCAP2,brown
KRTCAP3,saddlebrown
KRTDAP,pink
KSR1,saddlebrown
KSR2,pink
KTN1,greenyellow
KTN1-AS1,tan
KU-MEL-3,magenta
KY,blue
KYAT1,pink
KYNU,green
L1CAM,white
L1TD1,turquoise
L2HGDH,turquoise
L3HYPDH,yellow
L3MBTL1,brown
L3MBTL2-AS1,red
L3MBTL3,magenta
L3MBTL4,yellow
L3MBTL4-AS1,turquoise
LACC1,paleturquoise
LACTB2,sienna3
LACTB2-AS1,brown
LAD1,tan
LAG3,turquoise
LAGE3,salmon4
LAGE3P1,red
LAIR1,turquoise
LAIR2,turquoise
LAMA1,purple
LAMA2,blue
LAMA3,green
LAMA4,blue
LAMA4-AS1,blue
LAMA5,grey
LAMB1,magenta
LAMB2,blue
LAMB2P1,brown
LAMB3,green
LAMB4,grey
LAMC1,darkgrey
LAMC1-AS1,black
LAMC2,green
LAMC3,blue
LAMP2,green
LAMP3,turquoise
LAMP5,blue
LAMTOR2,greenyellow
LANCL1,greenyellow
LANCL1-AS1,black
LANCL2,grey
LANCL3,purple
LAP3,turquoise
LAPTM4B,grey
LAPTM5,turquoise
LARGE1,pink
LARGE2,grey
LARP1B,turquoise
LARP6,midnightblue
LASTR,purple
LAT,brown
LAT2,turquoise
LATS2,paleturquoise
LAX1,turquoise
LAYN,turquoise
LBH,blue
LBHD1,darkgrey
LBHD2,grey
LBP,turquoise
LBR,red
LBX1,salmon
LBX1-AS1,grey
LBX2,lightyellow
LBX2-AS1,grey
LCA5,darkolivegreen
LCA5L,palevioletred3
LCAL1,grey60
LCAT,grey
LCE1A,skyblue
LCE1B,skyblue
LCE1C,skyblue
LCE1E,sienna3
LCE1F,skyblue
LCE2A,skyblue
LCE2C,skyblue
LCE3A,skyblue
LCE3C,skyblue
LCE3D,skyblue
LCE3E,skyblue
LCE5A,pink
LCK,turquoise
LCLAT1,lightgreen
LCMT1-AS1,grey
LCMT1-AS2,sienna3
LCMT2,magenta
LCN1,yellowgreen
LCN10,blue
LCN12,brown
LCN15,sienna3
LCN1P1,red
LCN2,tan
LCN6,blue
LCN8,turquoise
LCNL1,turquoise
LCOR,turquoise
LCORL,greenyellow
LCP1,turquoise
LCP2,turquoise
LCT,grey
LCT-AS1,turquoise
LDB2,blue
LDB3,blue
LDC1P,grey
LDHA,darkgreen
LDHAL6A,darkgreen
LDHAP3,yellow
LDHAP5,yellow
LDHAP7,yellow
LDHB,saddlebrown
LDHC,grey
LDHD,yellow
LDLR,green
LDLRAD1,grey60
LDLRAD2,blue
LDLRAD3,yellow
LDLRAD4,lightgreen
LDLRAP1,grey
LDOC1,grey
LEAP2,yellow
LEF1,turquoise
LEF1-AS1,blue
LEFTY1,brown
LEFTY2,blue
LEKR1,palevioletred3
LEMD1,pink
LEMD1-AS1,pink
LEMD1-DT,cyan
LENG8,brown
LENG8-AS1,brown
LENG9,saddlebrown
LEP,grey
LEPR,darkorange
LEPROT,paleturquoise
LERFS,darkorange2
LETM1P2,darkgreen
LETM2,grey
LEXM,pink
LFNG,lightsteelblue1
LGALS1,purple
LGALS12,turquoise
LGALS17A,skyblue3
LGALS2,turquoise
LGALS3,magenta
LGALS3BP,skyblue3
LGALS4,red
LGALS7,pink
LGALS7B,pink
LGALS8,violet
LGALS8-AS1,grey
LGALS9,yellow
LGALS9B,pink
LGALS9C,pink
LGALSL,pink
LGALSL-DT,yellow
LGI1,blue
LGI2,blue
LGI3,pink
LGI4,blue
LGMN,yellow
LGR4,midnightblue
LGR4-AS1,brown
LGR5,grey
LGR6,mediumpurple3
LGSN,lightcyan
LHB,salmon
LHFPL1,green
LHFPL2,violet
LHFPL3,lightcyan
LHFPL3-AS1,lightcyan
LHFPL3-AS2,lightcyan
LHFPL4,royalblue
LHFPL5,brown
LHFPL6,blue
LHPP,red
LHX1,darkred
LHX1-DT,darkred
LHX2,violet
LHX3,cyan
LHX4,black
LHX5,pink
LHX6,blue
LHX8,magenta
LHX9,darkred
LIF,turquoise
LIFR,blue
LIFR-AS1,blue
LIG3,brown
LILRA1,turquoise
LILRA2,turquoise
LILRA4,turquoise
LILRA5,turquoise
LILRA6,turquoise
LILRB1,turquoise
LILRB2,turquoise
LILRB3,turquoise
LILRB4,turquoise
LILRB5,turquoise
LILRP2,turquoise
LIMA1,green
LIMCH1,yellow
LIMD1,plum2
LIMD1-AS1,black
LIMD2,turquoise
LIME1,brown
LIMK1,purple
LIMK2,green
LIMS1,violet
LIMS1-AS1,black
LIMS2,blue
LIN28A,royalblue
LIN28B,salmon
LIN28B-AS1,tan
LIN37,brown4
LIN7A,pink
LIN7B,lightyellow
LIN9,red
LINC-PINT,purple
LINC-ROR,grey
LINC00032,cyan
LINC00051,salmon
LINC00092,turquoise
LINC00106,brown
LINC00112,black
LINC00113,red
LINC00114,grey
LINC00158,turquoise
LINC00160,pink
LINC00161,grey
LINC00163,blue
LINC00165,darkred
LINC00167,lightyellow
LINC00173,white
LINC00174,grey60
LINC00184,pink
LINC00189,turquoise
LINC00200,grey
LINC00205,brown
LINC00221,lightcyan
LINC00222,grey
LINC00235,yellow
LINC00237,cyan
LINC00239,darkred
LINC00240,brown
LINC00242,white
LINC00243,turquoise
LINC00261,thistle2
LINC00265,orange
LINC00266-1,darkgreen
LINC00271,brown
LINC00278,bisque4
LINC00279,royalblue
LINC00294,white
LINC00299,turquoise
LINC00301,sienna3
LINC00303,plum1
LINC00304,cyan
LINC00308,steelblue
LINC00311,midnightblue
LINC00313,pink
LINC00315,grey
LINC00319,pink
LINC00322,grey
LINC00323,blue
LINC00324,darkred
LINC00326,yellow
LINC00327,turquoise
LINC00334,lightgreen
LINC00336,grey
LINC00337,grey
LINC00339,brown
LINC00342,tan
LINC00345,lightsteelblue1
LINC00348,lightcyan
LINC00351,yellowgreen
LINC00355,lightcyan
LINC00365,red
LINC00379,green
LINC00381,magenta
LINC00383,lightcyan
LINC00390,grey
LINC00392,grey60
LINC00393,magenta
LINC00397,steelblue
LINC00398,red
LINC00402,turquoise
LINC00404,royalblue
LINC00408,steelblue
LINC00412,brown
LINC00426,turquoise
LINC00431,grey
LINC00452,thistle1
LINC00456,yellow
LINC00460,yellow
LINC00461,magenta
LINC00462,orangered4
LINC00466,yellow
LINC00467,grey60
LINC00470,lightcyan
LINC00471,brown
LINC00472,red
LINC00475,pink
LINC00476,darkmagenta
LINC00479,grey
LINC00482,grey60
LINC00484,pink
LINC00486,grey
LINC00487,turquoise
LINC00491,magenta
LINC00494,turquoise
LINC00501,brown
LINC00504,magenta
LINC00506,grey
LINC00511,tan
LINC00513,midnightblue
LINC00514,grey
LINC00517,blue
LINC00518,darkred
LINC00519,grey60
LINC00520,pink
LINC00524,midnightblue
LINC00525,yellow
LINC00526,yellow
LINC00528,turquoise
LINC00534,magenta
LINC00535,blue
LINC00536,grey60
LINC00540,steelblue
LINC00543,yellow
LINC00551,lightgreen
LINC00552,salmon
LINC00565,blue
LINC00567,grey
LINC00570,turquoise
LINC00571,grey
LINC00574,white
LINC00578,grey
LINC00582,turquoise
LINC00589,maroon
LINC00592,skyblue
LINC00595,blue
LINC00598,grey
LINC00601,midnightblue
LINC00603,skyblue
LINC00605,grey
LINC00607,magenta
LINC00612,grey
LINC00615,grey60
LINC00616,cyan
LINC00618,yellow
LINC00621,cyan
LINC00622,grey
LINC00623,grey
LINC00624,black
LINC00626,yellow
LINC00628,yellow
LINC00629,salmon
LINC00630,greenyellow
LINC00632,turquoise
LINC00634,violet
LINC00635,grey
LINC00636,grey
LINC00637,black
LINC00638,grey
LINC00639,turquoise
LINC00640,tan
LINC00641,lightgreen
LINC00642,grey
LINC00643,magenta
LINC00645,lightcyan
LINC00648,lightcyan
LINC00649,magenta
LINC00652,brown
LINC00653,brown
LINC00654,lightgreen
LINC00656,pink
LINC00659,yellow
LINC00662,grey60
LINC00663,darkgreen
LINC00664,darkgreen
LINC00665,darkgreen
LINC00667,grey
LINC00668,grey
LINC00671,red
LINC00672,brown
LINC00677,yellow
LINC00680,midnightblue
LINC00683,blue
LINC00685,brown
LINC00689,lightcyan
LINC00698,cyan
LINC00702,blue
LINC00705,purple
LINC00707,pink
LINC00709,yellow
LINC00824,turquoise
LINC00836,thistle2
LINC00839,grey
LINC00840,yellow
LINC00841,blue
LINC00842,grey
LINC00844,royalblue
LINC00847,yellow
LINC00852,brown
LINC00853,grey
LINC00857,magenta
LINC00858,magenta
LINC00861,turquoise
LINC00862,turquoise
LINC00865,grey
LINC00867,cyan
LINC00869,grey
LINC00870,brown
LINC00871,darkgreen
LINC00877,turquoise
LINC00879,royalblue
LINC00881,turquoise
LINC00882,turquoise
LINC00884,grey
LINC00885,yellow
LINC00886,grey
LINC00887,pink
LINC00888,pink
LINC00891,blue
LINC00892,turquoise
LINC00893,brown
LINC00894,brown
LINC00896,brown4
LINC00898,magenta
LINC00899,grey60
LINC00900,lightgreen
LINC00907,brown
LINC00909,grey
LINC00910,grey
LINC00911,green
LINC00920,red
LINC00921,grey
LINC00922,blue
LINC00923,magenta
LINC00924,blue
LINC00926,turquoise
LINC00928,pink
LINC00930,yellow
LINC00933,red
LINC00937,yellow
LINC00939,grey60
LINC00942,grey60
LINC00943,turquoise
LINC00944,turquoise
LINC00951,yellowgreen
LINC00954,brown
LINC00957,grey
LINC00958,pink
LINC00960,grey
LINC00963,red
LINC00964,tan
LINC00967,yellow
LINC00968,turquoise
LINC00970,grey60
LINC00973,darkred
LINC00974,grey
LINC00987,darkred
LINC00989,blue
LINC00992,purple
LINC00993,cyan
LINC00996,turquoise
LINC00997,magenta
LINC01001,black
LINC01002,black
LINC01003,lightyellow
LINC01004,brown
LINC01006,grey
LINC01010,pink
LINC01011,brown
LINC01012,salmon
LINC01013,turquoise
LINC01018,green
LINC01019,lightcyan
LINC01023,lightyellow
LINC01030,lightcyan1
LINC01036,lightcyan
LINC01048,turquoise
LINC01050,purple
LINC01055,turquoise
LINC01058,turquoise
LINC01060,yellow
LINC01063,brown
LINC01068,grey
LINC01077,grey
LINC01081,blue
LINC01082,blue
LINC01085,midnightblue
LINC01087,steelblue
LINC01088,grey
LINC01089,brown
LINC01090,lightcyan
LINC01091,red
LINC01093,turquoise
LINC01094,turquoise
LINC01096,magenta
LINC01098,magenta
LINC01099,lightcyan1
LINC01102,thistle2
LINC01106,darkred
LINC01108,grey
LINC01114,cyan
LINC01115,thistle2
LINC01116,pink
LINC01117,pink
LINC01118,grey
LINC01119,turquoise
LINC01121,turquoise
LINC01122,green
LINC01123,cyan
LINC01124,mediumpurple3
LINC01126,black
LINC01127,turquoise
LINC01132,yellow
LINC01133,pink
LINC01134,cyan
LINC01135,grey
LINC01136,yellow
LINC01137,green
LINC01138,grey
LINC01139,magenta
LINC01140,grey
LINC01141,magenta
LINC01143,salmon
LINC01144,lightyellow
LINC01145,paleturquoise
LINC01146,turquoise
LINC01150,turquoise
LINC01151,tan
LINC01152,yellow
LINC01159,cyan
LINC01160,orangered4
LINC01163,royalblue
LINC01167,salmon
LINC01169,grey
LINC01170,plum1
LINC01176,tan
LINC01179,pink
LINC01182,midnightblue
LINC01185,green
LINC01186,green
LINC01191,green
LINC01192,lightcyan
LINC01193,steelblue
LINC01194,lightcyan
LINC01197,blue
LINC01198,blue
LINC01202,lightcyan
LINC01203,grey
LINC01204,thistle1
LINC01205,lightcyan
LINC01206,skyblue
LINC01208,lightcyan
LINC01210,plum1
LINC01213,yellow
LINC01214,grey
LINC01215,turquoise
LINC01219,grey
LINC01220,ivory
LINC01224,darkgreen
LINC01226,yellow
LINC01229,turquoise
LINC01230,grey
LINC01231,lightcyan1
LINC01232,grey
LINC01234,steelblue
LINC01235,turquoise
LINC01237,turquoise
LINC01238,midnightblue
LINC01239,lightcyan
LINC01249,lightcyan
LINC01252,turquoise
LINC01254,grey
LINC01257,royalblue
LINC01266,royalblue
LINC01267,grey
LINC01269,grey60
LINC01270,grey60
LINC01271,pink
LINC01273,grey
LINC01275,grey
LINC01277,purple
LINC01278,darkgreen
LINC01281,turquoise
LINC01285,magenta
LINC01287,lightcyan
LINC01290,tan
LINC01291,grey
LINC01293,grey
LINC01297,grey
LINC01300,yellow
LINC01301,grey
LINC01303,purple
LINC01305,yellow
LINC01311,lightyellow
LINC01315,lightgreen
LINC01320,grey
LINC01322,magenta
LINC01331,green
LINC01338,magenta
LINC01339,magenta
LINC01340,darkred
LINC01341,yellow
LINC01342,lightcyan1
LINC01344,grey60
LINC01346,cyan
LINC01347,black
LINC01348,pink
LINC01351,yellowgreen
LINC01352,blue
LINC01353,pink
LINC01354,red
LINC01355,brown
LINC01356,midnightblue
LINC01357,midnightblue
LINC01358,turquoise
LINC01359,blue
LINC01361,magenta
LINC01362,magenta
LINC01363,pink
LINC01366,turquoise
LINC01374,turquoise
LINC01376,magenta
LINC01389,grey
LINC01391,midnightblue
LINC01393,grey
LINC01394,grey
LINC01395,pink
LINC01397,brown
LINC01398,brown
LINC01399,cyan
LINC01405,yellow
LINC01409,brown
LINC01410,green
LINC01411,magenta
LINC01413,cyan
LINC01414,magenta
LINC01415,grey60
LINC01416,magenta
LINC01419,lightcyan
LINC01422,lightgreen
LINC01423,turquoise
LINC01424,violet
LINC01425,grey
LINC01426,grey
LINC01429,blue
LINC01431,lightyellow
LINC01433,yellow
LINC01435,thistle2
LINC01436,grey
LINC01443,grey
LINC01446,lightcyan
LINC01447,red
LINC01448,lightcyan
LINC01451,tan
LINC01456,salmon
LINC01460,grey
LINC01470,grey
LINC01473,black
LINC01474,thistle2
LINC01476,royalblue
LINC01480,turquoise
LINC01482,grey
LINC01483,royalblue
LINC01484,turquoise
LINC01485,turquoise
LINC01487,grey
LINC01488,grey
LINC01492,lightcyan1
LINC01500,tan
LINC01501,turquoise
LINC01502,turquoise
LINC01503,tan
LINC01504,turquoise
LINC01505,lightcyan1
LINC01506,turquoise
LINC01508,grey60
LINC01511,grey
LINC01515,grey
LINC01517,mediumpurple3
LINC01518,tan
LINC01521,green
LINC01522,pink
LINC01524,lightcyan
LINC01527,skyblue
LINC01529,cyan
LINC01531,turquoise
LINC01534,darkgreen
LINC01535,darkgreen
LINC01537,darkolivegreen
LINC01539,turquoise
LINC01541,lightcyan1
LINC01546,green
LINC01547,white
LINC01549,darkred
LINC01550,cyan
LINC01551,royalblue
LINC01554,grey
LINC01555,grey
LINC01556,grey
LINC01558,blue
LINC01559,pink
LINC01560,darkolivegreen
LINC01561,blue
LINC01563,salmon
LINC01564,grey60
LINC01569,red
LINC01572,magenta
LINC01579,lightcyan
LINC01580,lightcyan
LINC01582,pink
LINC01583,midnightblue
LINC01587,magenta
LINC01588,green
LINC01589,grey60
LINC01592,yellow
LINC01595,yellow
LINC01597,brown
LINC01600,yellow
LINC01602,grey
LINC01605,pink
LINC01606,salmon
LINC01607,lightcyan1
LINC01608,lightcyan
LINC01611,magenta
LINC01612,red
LINC01614,blue
LINC01615,purple
LINC01618,grey
LINC01619,grey
LINC01622,darkred
LINC01623,salmon
LINC01624,turquoise
LINC01625,grey
LINC01629,grey
LINC01630,lightcyan1
LINC01633,grey
LINC01634,grey
LINC01637,red
LINC01638,blue
LINC01639,salmon
LINC01644,grey
LINC01645,pink
LINC01655,grey
LINC01659,cyan
LINC01664,cyan
LINC01666,lightcyan
LINC01667,lightcyan
LINC01668,yellow
LINC01671,red
LINC01675,lightcyan1
LINC01678,turquoise
LINC01679,turquoise
LINC01681,grey
LINC01683,royalblue
LINC01684,turquoise
LINC01686,turquoise
LINC01687,steelblue
LINC01691,magenta
LINC01693,blue
LINC01694,grey
LINC01695,royalblue
LINC01697,grey60
LINC01698,pink
LINC01701,magenta
LINC01702,pink
LINC01703,ivory
LINC01704,grey
LINC01705,purple
LINC01708,yellow
LINC01711,thistle1
LINC01714,magenta
LINC01719,green
LINC01724,turquoise
LINC01725,pink
LINC01727,turquoise
LINC01730,darkred
LINC01731,grey
LINC01732,purple
LINC01740,grey
LINC01747,grey
LINC01748,magenta
LINC01750,blue
LINC01752,grey60
LINC01754,turquoise
LINC01764,black
LINC01767,yellow
LINC01768,yellow
LINC01770,red
LINC01771,midnightblue
LINC01775,yellow
LINC01776,yellow
LINC01778,blue
LINC01780,mediumpurple3
LINC01781,turquoise
LINC01783,cyan
LINC01786,brown
LINC01792,pink
LINC01793,lightcyan
LINC01795,lightcyan
LINC01797,blue
LINC01798,blue
LINC01801,royalblue
LINC01804,sienna3
LINC01805,mediumpurple3
LINC01806,grey
LINC01807,magenta
LINC01811,plum1
LINC01814,brown
LINC01816,violet
LINC01819,yellow
LINC01820,yellow
LINC01825,purple
LINC01828,turquoise
LINC01829,cyan
LINC01833,green
LINC01836,grey
LINC01841,turquoise
LINC01842,salmon
LINC01843,grey
LINC01844,grey
LINC01852,greenyellow
LINC01854,steelblue
LINC01857,turquoise
LINC01869,brown
LINC01871,turquoise
LINC01873,darkred
LINC01876,magenta
LINC01878,darkred
LINC01882,turquoise
LINC01885,lightcyan
LINC01887,grey
LINC01889,darkred
LINC01893,lightcyan
LINC01894,blue
LINC01895,yellowgreen
LINC01896,salmon
LINC01901,magenta
LINC01902,plum1
LINC01905,magenta
LINC01907,antiquewhite4
LINC01909,grey
LINC01910,pink
LINC01914,turquoise
LINC01915,blue
LINC01917,grey
LINC01918,salmon
LINC01924,grey
LINC01926,turquoise
LINC01929,blue
LINC01932,pink
LINC01933,purple
LINC01934,turquoise
LINC01936,blue
LINC01940,thistle1
LINC01943,turquoise
LINC01948,yellow
LINC01952,violet
LINC01956,salmon
LINC01958,tan
LINC01960,blue
LINC01962,grey
LINC01963,tan
LINC01967,magenta
LINC01968,plum1
LINC01970,lightyellow
LINC01971,salmon
LINC01973,turquoise
LINC01976,salmon
LINC01977,darkorange2
LINC01978,green
LINC01979,green
LINC01980,magenta
LINC01981,magenta
LINC01983,yellow
LINC01990,grey
LINC01991,turquoise
LINC01992,salmon
LINC01993,turquoise
LINC01995,plum1
LINC01996,grey
LINC01998,grey
LINC02003,pink
LINC02004,tan
LINC02005,red
LINC02006,grey60
LINC02008,royalblue
LINC02009,darkred
LINC02012,purple
LINC02014,pink
LINC02015,paleturquoise
LINC02018,green
LINC02019,steelblue
LINC02021,brown
LINC02022,grey
LINC02026,grey
LINC02027,royalblue
LINC02028,grey
LINC02029,pink
LINC02031,pink
LINC02035,saddlebrown
LINC02036,yellow
LINC02038,yellow
LINC02041,magenta
LINC02042,magenta
LINC02043,yellow
LINC02044,lightgreen
LINC02046,lightcyan
LINC02048,grey
LINC02050,lightcyan
LINC02055,lightcyan
LINC02057,green
LINC02062,lightyellow
LINC02065,grey
LINC02067,yellow
LINC02068,pink
LINC02073,plum1
LINC02074,grey
LINC02076,cyan
LINC02078,blue
LINC02080,plum1
LINC02082,green
LINC02084,turquoise
LINC02086,purple
LINC02091,turquoise
LINC02099,turquoise
LINC02100,skyblue3
LINC02102,grey
LINC02104,blue
LINC02109,lightcyan
LINC02118,grey
LINC02122,grey60
LINC02125,lightcyan
LINC02126,blue
LINC02128,cyan
LINC02130,darkmagenta
LINC02137,yellow
LINC02139,turquoise
LINC02141,grey60
LINC02145,floralwhite
LINC02147,royalblue
LINC02152,lightcyan
LINC02154,pink
LINC02156,tan
LINC02158,grey
LINC02159,grey60
LINC02163,magenta
LINC02166,cyan
LINC02167,grey
LINC02169,grey60
LINC02175,brown
LINC02178,pink
LINC02182,blue
LINC02185,grey
LINC02188,green
LINC02193,grey
LINC02195,turquoise
LINC02196,royalblue
LINC02197,magenta
LINC02198,grey60
LINC02201,grey
LINC02202,blue
LINC02204,plum1
LINC02207,turquoise
LINC02208,magenta
LINC02210,purple
LINC02211,lightcyan
LINC02212,yellowgreen
LINC02217,thistle2
LINC02223,pink
LINC02225,pink
LINC02228,magenta
LINC02232,cyan
LINC02234,bisque4
LINC02235,brown
LINC02236,grey
LINC02241,lightcyan
LINC02242,magenta
LINC02244,skyblue
LINC02245,green
LINC02246,grey
LINC02249,cyan
LINC02251,turquoise
LINC02253,magenta
LINC02254,magenta
LINC02256,orange
LINC02257,grey
LINC02262,grey
LINC02263,grey
LINC02266,steelblue
LINC02267,lightcyan
LINC02268,blue
LINC02269,magenta
LINC02273,turquoise
LINC02275,grey
LINC02278,yellow
LINC02280,grey
LINC02285,turquoise
LINC02289,blue
LINC02290,sienna3
LINC02293,lightcyan
LINC02298,grey
LINC02301,magenta
LINC02302,yellow
LINC02303,grey
LINC02307,lightcyan
LINC02308,turquoise
LINC02310,tan
LINC02313,red
LINC02315,magenta
LINC02316,green
LINC02320,turquoise
LINC02321,paleturquoise
LINC02323,pink
LINC02324,turquoise
LINC02325,turquoise
LINC02326,lightcyan
LINC02327,lightcyan
LINC02328,green
LINC02331,grey
LINC02334,blue
LINC02335,lightcyan
LINC02340,grey
LINC02341,magenta
LINC02345,turquoise
LINC02348,magenta
LINC02351,turquoise
LINC02352,lightgreen
LINC02356,grey
LINC02357,turquoise
LINC02361,turquoise
LINC02362,turquoise
LINC02363,yellow
LINC02365,grey
LINC02367,plum1
LINC02371,brown
LINC02373,grey
LINC02377,lightcyan
LINC02381,salmon
LINC02382,royalblue
LINC02384,turquoise
LINC02387,grey
LINC02388,royalblue
LINC02389,black
LINC02390,turquoise
LINC02391,turquoise
LINC02392,grey
LINC02393,royalblue
LINC02397,turquoise
LINC02405,lightcyan
LINC02408,bisque4
LINC02413,turquoise
LINC02416,turquoise
LINC02418,plum1
LINC02419,grey
LINC02421,black
LINC02422,turquoise
LINC02427,lightgreen
LINC02428,magenta
LINC02432,grey
LINC02434,yellow
LINC02437,skyblue
LINC02438,lightcyan
LINC02443,grey
LINC02444,magenta
LINC02446,turquoise
LINC02447,brown
LINC02449,darkslateblue
LINC02450,magenta
LINC02453,floralwhite
LINC02454,purple
LINC02456,lightcyan
LINC02457,purple
LINC02458,grey
LINC02462,grey60
LINC02465,magenta
LINC02466,magenta
LINC02470,grey
LINC02474,grey
LINC02475,lightcyan
LINC02476,lightcyan
LINC02478,greenyellow
LINC02481,yellow
LINC02482,lightyellow
LINC02484,lightcyan
LINC02487,skyblue
LINC02489,blue
LINC02492,lightcyan
LINC02495,royalblue
LINC02502,plum1
LINC02505,lightcyan
LINC02506,lightcyan
LINC02511,royalblue
LINC02512,red
LINC02515,grey
LINC02516,red
LINC02518,grey
LINC02519,blue
LINC02521,grey
LINC02522,skyblue
LINC02525,cyan
LINC02527,magenta
LINC02528,turquoise
LINC02531,lightcyan
LINC02532,grey
LINC02533,grey
LINC02535,green
LINC02539,turquoise
LINC02541,tan
LINC02542,magenta
LINC02544,blue
LINC02547,yellow
LINC02550,turquoise
LINC02551,green
LINC02555,turquoise
LINC02560,tan
LINC02561,grey60
LINC02562,darkred
LINC02568,darkred
LINC02571,green
LINC02572,salmon
LINC02574,skyblue3
LINC02575,green
LINC02576,turquoise
LINC02577,yellow
LINC02579,grey
LINC02580,grey
LINC02582,skyblue
LINC02584,purple
LINC02585,green
LINC02586,yellow
LINC02587,turquoise
LINC02588,lightcyan
LINC02593,green
LINC02594,grey
LINC02595,green
LINC02598,darkred
LINC02599,purple
LINC02600,salmon
LINC02601,greenyellow
LINC02604,brown
LINC02605,turquoise
LINC02606,blue
LINC02607,pink
LINC02608,skyblue
LINC02609,midnightblue
LINC02610,green
LINC02611,turquoise
LINC02613,grey
LINC02614,black
LINC02615,brown
LINC02616,lightcyan
LINC02617,grey
LINC02621,skyblue
LINC02631,green
LINC02633,yellow
LINC02635,tan
LINC02636,salmon4
LINC02637,grey
LINC02641,brown
LINC02642,turquoise
LINC02643,grey
LINC02649,purple
LINC02656,grey
LINC02659,grey
LINC02660,red
LINC02663,lightcyan
LINC02666,brown
LINC02668,yellow
LINC02669,grey
LINC02671,salmon
LINC02672,yellow
LINC02680,grey
LINC02687,pink
LINC02688,grey
LINC02690,tan
LINC02691,salmon
LINC02693,midnightblue
LINC02694,turquoise
LINC02696,royalblue
LINC02700,grey
LINC02701,yellow
LINC02709,yellow
LINC02712,floralwhite
LINC02714,royalblue
LINC02716,turquoise
LINC02718,black
LINC02721,darkred
LINC02724,darkmagenta
LINC02725,darkred
LINC02728,grey
LINC02731,blue
LINC02732,magenta
LINC02734,blue
LINC02739,steelblue
LINC02747,darkmagenta
LINC02749,magenta
LINC02753,coral1
LINC02754,turquoise
LINC02757,turquoise
LINC02761,darkred
LINC02762,grey
LINC02763,yellowgreen
LINC02764,yellowgreen
LINC02765,red
LINC02766,yellow
LINC02767,red
LINC02771,yellow
LINC02772,green
LINC02773,turquoise
LINC02777,purple
LINC02780,lightcyan
LINC02783,green
LINC02784,red
LINC02785,turquoise
LINC02795,brown
LINC02797,magenta
LINC02798,turquoise
LINC02800,yellow
LINC02802,midnightblue
LINC02803,green
LINC02804,brown
LINC02805,thistle2
LINC02809,brown
LINC02811,purple
LINC02812,turquoise
LINC02813,tan
LINC02814,yellow
LINC02816,grey
LINC02817,turquoise
LINC02818,grey
LINC02820,magenta
LINC02822,grey60
LINC02823,blue
LINC02826,grey60
LINC02827,yellow
LINC02829,blue
LINC02830,magenta
LINC02832,mediumpurple3
LINC02834,grey
LINC02835,lightcyan
LINC02837,orangered4
LINC02840,lightcyan
LINC02843,orangered4
LINC02846,white
LINC02848,royalblue
LINC02849,thistle2
LINC02853,yellowgreen
LINC02860,lightcyan
LINC02861,turquoise
